rjd,vrad,true_vrad,fwhm,bis_span,contrast,s_mw,ha,na,ca,rhk,corrected_file,observation_file,star,Name,gaia_dr3,Teff,eTeff,Logg,eLogg,[Fe/H],e[Fe/H],Vt,eVt,Gmag,Plx,Distance,Mass_t,Radius_t,SWFlag,Reference,Link,Update,Database,vrad_fractional_mean,true_vrad_fractional_mean,fwhm_fractional_mean,bis_span_fractional_mean,contrast_fractional_mean,vrad_subtract_mean,true_vrad_subtract_mean,fwhm_subtract_mean,bis_span_subtract_mean,contrast_subtract_mean,s_mw_mean,s_mw_std,ha_mean,ha_std,na_mean,na_std,ca_mean,ca_std,rhk_mean,rhk_std,s_mw_fractional_mean,ha_fractional_mean,na_fractional_mean,ca_fractional_mean,rhk_fractional_mean
59211.6131451698,21570.112699,,5582.083148,21.658668,56.59549,734.258357,0.328871,0.093965,0.673619,-5.064329,,HD22496_ESPRESSO19_1.rdb,HD 22496,HD 22496,4833654227548585856,4460.0,185.0,4.161,0.609,-0.223,0.085,0.214,1.616,8.020994,73.5199,13.601759523611973,0.6357004629755753,0.6423172211646395,1,Sousa et al. 2024,https://arxiv.org/abs/2409.11965,2024-09-19,EU;NASA,-6.592511672704236e-05,,-0.0068504697822826775,-0.12857571070088722,0.005154264383204866,-1.4221059499977855,,-38.503660087500066,-3.1956633125000025,0.2902122874999975,822.778460425,68.15687819774607,0.348061175,0.011248743656178025,0.0946748,0.002511158991079817,0.758408525,0.06528433881185167,-5.007282699999999,0.04247136403355644,-0.10758680213781435,-0.05513448892999909,-0.007497243194598737,-0.11179927730902027,0.011392666126080829
59212.62354571,21570.399316,,5577.450796,21.995867,56.582549,733.97025,0.334312,0.090318,0.673343,-5.064535,,HD22496_ESPRESSO19_1.rdb,HD 22496,HD 22496,4833654227548585856,4460.0,185.0,4.161,0.609,-0.223,0.085,0.214,1.616,8.020994,73.5199,13.601759523611973,0.6357004629755753,0.6423172211646395,1,Sousa et al. 2024,https://arxiv.org/abs/2409.11965,2024-09-19,EU;NASA,-5.26383013664514e-05,,-0.007674645648285514,-0.115008699150252,0.004924428024594296,-1.1354889499998535,,-43.136012087499694,-2.8584643125000007,0.27727128749999963,822.778460425,68.15687819774607,0.348061175,0.011248743656178025,0.0946748,0.002511158991079817,0.758408525,0.06528433881185167,-5.007282699999999,0.04247136403355644,-0.10793696565552637,-0.039502179466009105,-0.04601858150215271,-0.11216319726891252,0.01143380620391194
59213.55753997015,21569.112332,,5580.640744,21.329662,56.524549,747.549208,0.33424,0.090525,0.68635,-5.054926,,HD22496_ESPRESSO19_1.rdb,HD 22496,HD 22496,4833654227548585856,4460.0,185.0,4.161,0.609,-0.223,0.085,0.214,1.616,8.020994,73.5199,13.601759523611973,0.6357004629755753,0.6423172211646395,1,Sousa et al. 2024,https://arxiv.org/abs/2409.11965,2024-09-19,EU;NASA,-0.00011229951748460914,,-0.007107098502601339,-0.14181308151820357,0.0038943292069283353,-2.422472949998337,,-39.94606408749951,-3.524669312500002,0.2192712874999998,822.778460425,68.15687819774607,0.348061175,0.011248743656178025,0.0946748,0.002511158991079817,0.758408525,0.06528433881185167,-5.007282699999999,0.04247136403355644,-0.09143318164423132,-0.03970903965373334,-0.04383214963221479,-0.0950128098836969,0.009514801311298187
59214.57946293987,21566.955326,,5581.129554,21.077689,56.554171,706.988451,0.329592,0.092205,0.647499,-5.084283,,HD22496_ESPRESSO19_1.rdb,HD 22496,HD 22496,4833654227548585856,4460.0,185.0,4.161,0.609,-0.223,0.085,0.214,1.616,8.020994,73.5199,13.601759523611973,0.6357004629755753,0.6423172211646395,1,Sousa et al. 2024,https://arxiv.org/abs/2409.11965,2024-09-19,EU;NASA,-0.0002122926806741986,,-0.0070201307149503275,-0.15195107303492864,0.004420425537564496,-4.579478949999611,,-39.45725408749968,-3.7766423125000017,0.24889328749999606,822.778460425,68.15687819774607,0.348061175,0.011248743656178025,0.0946748,0.002511158991079817,0.758408525,0.06528433881185167,-5.007282699999999,0.04247136403355644,-0.14073048213390216,-0.053063013994594496,-0.026087195325472122,-0.14623981844085937,0.0153776618204522
59215.5839734301,21569.570208,,5587.127552,20.469079,56.46845,759.823047,0.332412,0.089077,0.698106,-5.04642,,HD22496_ESPRESSO19_1.rdb,HD 22496,HD 22496,4833654227548585856,4460.0,185.0,4.161,0.609,-0.223,0.085,0.214,1.616,8.020994,73.5199,13.601759523611973,0.6357004629755753,0.6423172211646395,1,Sousa et al. 2024,https://arxiv.org/abs/2409.11965,2024-09-19,EU;NASA,-9.107358228155032e-05,,-0.005952982709804447,-0.17643815306728947,0.002897992766027538,-1.96459694999794,,-33.45925608749985,-4.3852523125000005,0.16317228749999657,822.778460425,68.15687819774607,0.348061175,0.011248743656178025,0.0946748,0.002511158991079817,0.758408525,0.06528433881185167,-5.007282699999999,0.04247136403355644,-0.07651563142827163,-0.044960989975397325,-0.059126610248978605,-0.07951192927321063,0.007816075573284698
59216.63635056,21573.202702,,5590.204419,20.995976,56.456409,769.36577,0.332861,0.089285,0.707247,-5.03992,,HD22496_ESPRESSO19_1.rdb,HD 22496,HD 22496,4833654227548585856,4460.0,185.0,4.161,0.609,-0.223,0.085,0.214,1.616,8.020994,73.5199,13.601759523611973,0.6357004629755753,0.6423172211646395,1,Sousa et al. 2024,https://arxiv.org/abs/2409.11965,2024-09-19,EU;NASA,7.731935001755216e-05,,-0.005405554637779576,-0.15523874949552627,0.002684140699415259,1.6678970499997376,,-30.382389087500087,-3.8583553125000023,0.15113128750000016,822.778460425,68.15687819774607,0.348061175,0.011248743656178025,0.0946748,0.002511158991079817,0.758408525,0.06528433881185167,-5.007282699999999,0.04247136403355644,-0.0649174631983075,-0.04367098686028392,-0.05692961590623904,-0.06745905842764628,0.006517966321334542
59217.60387321003,21573.967652,,5595.323147,21.248832,56.438779,762.707538,0.335487,0.091213,0.700869,-5.044445,,HD22496_ESPRESSO19_1.rdb,HD 22496,HD 22496,4833654227548585856,4460.0,185.0,4.161,0.609,-0.223,0.085,0.214,1.616,8.020994,73.5199,13.601759523611973,0.6357004629755753,0.6423172211646395,1,Sousa et al. 2024,https://arxiv.org/abs/2409.11965,2024-09-19,EU;NASA,0.00011278043365936834,,-0.0044948440349942935,-0.1450652309719025,0.0023710261794936197,2.4328470500004187,,-25.263661087499713,-3.605499312500001,0.13350128749999612,822.778460425,68.15687819774607,0.348061175,0.011248743656178025,0.0946748,0.002511158991079817,0.758408525,0.06528433881185167,-5.007282699999999,0.04247136403355644,-0.07300983838829575,-0.03612633612467699,-0.03656516834469152,-0.07586877402254943,0.0074216500698073866
59218.70607321989,21571.582181,,5598.44992,22.549771,56.437956,757.459869,0.339498,0.092217,0.695843,-5.048045,,HD22496_ESPRESSO19_1.rdb,HD 22496,HD 22496,4833654227548585856,4460.0,185.0,4.161,0.609,-0.223,0.085,0.214,1.616,8.020994,73.5199,13.601759523611973,0.6357004629755753,0.6423172211646395,1,Sousa et al. 2024,https://arxiv.org/abs/2409.11965,2024-09-19,EU;NASA,2.1962299127537635e-06,,-0.003938536818904183,-0.09272268416817023,0.0023564094324774834,0.04737605000264011,,-22.136888087499756,-2.3045603125000014,0.13267828749999921,822.778460425,68.15687819774607,0.348061175,0.011248743656178025,0.0946748,0.002511158991079817,0.758408525,0.06528433881185167,-5.007282699999999,0.04247136403355644,-0.07938782377854203,-0.02460249983354213,-0.02596044565185255,-0.08249580923421188,0.008140602886272191
59233.56472973013,21573.537963,,5615.61433,27.029974,56.326753,808.239696,0.345236,0.092442,0.744482,-5.014402,,HD22496_ESPRESSO19_1.rdb,HD 22496,HD 22496,4833654227548585856,4460.0,185.0,4.161,0.609,-0.223,0.085,0.214,1.616,8.020994,73.5199,13.601759523611973,0.6357004629755753,0.6423172211646395,1,Sousa et al. 2024,https://arxiv.org/abs/2409.11965,2024-09-19,EU;NASA,9.28611741404811e-05,,-0.0008846902035823924,0.08753575624888371,0.0003814080734962496,2.003158049999911,,-4.972478087499439,2.175642687499998,0.021475287499995943,822.778460425,68.15687819774607,0.348061175,0.011248743656178025,0.0946748,0.002511158991079817,0.758408525,0.06528433881185167,-5.007282699999999,0.04247136403355644,-0.017670326976583925,-0.008116892095189914,-0.0235838892714852,-0.01836282760666492,0.0014217891072937172
59236.61135008,21573.286427,,5605.531458,28.324756,56.432737,789.53126,0.345708,0.09149,0.726563,-5.026495,,HD22496_ESPRESSO19_1.rdb,HD 22496,HD 22496,4833654227548585856,4460.0,185.0,4.161,0.609,-0.223,0.085,0.214,1.616,8.020994,73.5199,13.601759523611973,0.6357004629755753,0.6423172211646395,1,Sousa et al. 2024,https://arxiv.org/abs/2409.11965,2024-09-19,EU;NASA,8.120062229407098e-05,,-0.002678608231054478,0.1396305796307872,0.0022637182992120467,1.751622050000151,,-15.055350087499392,3.4704246874999995,0.12745928750000246,822.778460425,68.15687819774607,0.348061175,0.011248743656178025,0.0946748,0.002511158991079817,0.758408525,0.06528433881185167,-5.007282699999999,0.04247136403355644,-0.04040844774646444,-0.006760808642331295,-0.03363936337863931,-0.041989935437500576,0.0038368714432681036
