rjd,vrad,true_vrad,fwhm,bis_span,contrast,s_mw,ha,na,ca,rhk,corrected_file,observation_file,star,Name,gaia_dr3,Teff,eTeff,Logg,eLogg,[Fe/H],e[Fe/H],Vt,eVt,Gmag,Plx,Distance,Mass_t,Radius_t,SWFlag,Reference,Link,Update,Database,vrad_fractional_mean,true_vrad_fractional_mean,fwhm_fractional_mean,bis_span_fractional_mean,contrast_fractional_mean,vrad_subtract_mean,true_vrad_subtract_mean,fwhm_subtract_mean,bis_span_subtract_mean,contrast_subtract_mean,s_mw_mean,s_mw_std,ha_mean,ha_std,na_mean,na_std,ca_mean,ca_std,rhk_mean,rhk_std,s_mw_fractional_mean,ha_fractional_mean,na_fractional_mean,ca_fractional_mean,rhk_fractional_mean
59264.62440724019,23508.529508,0.58,9509.999932,-12.378604,49.684587,174.988592,0.19512,0.342875,0.13792,-4.82158,WASP166_esp19_2_linear_corrected.csv,WASP166_esp19_2.rdb,WASP-166,WASP-166,5664957444179338240,6142.0,22.0,4.45,0.04,0.25,0.02,1.25,0.03,9.2636,8.7523,114.255681363756,1.2092600492558483,1.2341231576699825,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA,0.00011824582616936777,,-0.0015196671402009122,-0.34655991314535206,0.0005174418759345057,2.77945683453072,0.58,-14.474030107914587,6.565143482014388,0.02569558992805554,175.17716829496402,1.8684316618917445,0.1943804892086331,0.0013405719273034025,0.34065703597122304,0.0018544831203395802,0.13810071942446045,0.001789658391938894,-4.820749870503597,0.00927088106817286,-0.0010764890013890546,0.0038044496871965034,0.006510841681145562,-0.0013086059595751355,0.00017219924673583602
59264.62627709983,23507.797505,0.57,9523.750676,-22.577654,49.668149,177.004271,0.194759,0.343032,0.139851,-4.811762,WASP166_esp19_2_linear_corrected.csv,WASP166_esp19_2.rdb,WASP-166,WASP-166,5664957444179338240,6142.0,22.0,4.45,0.04,0.25,0.02,1.25,0.03,9.2636,8.7523,114.255681363756,1.2092600492558483,1.2341231576699825,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA,8.710438212237417e-05,,-7.593974331738116e-05,0.19182616963384475,0.00018642361247269107,2.0474538345297333,0.57,-0.7232861079155555,-3.6339065179856114,0.0092575899280547,175.17716829496402,1.8684316618917445,0.1943804892086331,0.0013405719273034025,0.34065703597122304,0.0018544831203395802,0.13810071942446045,0.001789658391938894,-4.820749870503597,0.00927088106817286,0.010430027627570086,0.0019472674078961846,0.006971715766873475,0.012673942488018227,-0.0018644133682585344
59264.628144369926,23503.720074,0.56,9520.178982,-24.018221,49.635922,175.246117,0.193397,0.34241,0.138167,-4.820313,WASP166_esp19_2_linear_corrected.csv,WASP166_esp19_2.rdb,WASP-166,WASP-166,5664957444179338240,6142.0,22.0,4.45,0.04,0.25,0.02,1.25,0.03,9.2636,8.7523,114.255681363756,1.2092600492558483,1.2341231576699825,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA,-8.636087600053003e-05,,-0.00045094145094026967,0.2678706271187066,-0.000462543754395723,-2.0299771654681535,0.56,-4.294980107915762,-5.074473517985613,-0.022969410071944196,175.17716829496402,1.8684316618917445,0.1943804892086331,0.0013405719273034025,0.34065703597122304,0.0018544831203395802,0.13810071942446045,0.001789658391938894,-4.820749870503597,0.00927088106817286,0.0003935941293438573,-0.005059608670793524,0.005145832446346507,0.0004799437382787646,-9.062293529701743e-05
59264.6300289901,23510.538479,0.55,9528.636554,-18.919969,49.662024,175.779256,0.196453,0.343099,0.138677,-4.817703,WASP166_esp19_2_linear_corrected.csv,WASP166_esp19_2.rdb,WASP-166,WASP-166,5664957444179338240,6142.0,22.0,4.45,0.04,0.25,0.02,1.25,0.03,9.2636,8.7523,114.255681363756,1.2092600492558483,1.2341231576699825,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA,0.0002037130414518549,,0.00043704165801133183,-0.0012552153177171088,6.308215586588926e-05,4.788427834530012,0.55,4.162591892085402,0.023778482014389368,0.0031325899280574276,175.17716829496402,1.8684316618917445,0.1943804892086331,0.0013405719273034025,0.34065703597122304,0.0018544831203395802,0.13810071942446045,0.001789658391938894,-4.820749870503597,0.00927088106817286,0.0034370215644894237,0.010662133837632306,0.007168394516833724,0.0041729006042923915,-0.0006320324815523445
59264.63189252,23506.277586,0.54,9517.855612,-20.696322,49.670328,177.427672,0.194451,0.341974,0.140256,-4.809728,WASP166_esp19_2_linear_corrected.csv,WASP166_esp19_2.rdb,WASP-166,WASP-166,5664957444179338240,6142.0,22.0,4.45,0.04,0.25,0.02,1.25,0.03,9.2636,8.7523,114.255681363756,1.2092600492558483,1.2341231576699825,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA,2.2442799458981566e-05,,-0.0006948782824380871,0.09251466847568275,0.00023030296495368913,0.5275348345312523,0.54,-6.6183501079158304,-1.752574517985611,0.011436589928052854,175.17716829496402,1.8684316618917445,0.1943804892086331,0.0013405719273034025,0.34065703597122304,0.0018544831203395802,0.13810071942446045,0.001789658391938894,-4.820749870503597,0.00927088106817286,0.012847014978838878,0.0003627462388533832,0.0038659528197392263,0.015606584705146713,-0.002286339428443775
59264.63378993003,23504.770697,0.53,9518.147969,-21.125266,49.653681,175.554332,0.194701,0.341238,0.138462,-4.818802,WASP166_esp19_2_linear_corrected.csv,WASP166_esp19_2.rdb,WASP-166,WASP-166,5664957444179338240,6142.0,22.0,4.45,0.04,0.25,0.02,1.25,0.03,9.2636,8.7523,114.255681363756,1.2092600492558483,1.2341231576699825,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA,-4.1664450755121406e-05,,-0.0006641829389300492,0.11515770678725495,-0.00010492401106822384,-0.9793541654689761,0.53,-6.325993107915565,-2.1815185179856122,-0.005210410071946114,175.17716829496402,1.8684316618917445,0.1943804892086331,0.0013405719273034025,0.34065703597122304,0.0018544831203395802,0.13810071942446045,0.001789658391938894,-4.820749870503597,0.00927088106817286,0.002153041453443858,0.0016488835513882303,0.0017054220739066703,0.002616065847051351,-0.000404059649623366
59264.63567493996,23509.913807,0.52,9522.03879,-22.392093,49.671247,175.407633,0.193775,0.342639,0.138321,-4.819521,WASP166_esp19_2_linear_corrected.csv,WASP166_esp19_2.rdb,WASP-166,WASP-166,5664957444179338240,6142.0,22.0,4.45,0.04,0.25,0.02,1.25,0.03,9.2636,8.7523,114.255681363756,1.2092600492558483,1.2341231576699825,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA,0.00017713775673903516,,-0.00025567523388722184,0.18203080046646244,0.0002488092177899502,4.163755834531912,0.52,-2.4351721079146955,-3.4483455179856115,0.012355589928056077,175.17716829496402,1.8684316618917445,0.1943804892086331,0.0013405719273034025,0.34065703597122304,0.0018544831203395802,0.13810071942446045,0.001789658391938894,-4.820749870503597,0.00927088106817286,0.0013156092616357818,-0.0031149690542408913,0.005818062800688519,0.0015950718899769443,-0.00025491272864340943
59264.63753208006,23512.125051,0.51,9527.23407,-17.032205,49.678179,173.934995,0.196603,0.344683,0.136911,-4.826802,WASP166_esp19_2_linear_corrected.csv,WASP166_esp19_2.rdb,WASP-166,WASP-166,5664957444179338240,6142.0,22.0,4.45,0.04,0.25,0.02,1.25,0.03,9.2636,8.7523,114.255681363756,1.2092600492558483,1.2341231576699825,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA,0.00027121022816347376,,0.0002897911110961094,-0.10090624802876237,0.0003884015405978871,6.374999834530172,0.51,2.760107892085216,1.9115424820143865,0.019287589928055127,175.17716829496402,1.8684316618917445,0.1943804892086331,0.0013405719273034025,0.34065703597122304,0.0018544831203395802,0.13810071942446045,0.001789658391938894,-4.820749870503597,0.00927088106817286,-0.007090954301033434,0.011433816225153272,0.011818232426342917,-0.00861486768076692,0.0012554332124620694
59264.639416249935,23508.776244,0.49,9524.954662,-19.143418,49.653559,172.573212,0.194412,0.342408,0.135607,-4.833645,WASP166_esp19_2_linear_corrected.csv,WASP166_esp19_2.rdb,WASP-166,WASP-166,5664957444179338240,6142.0,22.0,4.45,0.04,0.25,0.02,1.25,0.03,9.2636,8.7523,114.255681363756,1.2092600492558483,1.2341231576699825,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA,0.00012874266202714255,,5.046996758007821e-05,0.010540180509436397,-0.00010738077150997563,3.0261928345316846,0.49,0.4806998920848855,-0.19967051798561286,-0.005332410071943627,175.17716829496402,1.8684316618917445,0.1943804892086331,0.0013405719273034025,0.34065703597122304,0.0018544831203395802,0.13810071942446045,0.001789658391938894,-4.820749870503597,0.00927088106817286,-0.014864701378089724,0.00016210881809788935,0.005139961438885,-0.01805725151073149,0.0026749219193683833
59264.64126425004,23506.213214,0.48,9533.3495,-16.208225,49.628601,175.35705,0.193719,0.341102,0.138273,-4.819769,WASP166_esp19_2_linear_corrected.csv,WASP166_esp19_2.rdb,WASP-166,WASP-166,5664957444179338240,6142.0,22.0,4.45,0.04,0.25,0.02,1.25,0.03,9.2636,8.7523,114.255681363756,1.2092600492558483,1.2341231576699825,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA,1.970423549652086e-05,,0.0009318664660531818,-0.1444023936980555,-0.0006099695182844554,0.46316283453052165,0.48,8.875537892085049,2.735522482014389,-0.030290410071941665,175.17716829496402,1.8684316618917445,0.1943804892086331,0.0013405719273034025,0.34065703597122304,0.0018544831203395802,0.13810071942446045,0.001789658391938894,-4.820749870503597,0.00927088106817286,0.0010268558784617514,-0.0034030638122486993,0.001306193566524665,0.0012474994790580571,-0.00020346844991875557
59264.64311457984,23505.634353,0.47,9535.247237,-24.763359,49.639871,176.801155,0.193591,0.342694,0.139656,-4.812742,WASP166_esp19_2_linear_corrected.csv,WASP166_esp19_2.rdb,WASP-166,WASP-166,5664957444179338240,6142.0,22.0,4.45,0.04,0.25,0.02,1.25,0.03,9.2636,8.7523,114.255681363756,1.2092600492558483,1.2341231576699825,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA,-4.922121830436274e-06,,0.00113111495027911,0.3072048718718871,-0.0003830212381279172,-0.11569816546762013,0.47,10.773274892084373,-5.819611517985614,-0.019020410071945548,175.17716829496402,1.8684316618917445,0.1943804892086331,0.0013405719273034025,0.34065703597122304,0.0018544831203395802,0.13810071942446045,0.001789658391938894,-4.820749870503597,0.00927088106817286,0.009270538625795683,-0.004061566116266485,0.005979515505879725,0.011261929568660022,-0.0016611254926530267
59264.64498919994,23508.542419,0.46,9521.495933,-22.015168,49.626153,175.794883,0.19453,0.343042,0.138692,-4.817626,WASP166_esp19_2_linear_corrected.csv,WASP166_esp19_2.rdb,WASP-166,WASP-166,5664957444179338240,6142.0,22.0,4.45,0.04,0.25,0.02,1.25,0.03,9.2636,8.7523,114.255681363756,1.2092600492558483,1.2341231576699825,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA,0.00011879509602774366,,-0.00031267124250250754,0.16213373414640825,-0.0006592658261658795,2.7923678345323424,0.46,-2.978029107915063,-3.0714205179856116,-0.03273841007194278,175.17716829496402,1.8684316618917445,0.1943804892086331,0.0013405719273034025,0.34065703597122304,0.0018544831203395802,0.13810071942446045,0.001789658391938894,-4.820749870503597,0.00927088106817286,0.0035262283952202534,0.0007691656296143726,0.007001070804181012,0.004281516982704669,-0.0006480051003499385
59264.64687285992,23507.11939,0.45,9525.101724,-12.27656,49.621978,179.439375,0.19397,0.342513,0.142183,-4.80019,WASP166_esp19_2_linear_corrected.csv,WASP166_esp19_2.rdb,WASP-166,WASP-166,5664957444179338240,6142.0,22.0,4.45,0.04,0.25,0.02,1.25,0.03,9.2636,8.7523,114.255681363756,1.2092600492558483,1.2341231576699825,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA,5.825548351149258e-05,,6.591040036251591e-05,-0.3519465981239648,-0.0007433393904653196,1.3693388345309359,0.45,0.6277618920848909,6.667187482014388,-0.03691341007194637,175.17716829496402,1.8684316618917445,0.1943804892086331,0.0013405719273034025,0.34065703597122304,0.0018544831203395802,0.13810071942446045,0.001789658391938894,-4.820749870503597,0.00927088106817286,0.024330834586041898,-0.002111781950463708,0.005448189330613887,0.02956016878516347,-0.004264869793265143
59264.6487471899,23504.71002,0.44,9523.463231,-22.659286,49.698013,174.894933,0.192821,0.343486,0.13783,-4.822042,WASP166_esp19_2_linear_corrected.csv,WASP166_esp19_2.rdb,WASP-166,WASP-166,5664957444179338240,6142.0,22.0,4.45,0.04,0.25,0.02,1.25,0.03,9.2636,8.7523,114.255681363756,1.2092600492558483,1.2341231576699825,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA,-4.4245819138143804e-05,,-0.00010611936280539729,0.1961353486955645,0.0007878063488167881,-1.0400311654702818,0.44,-1.0107311079154897,-3.715538517985614,0.03912158992805814,175.17716829496402,1.8684316618917445,0.1943804892086331,0.0013405719273034025,0.34065703597122304,0.0018544831203395802,0.13810071942446045,0.001789658391938894,-4.820749870503597,0.00927088106817286,-0.001611142009606992,-0.008022869038873916,0.008304434460634322,-0.0019603042300479984,0.00026803495952121596
59264.65062128985,23511.557194,0.43,9520.26713,-17.951802,49.632705,174.445892,0.195307,0.342748,0.1374,-4.824262,WASP166_esp19_2_linear_corrected.csv,WASP166_esp19_2.rdb,WASP-166,WASP-166,5664957444179338240,6142.0,22.0,4.45,0.04,0.25,0.02,1.25,0.03,9.2636,8.7523,114.255681363756,1.2092600492558483,1.2341231576699825,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA,0.0002470520116095617,,-0.0004416865566173479,-0.05236268499441105,-0.0005273257080127318,5.807142834531987,0.43,-4.206832107915034,0.9919454820143869,-0.026186410071943556,175.17716829496402,1.8684316618917445,0.1943804892086331,0.0013405719273034025,0.34065703597122304,0.0018544831203395802,0.13810071942446045,0.001789658391938894,-4.820749870503597,0.00927088106817286,-0.004174495466970371,0.0047664803969726735,0.006138032707340257,-0.005073973744530281,0.0007285442287499929
59264.65249757003,23505.017984,0.42,9512.143437,-16.662536,49.66256,174.673524,0.194438,0.342838,0.137618,-4.823135,WASP166_esp19_2_linear_corrected.csv,WASP166_esp19_2.rdb,WASP-166,WASP-166,5664957444179338240,6142.0,22.0,4.45,0.04,0.25,0.02,1.25,0.03,9.2636,8.7523,114.255681363756,1.2092600492558483,1.2341231576699825,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA,-3.114417382458108e-05,,-0.0012946148162061482,-0.12042028559450663,7.387579190521592e-05,-0.732067165470653,0.42,-12.330525107914582,2.2812114820143883,0.003668589928054189,175.17716829496402,1.8684316618917445,0.1943804892086331,0.0013405719273034025,0.34065703597122304,0.0018544831203395802,0.13810071942446045,0.001789658391938894,-4.820749870503597,0.00927088106817286,-0.002875056720382618,0.0002958670986015043,0.006402228043107759,-0.0034954157116067848,0.0004947631718036406
59264.65436396981,23507.704608,0.41,9524.534044,-22.723717,49.660759,176.614417,0.19457,0.34144,0.139477,-4.813644,WASP166_esp19_2_linear_corrected.csv,WASP166_esp19_2.rdb,WASP-166,WASP-166,5664957444179338240,6142.0,22.0,4.45,0.04,0.25,0.02,1.25,0.03,9.2636,8.7523,114.255681363756,1.2092600492558483,1.2341231576699825,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA,8.315228530366308e-05,,6.308158573776432e-06,0.1995365236775036,3.7608369317624635e-05,1.954556834531104,0.41,0.06008189208478143,-3.779969517985613,0.0018675899280538033,175.17716829496402,1.8684316618917445,0.1943804892086331,0.0013405719273034025,0.34065703597122304,0.0018544831203395802,0.13810071942446045,0.001789658391938894,-4.820749870503597,0.00927088106817286,0.008204543543117095,0.0009749475996198682,0.0022983938275184155,0.009965774119608046,-0.0014740176724529026
