star_from_file,rjd,vrad,svrad,fwhm,sig_fwhm,bis_span,sig_bis_span,contrast,sig_contrast,s_mw,sig_s,ha,sig_ha,na,sig_na,ca,sig_ca,rhk,sig_rhk,berv,weight,file_rootpath,observation_file,true_vrad1,true_vrad2,observation_name,ccf_fits_path,ccf_file_name,iccf_bis,iccf_bis_error,iccf_fwhm,iccf_fwhm_error,iccf_object,iccf_rv,iccf_rv_error,iccf_vspan,iccf_wspan,iccf_ccf,iccf_rv_grid,iccf_contrast,iccf_contrast_error,star,Name,gaia_dr3,Teff,eTeff,Logg,eLogg,[Fe/H],e[Fe/H],Vt,eVt,Gmag,Plx,Distance,Mass_t,Radius_t,SWFlag,Reference,Link,Update,Database
WASP126,58807.61963680992,29201.542389,1.617611,7218.733559,3.235221,-55.746831,3.235221,58.798719,0.026352,151.798722,1.01245,0.192241,0.000251,0.225679,0.000192,0.115708,0.00097,-5.067731,0.006652,-5.276482,1,ESPRE.2019-11-20T02:47:06.052.fits,WASP126_esp19_1.rdb,2.19,2.2,WASP126_esp19_1.rdb,downloads/dace_ccf_a_extracted/WASP126_esp19_1/espresso/DRS-3.3.10/2019-11-19/r.ESPRE.2019-11-20T02:47:06.052_CCF_A.fits,r.ESPRE.2019-11-20T02:47:06.052_CCF_A.fits,-55.74798583984375,3.235136935997148,7218.733310699463,3.235136935997148,WASP-126,29201.852798461914,1.617568467998574,-49.59297180175781,0.016481399536132812,"[2915529.  2909741.8 2907996.8 2903173.5 2900968.8 2893358.5 2896931.8
 2895227.8 2897523.5 2895618.  2894735.2 2890658.  2890741.8 2892884.5
 2894196.2 2897026.  2897362.5 2897919.8 2893630.2 2889696.8 2885333.
 2876661.8 2864909.5 2844004.8 2820773.  2784454.2 2733470.8 2666188.2
 2584286.  2481757.2 2359203.  2219399.5 2065991.9 1905184.9 1734810.2
 1578546.1 1438236.5 1321272.8 1242219.5 1199355.5 1202155.9 1254310.
 1342086.1 1470801.5 1622665.1 1792761.  1967569.8 2134895.5 2289071.2
 2425119.5 2537273.2 2627312.  2705669.8 2769208.8 2814870.  2850642.
 2874821.8 2890548.8 2899527.5 2909701.8 2910892.  2917719.  2917409.2
 2916843.5 2915571.2 2912050.5 2915090.8 2910560.2 2906374.  2906190.8
 2905942.8 2907409.5 2908722.  2909315.  2911905.2 2907214.  2911615.2
 2907604.5 2911259.5 2910472.2 2910844.5]","[ 9.55 10.05 10.55 11.05 11.55 12.05 12.55 13.05 13.55 14.05 14.55 15.05
 15.55 16.05 16.55 17.05 17.55 18.05 18.55 19.05 19.55 20.05 20.55 21.05
 21.55 22.05 22.55 23.05 23.55 24.05 24.55 25.05 25.55 26.05 26.55 27.05
 27.55 28.05 28.55 29.05 29.55 30.05 30.55 31.05 31.55 32.05 32.55 33.05
 33.55 34.05 34.55 35.05 35.55 36.05 36.55 37.05 37.55 38.05 38.55 39.05
 39.55 40.05 40.55 41.05 41.55 42.05 42.55 43.05 43.55 44.05 44.55 45.05
 45.55 46.05 46.55 47.05 47.55 48.05 48.55 49.05 49.55]",58.79871845245361,0.026370317932268437,WASP-126,WASP-126,4666498154837086208,5746.0,20.0,4.21,0.03,0.14,0.02,1.05,0.03,11.0661,4.5933,217.708401367209,1.0376547016072606,1.1744727973629765,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA
WASP126,58807.62481183978,29203.253014,1.760732,7218.776998,3.521463,-62.063665,3.521463,58.796316,0.028682,150.400211,1.179105,0.190298,0.000278,0.225413,0.000214,0.114368,0.001129,-5.077018,0.007915,-5.280727,1,ESPRE.2019-11-20T02:54:49.138.fits,WASP126_esp19_1.rdb,1.97,1.98,WASP126_esp19_1.rdb,downloads/dace_ccf_a_extracted/WASP126_esp19_1/espresso/DRS-3.3.10/2019-11-19/r.ESPRE.2019-11-20T02:54:49.138_CCF_A.fits,r.ESPRE.2019-11-20T02:54:49.138_CCF_A.fits,-62.06321716308594,3.521335631600892,7218.776702880859,3.521335631600892,WASP-126,29203.563690185547,1.760667815800446,-57.567596435546875,0.03167152404785156,"[2532197.   2526625.5  2524728.5  2521518.2  2519917.8  2516493.8
 2515940.2  2516928.5  2513661.   2512557.5  2511646.5  2523280.
 2533562.2  2526452.5  2512525.5  2514378.5  2516286.   2516607.5
 2517287.8  2511687.8  2507345.   2498459.2  2486443.8  2473158.5
 2448908.5  2412392.2  2373060.   2319352.2  2246711.   2155264.8
 2050747.6  1931124.6  1795953.4  1652732.5  1512354.9  1375453.5
 1251299.1  1148871.9  1077888.9  1043669.56 1044743.3  1087437.9
 1164664.1  1277327.1  1410741.6  1558266.5  1707772.5  1858428.1
 1986872.9  2103019.8  2207524.   2289310.8  2355577.   2404779.
 2447039.2  2476881.8  2496347.   2508224.5  2520650.2  2528068.8
 2533456.2  2533070.   2538583.2  2533612.   2532502.   2528322.
 2530966.   2532560.8  2528818.2  2529413.5  2525852.   2523232.5
 2524151.   2526205.8  2527599.   2529591.8  2526829.8  2530597.8
 2530730.   2530195.   2532174.5 ]","[ 9.55 10.05 10.55 11.05 11.55 12.05 12.55 13.05 13.55 14.05 14.55 15.05
 15.55 16.05 16.55 17.05 17.55 18.05 18.55 19.05 19.55 20.05 20.55 21.05
 21.55 22.05 22.55 23.05 23.55 24.05 24.55 25.05 25.55 26.05 26.55 27.05
 27.55 28.05 28.55 29.05 29.55 30.05 30.55 31.05 31.55 32.05 32.55 33.05
 33.55 34.05 34.55 35.05 35.55 36.05 36.55 37.05 37.55 38.05 38.55 39.05
 39.55 40.05 40.55 41.05 41.55 42.05 42.55 43.05 43.55 44.05 44.55 45.05
 45.55 46.05 46.55 47.05 47.55 48.05 48.55 49.05 49.55]",58.796316385269165,0.02871008229085322,WASP-126,WASP-126,4666498154837086208,5746.0,20.0,4.21,0.03,0.14,0.02,1.05,0.03,11.0661,4.5933,217.708401367209,1.0376547016072606,1.1744727973629765,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA
WASP126,58807.63031222019,29207.082602,1.712361,7212.894453,3.424722,-57.732229,3.424722,58.881373,0.027957,149.670682,1.116274,0.192262,0.00027,0.227746,0.000207,0.113669,0.001069,-5.081943,0.007579,-5.285329,1,ESPRE.2019-11-20T03:02:32.432.fits,WASP126_esp19_1.rdb,1.73,1.75,WASP126_esp19_1.rdb,downloads/dace_ccf_a_extracted/WASP126_esp19_1/espresso/DRS-3.3.10/2019-11-19/r.ESPRE.2019-11-20T03:02:32.432_CCF_A.fits,r.ESPRE.2019-11-20T03:02:32.432_CCF_A.fits,-57.73353576660156,3.4246371330034875,7212.894439697266,3.4246371330034875,WASP-126,29207.3917388916,1.7123185665017437,-52.6885986328125,-0.0048980712890625,"[2640967.8 2636265.2 2636042.8 2635970.5 2634536.  2633423.  2632874.
 2626284.8 2625122.8 2625075.  2626096.8 2631905.8 2622460.2 2625694.8
 2628973.8 2631073.5 2628666.  2627107.  2626872.5 2623704.2 2618544.2
 2611623.5 2599890.  2585478.5 2560237.2 2524051.5 2481264.5 2419377.5
 2345308.5 2253177.8 2144221.2 2018100.9 1876560.2 1724965.2 1576029.2
 1434412.6 1304970.9 1196621.  1125657.8 1089286.8 1092536.5 1131993.5
 1213438.1 1331605.1 1470693.4 1623512.2 1780666.1 1935664.4 2077610.4
 2200382.  2301782.2 2385726.5 2453814.2 2518379.  2555924.8 2584459.2
 2607499.  2623352.8 2630088.8 2637149.  2639193.  2642473.  2646828.5
 2643242.2 2644181.8 2645772.5 2645386.5 2640291.5 2637360.5 2640468.8
 2638231.8 2636001.2 2636007.5 2639400.5 2642338.5 2643847.2 2639333.
 2641549.5 2641776.5 2644354.2 2642352. ]","[ 9.55 10.05 10.55 11.05 11.55 12.05 12.55 13.05 13.55 14.05 14.55 15.05
 15.55 16.05 16.55 17.05 17.55 18.05 18.55 19.05 19.55 20.05 20.55 21.05
 21.55 22.05 22.55 23.05 23.55 24.05 24.55 25.05 25.55 26.05 26.55 27.05
 27.55 28.05 28.55 29.05 29.55 30.05 30.55 31.05 31.55 32.05 32.55 33.05
 33.55 34.05 34.55 35.05 35.55 36.05 36.55 37.05 37.55 38.05 38.55 39.05
 39.55 40.05 40.55 41.05 41.55 42.05 42.55 43.05 43.55 44.05 44.55 45.05
 45.55 46.05 46.55 47.05 47.55 48.05 48.55 49.05 49.55]",58.881378173828125,0.02796950280106396,WASP-126,WASP-126,4666498154837086208,5746.0,20.0,4.21,0.03,0.14,0.02,1.05,0.03,11.0661,4.5933,217.708401367209,1.0376547016072606,1.1744727973629765,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA
WASP126,58807.6356061399,29204.537008,1.765959,7212.136935,3.531918,-62.77906,3.531918,58.813733,0.028802,147.870938,1.172041,0.193033,0.000281,0.224539,0.000214,0.111945,0.001123,-5.094337,0.008188,-5.289838,1,ESPRE.2019-11-20T03:10:17.323.fits,WASP126_esp19_1.rdb,1.5,1.52,WASP126_esp19_1.rdb,downloads/dace_ccf_a_extracted/WASP126_esp19_1/espresso/DRS-3.3.10/2019-11-19/r.ESPRE.2019-11-20T03:10:17.323_CCF_A.fits,r.ESPRE.2019-11-20T03:10:17.323_CCF_A.fits,-62.778472900390625,3.5317922196454004,7212.137222290039,3.5317922196454004,WASP-126,29204.84733581543,1.7658961098227002,-56.53190612792969,0.01329803466796875,"[2518518.8 2513510.8 2511148.  2511143.2 2508379.  2506497.  2506043.5
 2502285.5 2499237.2 2504504.8 2501328.  2501585.5 2504657.2 2502727.8
 2505330.8 2503279.2 2500956.2 2505542.8 2502039.8 2500985.2 2495702.
 2490127.5 2476053.2 2459583.5 2437055.2 2406864.  2361911.2 2304035.5
 2234979.2 2144691.5 2041834.9 1921439.9 1789124.1 1647445.8 1502825.4
 1367609.  1244026.1 1141833.5 1072919.4 1037619.4 1039761.3 1083419.2
 1161837.6 1267995.5 1399413.2 1548855.2 1701219.6 1846259.4 1980551.6
 2096167.8 2194041.5 2277985.5 2341644.2 2393880.  2432674.2 2465049.5
 2484559.8 2494410.5 2505347.8 2510926.5 2518946.2 2520461.  2520385.8
 2525171.8 2524204.2 2521930.5 2517802.8 2519146.  2513962.5 2515248.2
 2514790.5 2515692.5 2513127.5 2518018.  2513029.8 2514578.2 2515098.8
 2515043.8 2513819.8 2515999.5 2513002. ]","[ 9.55 10.05 10.55 11.05 11.55 12.05 12.55 13.05 13.55 14.05 14.55 15.05
 15.55 16.05 16.55 17.05 17.55 18.05 18.55 19.05 19.55 20.05 20.55 21.05
 21.55 22.05 22.55 23.05 23.55 24.05 24.55 25.05 25.55 26.05 26.55 27.05
 27.55 28.05 28.55 29.05 29.55 30.05 30.55 31.05 31.55 32.05 32.55 33.05
 33.55 34.05 34.55 35.05 35.55 36.05 36.55 37.05 37.55 38.05 38.55 39.05
 39.55 40.05 40.55 41.05 41.55 42.05 42.55 43.05 43.55 44.05 44.55 45.05
 45.55 46.05 46.55 47.05 47.55 48.05 48.55 49.05 49.55]",58.81372690200806,0.028821933903654742,WASP-126,WASP-126,4666498154837086208,5746.0,20.0,4.21,0.03,0.14,0.02,1.05,0.03,11.0661,4.5933,217.708401367209,1.0376547016072606,1.1744727973629765,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA
WASP126,58807.64093573997,29208.366046,2.021328,7219.855958,4.042656,-59.847654,4.042656,58.815163,0.032933,154.608242,1.454765,0.193479,0.000332,0.225201,0.000253,0.118399,0.001393,-5.049652,0.009169,-5.294453,1,ESPRE.2019-11-20T03:18:01.138.fits,WASP126_esp19_1.rdb,1.28,1.29,WASP126_esp19_1.rdb,downloads/dace_ccf_a_extracted/WASP126_esp19_1/espresso/DRS-3.3.10/2019-11-19/r.ESPRE.2019-11-20T03:18:01.138_CCF_A.fits,r.ESPRE.2019-11-20T03:18:01.138_CCF_A.fits,-59.84687805175781,4.04265090467083,7219.855785369873,4.04265090467083,WASP-126,29208.675384521484,2.021325452335415,-56.606292724609375,-0.03408241271972656,"[2027788.1  2027572.9  2027434.1  2025277.5  2023544.4  2025244.9
 2020929.   2021315.   2020044.9  2020173.2  2017316.   2020399.
 2017229.1  2017440.4  2021416.   2022880.2  2023853.2  2020467.1
 2023826.1  2021158.5  2017295.4  2013340.6  2000494.8  1989825.1
 1970551.1  1941364.9  1908401.4  1861070.2  1803213.2  1733197.2
 1649351.2  1550503.5  1442055.   1328210.1  1211544.6  1106436.1
 1003902.2   922120.5   868315.44  838685.3   840948.1   873637.06
  935405.94 1022630.   1129986.2  1247600.4  1371532.8  1490904.6
 1595648.   1689210.6  1769290.8  1838160.6  1890645.6  1933167.1
 1963825.9  1986905.4  2004008.8  2017671.   2024686.6  2027743.1
 2035613.8  2036445.6  2035211.   2035510.4  2036222.6  2036303.9
 2032536.9  2029717.5  2034456.1  2030317.9  2030205.2  2030179.8
 2033535.8  2027804.1  2028394.1  2030918.6  2033035.1  2028290.8
 2029273.5  2029915.   2030797.2 ]","[ 9.55 10.05 10.55 11.05 11.55 12.05 12.55 13.05 13.55 14.05 14.55 15.05
 15.55 16.05 16.55 17.05 17.55 18.05 18.55 19.05 19.55 20.05 20.55 21.05
 21.55 22.05 22.55 23.05 23.55 24.05 24.55 25.05 25.55 26.05 26.55 27.05
 27.55 28.05 28.55 29.05 29.55 30.05 30.55 31.05 31.55 32.05 32.55 33.05
 33.55 34.05 34.55 35.05 35.55 36.05 36.55 37.05 37.55 38.05 38.55 39.05
 39.55 40.05 40.55 41.05 41.55 42.05 42.55 43.05 43.55 44.05 44.55 45.05
 45.55 46.05 46.55 47.05 47.55 48.05 48.55 49.05 49.55]",58.815163373947144,0.03294063734438254,WASP-126,WASP-126,4666498154837086208,5746.0,20.0,4.21,0.03,0.14,0.02,1.05,0.03,11.0661,4.5933,217.708401367209,1.0376547016072606,1.1744727973629765,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA
WASP126,58807.64650721988,29204.152857,1.883417,7217.018434,3.766834,-61.76074,3.766834,58.826244,0.030704,149.416868,1.298667,0.191062,0.000303,0.224479,0.000232,0.113426,0.001244,-5.08367,0.008852,-5.299352,1,ESPRE.2019-11-20T03:25:46.055.fits,WASP126_esp19_1.rdb,1.04,1.05,WASP126_esp19_1.rdb,downloads/dace_ccf_a_extracted/WASP126_esp19_1/espresso/DRS-3.3.10/2019-11-19/r.ESPRE.2019-11-20T03:25:46.055_CCF_A.fits,r.ESPRE.2019-11-20T03:25:46.055_CCF_A.fits,-61.76185607910156,3.766729460817875,7217.018127441406,3.766729460817875,WASP-126,29204.4620513916,1.8833647304089376,-59.38720703125,0.029384613037109375,"[2271590.8 2267054.8 2264425.2 2261778.8 2261449.2 2261774.5 2261458.5
 2257237.8 2254805.2 2254831.2 2259213.5 2260495.  2259775.2 2260277.
 2257621.2 2259070.2 2260583.  2260799.5 2256370.2 2254923.2 2250929.8
 2242427.8 2237142.8 2223538.8 2201073.  2173005.8 2127118.5 2077509.1
 2014060.5 1935954.2 1842819.  1732122.5 1610250.5 1482794.6 1355371.
 1233376.9 1124601.2 1032028.1  966611.3  935029.6  938607.3  974459.3
 1043693.4 1144754.9 1265942.8 1396598.4 1534822.  1665691.9 1784277.
 1889967.2 1978305.4 2053259.9 2115442.  2159374.5 2192510.8 2218774.8
 2239305.  2254643.2 2258375.8 2269481.8 2267698.2 2272151.8 2273503.5
 2272915.5 2272007.  2272736.2 2272118.8 2272750.  2271723.5 2271626.
 2269833.2 2266236.2 2270173.5 2266711.2 2269363.5 2267657.2 2268952.5
 2269107.5 2270037.  2270051.2 2270902.5]","[ 9.55 10.05 10.55 11.05 11.55 12.05 12.55 13.05 13.55 14.05 14.55 15.05
 15.55 16.05 16.55 17.05 17.55 18.05 18.55 19.05 19.55 20.05 20.55 21.05
 21.55 22.05 22.55 23.05 23.55 24.05 24.55 25.05 25.55 26.05 26.55 27.05
 27.55 28.05 28.55 29.05 29.55 30.05 30.55 31.05 31.55 32.05 32.55 33.05
 33.55 34.05 34.55 35.05 35.55 36.05 36.55 37.05 37.55 38.05 38.55 39.05
 39.55 40.05 40.55 41.05 41.55 42.05 42.55 43.05 43.55 44.05 44.55 45.05
 45.55 46.05 46.55 47.05 47.55 48.05 48.55 49.05 49.55]",58.82624387741089,0.030729135093040382,WASP-126,WASP-126,4666498154837086208,5746.0,20.0,4.21,0.03,0.14,0.02,1.05,0.03,11.0661,4.5933,217.708401367209,1.0376547016072606,1.1744727973629765,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA
WASP126,58807.65192754986,29205.022126,1.809813,7223.82532,3.619625,-60.165495,3.619625,58.796227,0.029461,151.400125,1.210427,0.191129,0.000289,0.226389,0.000221,0.115326,0.001159,-5.070358,0.008002,-5.304187,1,ESPRE.2019-11-20T03:33:28.138.fits,WASP126_esp19_1.rdb,0.8,0.82,WASP126_esp19_1.rdb,downloads/dace_ccf_a_extracted/WASP126_esp19_1/espresso/DRS-3.3.10/2019-11-19/r.ESPRE.2019-11-20T03:33:28.138_CCF_A.fits,r.ESPRE.2019-11-20T03:33:28.138_CCF_A.fits,-60.1654052734375,3.6196164032867726,7223.825454711914,3.6196164032867726,WASP-126,29205.331802368164,1.8098082016433863,-51.128387451171875,0.012044906616210938,"[2426557.   2425942.8  2419452.   2416080.8  2415959.   2414161.
 2416322.2  2415656.   2412212.8  2411326.8  2410932.5  2409203.2
 2409265.8  2411273.2  2415928.2  2416595.2  2412573.2  2409741.2
 2410710.   2409771.   2408378.2  2400769.2  2388872.2  2375346.
 2351167.   2317153.2  2276382.2  2224362.8  2150775.2  2064713.6
 1965210.8  1850305.6  1724047.   1589677.9  1447475.5  1316805.5
 1199285.2  1104199.4  1034794.6  1001033.5  1002315.4  1041384.56
 1118358.8  1223251.8  1353241.5  1494583.6  1636878.6  1777960.9
 1901703.6  2018026.5  2111495.5  2199078.5  2259717.   2310370.
 2347410.   2370987.5  2394394.2  2408400.2  2416819.2  2423846.2
 2428430.8  2428045.2  2428707.   2429611.   2428752.5  2427997.5
 2429187.8  2430269.8  2428814.5  2423285.8  2426949.5  2426719.5
 2425780.5  2420907.5  2425578.5  2427384.   2425837.2  2423480.
 2426046.8  2427516.5  2428875.5 ]","[ 9.55 10.05 10.55 11.05 11.55 12.05 12.55 13.05 13.55 14.05 14.55 15.05
 15.55 16.05 16.55 17.05 17.55 18.05 18.55 19.05 19.55 20.05 20.55 21.05
 21.55 22.05 22.55 23.05 23.55 24.05 24.55 25.05 25.55 26.05 26.55 27.05
 27.55 28.05 28.55 29.05 29.55 30.05 30.55 31.05 31.55 32.05 32.55 33.05
 33.55 34.05 34.55 35.05 35.55 36.05 36.55 37.05 37.55 38.05 38.55 39.05
 39.55 40.05 40.55 41.05 41.55 42.05 42.55 43.05 43.55 44.05 44.55 45.05
 45.55 46.05 46.55 47.05 47.55 48.05 48.55 49.05 49.55]",58.796226978302,0.0294828776353818,WASP-126,WASP-126,4666498154837086208,5746.0,20.0,4.21,0.03,0.14,0.02,1.05,0.03,11.0661,4.5933,217.708401367209,1.0376547016072606,1.1744727973629765,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA
WASP126,58807.65724750003,29201.445212,1.578163,7224.204852,3.156326,-62.255118,3.156326,58.768678,0.025677,151.439321,0.963486,0.19227,0.000243,0.224922,0.000186,0.115363,0.000923,-5.070099,0.006365,-5.308992,1,ESPRE.2019-11-20T03:41:16.138.fits,WASP126_esp19_1.rdb,0.57,0.59,WASP126_esp19_1.rdb,downloads/dace_ccf_a_extracted/WASP126_esp19_1/espresso/DRS-3.3.10/2019-11-19/r.ESPRE.2019-11-20T03:41:16.138_CCF_A.fits,r.ESPRE.2019-11-20T03:41:16.138_CCF_A.fits,-62.255859375,3.1562918310046917,7224.204540252686,3.1562918310046917,WASP-126,29201.75552368164,1.5781459155023458,-58.567047119140625,0.0036411285400390625,"[3040708.2 3037136.8 3031413.  3028025.2 3022201.  3024276.2 3023536.2
 3021078.8 3021767.  3020912.  3022530.  3020536.5 3019712.5 3019558.2
 3021026.5 3020031.8 3022781.8 3021786.5 3021808.  3019831.8 3016646.
 3004660.2 2991259.  2969920.2 2940166.8 2899873.2 2851260.2 2784405.8
 2695982.8 2588264.8 2458826.8 2319611.2 2157850.2 1983414.4 1812249.8
 1649206.2 1502382.4 1382249.4 1296825.5 1253642.1 1258532.8 1306946.9
 1401738.8 1530048.2 1691913.  1871863.4 2054508.9 2230713.5 2387562.
 2529541.2 2651225.  2746974.  2825958.2 2889023.  2939107.  2968702.5
 2995112.8 3017254.5 3026132.5 3038813.2 3036578.  3041666.5 3043247.2
 3044559.  3041666.2 3039430.  3042380.  3038044.8 3040168.5 3037964.5
 3038825.2 3039781.5 3036808.2 3037487.  3038473.8 3038826.5 3037432.
 3036138.8 3041369.  3037362.  3035752.2]","[ 9.55 10.05 10.55 11.05 11.55 12.05 12.55 13.05 13.55 14.05 14.55 15.05
 15.55 16.05 16.55 17.05 17.55 18.05 18.55 19.05 19.55 20.05 20.55 21.05
 21.55 22.05 22.55 23.05 23.55 24.05 24.55 25.05 25.55 26.05 26.55 27.05
 27.55 28.05 28.55 29.05 29.55 30.05 30.55 31.05 31.55 32.05 32.55 33.05
 33.55 34.05 34.55 35.05 35.55 36.05 36.55 37.05 37.55 38.05 38.55 39.05
 39.55 40.05 40.55 41.05 41.55 42.05 42.55 43.05 43.55 44.05 44.55 45.05
 45.55 46.05 46.55 47.05 47.55 48.05 48.55 49.05 49.55]",58.768677711486816,0.025694422902005732,WASP-126,WASP-126,4666498154837086208,5746.0,20.0,4.21,0.03,0.14,0.02,1.05,0.03,11.0661,4.5933,217.708401367209,1.0376547016072606,1.1744727973629765,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA
WASP126,58807.66269230005,29197.334541,1.87608,7222.842997,3.75216,-61.271259,3.75216,58.80484,0.030548,151.035549,1.284488,0.192506,0.000302,0.227167,0.000231,0.114977,0.00123,-5.072774,0.008539,-5.313965,1,ESPRE.2019-11-20T03:48:58.612.fits,WASP126_esp19_1.rdb,0.34,0.36,WASP126_esp19_1.rdb,downloads/dace_ccf_a_extracted/WASP126_esp19_1/espresso/DRS-3.3.10/2019-11-19/r.ESPRE.2019-11-20T03:48:58.612_CCF_A.fits,r.ESPRE.2019-11-20T03:48:58.612_CCF_A.fits,-61.27166748046875,3.7521458500130995,7222.843170166016,3.7521458500130995,WASP-126,29197.64518737793,1.8760729250065498,-52.978515625,-0.029108047485351562,"[2288372.5  2289979.2  2290070.8  2285366.2  2281548.5  2281404.5
 2278169.8  2278479.5  2276101.   2278871.5  2276187.5  2276884.2
 2277559.   2278587.5  2278139.2  2281898.8  2282068.8  2279335.2
 2277168.   2274446.8  2273331.2  2264070.2  2254917.8  2238081.8
 2216319.5  2188425.   2149858.8  2096508.8  2030168.2  1951963.4
 1859439.4  1743444.1  1624365.1  1497138.9  1364349.9  1240003.8
 1129519.   1039902.    976250.75  945692.8   950088.1   986246.5
 1056256.   1155738.   1277286.9  1409613.2  1547045.   1678529.6
 1802872.5  1908519.4  1999390.2  2073981.8  2135260.2  2175366.
 2214856.8  2242391.5  2260324.8  2274982.8  2283163.2  2290821.2
 2288275.8  2291248.2  2294013.5  2293036.   2294313.   2296031.
 2294414.2  2292183.   2288501.8  2286486.2  2288083.8  2287409.5
 2283929.   2287260.8  2288608.8  2290789.5  2291681.5  2290187.
 2288304.5  2294091.8  2294691.  ]","[ 9.55 10.05 10.55 11.05 11.55 12.05 12.55 13.05 13.55 14.05 14.55 15.05
 15.55 16.05 16.55 17.05 17.55 18.05 18.55 19.05 19.55 20.05 20.55 21.05
 21.55 22.05 22.55 23.05 23.55 24.05 24.55 25.05 25.55 26.05 26.55 27.05
 27.55 28.05 28.55 29.05 29.55 30.05 30.55 31.05 31.55 32.05 32.55 33.05
 33.55 34.05 34.55 35.05 35.55 36.05 36.55 37.05 37.55 38.05 38.55 39.05
 39.55 40.05 40.55 41.05 41.55 42.05 42.55 43.05 43.55 44.05 44.55 45.05
 45.55 46.05 46.55 47.05 47.55 48.05 48.55 49.05 49.55]",58.804839849472046,0.030556117635517452,WASP-126,WASP-126,4666498154837086208,5746.0,20.0,4.21,0.03,0.14,0.02,1.05,0.03,11.0661,4.5933,217.708401367209,1.0376547016072606,1.1744727973629765,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA
WASP126,58807.6680496498,29196.85005,1.907362,7226.737219,3.814724,-58.677256,3.814724,58.767708,0.031021,153.057713,1.322569,0.189596,0.000307,0.227146,0.000237,0.116914,0.001267,-5.059536,0.008528,-5.318908,1,ESPRE.2019-11-20T03:56:42.089.fits,WASP126_esp19_1.rdb,0.11,0.13,WASP126_esp19_1.rdb,downloads/dace_ccf_a_extracted/WASP126_esp19_1/espresso/DRS-3.3.10/2019-11-19/r.ESPRE.2019-11-20T03:56:42.089_CCF_A.fits,r.ESPRE.2019-11-20T03:56:42.089_CCF_A.fits,-58.67767333984375,3.8145496525311726,7226.737022399902,3.8145496525311726,WASP-126,29197.160720825195,1.9072748262655863,-55.08995056152344,0.027645111083984375,"[2229160.5  2232941.5  2227142.   2225726.5  2223197.5  2219721.8
 2220276.   2221084.2  2216646.   2221166.8  2218319.8  2219136.2
 2216866.   2214452.   2220600.2  2220822.5  2222955.   2220969.5
 2220643.2  2217666.5  2212847.5  2206562.   2195803.8  2182077.2
 2158845.   2132274.8  2091536.5  2039960.9  1980851.6  1902656.4
 1807550.2  1699529.2  1583075.1  1456915.5  1331323.6  1211837.2
 1100800.5  1012450.25  949219.44  920615.56  923907.94  961102.2
 1031826.25 1127237.1  1245066.1  1374439.6  1510839.8  1636958.6
 1755142.8  1859102.   1947084.5  2016132.2  2078652.6  2120949.2
 2152806.2  2180080.5  2200864.5  2214180.8  2223984.8  2230353.8
 2234067.8  2235882.2  2236669.2  2239650.   2236646.8  2235845.
 2235638.2  2230969.   2230831.5  2231017.8  2228102.2  2231820.2
 2232373.   2232685.8  2232720.8  2230100.5  2225815.2  2228181.
 2228689.8  2229478.2  2233892.2 ]","[ 9.55 10.05 10.55 11.05 11.55 12.05 12.55 13.05 13.55 14.05 14.55 15.05
 15.55 16.05 16.55 17.05 17.55 18.05 18.55 19.05 19.55 20.05 20.55 21.05
 21.55 22.05 22.55 23.05 23.55 24.05 24.55 25.05 25.55 26.05 26.55 27.05
 27.55 28.05 28.55 29.05 29.55 30.05 30.55 31.05 31.55 32.05 32.55 33.05
 33.55 34.05 34.55 35.05 35.55 36.05 36.55 37.05 37.55 38.05 38.55 39.05
 39.55 40.05 40.55 41.05 41.55 42.05 42.55 43.05 43.55 44.05 44.55 45.05
 45.55 46.05 46.55 47.05 47.55 48.05 48.55 49.05 49.55]",58.767712116241455,0.03105109267917698,WASP-126,WASP-126,4666498154837086208,5746.0,20.0,4.21,0.03,0.14,0.02,1.05,0.03,11.0661,4.5933,217.708401367209,1.0376547016072606,1.1744727973629765,1,Sousa et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210904781S/abstract,2021-01-01,EU;NASA
