rjd,vrad,true_vrad1,true_vrad2,svrad,fwhm,sig_fwhm,bis_span,sig_bis_span,contrast,sig_contrast,s_mw,sig_s,ha,sig_ha,na,sig_na,ca,sig_ca,rhk,sig_rhk,berv,weight,file_rootpath
59282.70359082986,-19721.756962,2.12,4.42,2.132335,8643.235802,4.264671,10.411814,4.264671,48.41342,0.023888,162.062277,0.516971,0.196251,0.000226,0.387079,0.00019,0.125539,0.000495,-4.853787,0.003011,22.605416,1,ESPRE.2021-03-09T04:44:16.900.fits
59282.70791620016,-19718.965854,1.99,4.29,2.354612,8640.24578,4.709224,12.964795,4.709224,48.388086,0.026373,159.14432,0.606476,0.195666,0.000257,0.387319,0.000217,0.122744,0.000581,-4.871126,0.003677,22.596593,1,ESPRE.2021-03-09T04:50:16.582.fits
59282.71219690982,-19713.750338,1.86,4.16,1.97509,8652.623137,3.95018,12.423113,3.95018,48.398871,0.022096,161.842012,0.451331,0.197044,0.000204,0.387036,0.000172,0.125328,0.000432,-4.855072,0.002637,22.587689,1,ESPRE.2021-03-09T04:56:18.720.fits
59282.71626207,-19715.51771,1.73,4.03,2.343449,8659.510633,4.686899,11.411658,4.686899,48.399767,0.026196,162.863891,0.599339,0.195406,0.000256,0.38593,0.000216,0.126306,0.000574,-4.849142,0.003454,22.579079,1,ESPRE.2021-03-09T05:02:20.809.fits
59282.72034252016,-19717.198981,1.61,3.91,2.582494,8644.217895,5.164988,5.329724,5.164988,48.374208,0.028904,162.235571,0.697782,0.194996,0.000291,0.387609,0.000245,0.125705,0.000668,-4.852778,0.004055,22.57029,1,ESPRE.2021-03-09T05:08:22.970.fits
59282.72451151023,-19717.242973,1.48,3.78,2.377689,8646.779843,4.755379,14.787264,4.755379,48.377874,0.026606,157.809827,0.608218,0.197896,0.000262,0.385321,0.00022,0.121465,0.000583,-4.879293,0.003757,22.561165,1,ESPRE.2021-03-09T05:14:25.117.fits
59282.72887418978,-19729.870985,1.35,3.65,2.244203,8646.468747,4.488406,0.277404,4.488406,48.42461,0.025137,162.988169,0.553844,0.196165,0.000243,0.386111,0.000204,0.126425,0.000531,-4.848426,0.003187,22.551463,1,ESPRE.2021-03-09T05:20:25.021.fits
59282.7331340299,-19719.621528,1.21,3.52,2.404471,8642.999324,4.808942,7.293887,4.808942,48.412032,0.026936,159.025911,0.617034,0.196487,0.000266,0.385547,0.000223,0.12263,0.000591,-4.871844,0.003747,22.541846,1,ESPRE.2021-03-09T05:26:24.524.fits
59282.73707135022,-19729.707835,1.09,3.4,2.844825,8625.59349,5.689651,3.349164,5.689651,48.401205,0.031927,163.374728,0.815105,0.194914,0.000331,0.384423,0.000277,0.126796,0.000781,-4.846208,0.004666,22.532835,1,ESPRE.2021-03-09T05:32:26.648.fits
59282.74155241018,-19730.287408,0.96,3.26,2.365773,8639.106292,4.731546,-1.22718,4.731546,48.454909,0.026538,162.186674,0.601075,0.193894,0.000261,0.384893,0.000219,0.125658,0.000576,-4.853063,0.003496,22.522443,1,ESPRE.2021-03-09T05:38:26.042.fits
59282.7453656001,-19734.413466,0.84,3.14,2.643768,8631.537259,5.287537,16.782048,5.287537,48.439301,0.029673,159.623101,0.719862,0.196505,0.000303,0.384111,0.000253,0.123202,0.00069,-4.868233,0.004335,22.513492,1,ESPRE.2021-03-09T05:44:25.553.fits
59282.74980460014,-19728.845826,0.7,3.01,2.67786,8640.218698,5.355721,-8.587065,5.355721,48.409895,0.030007,156.528325,0.730821,0.197077,0.000307,0.383557,0.000256,0.120238,0.0007,-4.887282,0.004599,22.502951,1,ESPRE.2021-03-09T05:50:27.730.fits
59282.75388455996,-19735.198095,0.58,2.88,2.376739,8642.319056,4.753478,5.40756,4.753478,48.388322,0.026615,162.344427,0.600714,0.1965,0.000263,0.38642,0.00022,0.125809,0.000575,-4.852146,0.003486,22.493155,1,ESPRE.2021-03-09T05:56:29.877.fits
59282.75818566978,-19731.789814,0.45,2.75,2.046551,8651.153981,4.093103,-1.19234,4.093103,48.349824,0.022876,160.045197,0.467597,0.198333,0.000216,0.383866,0.00018,0.123607,0.000448,-4.865698,0.0028,22.482723,1,ESPRE.2021-03-09T06:02:32.081.fits
59282.76223296998,-19729.689293,0.32,2.62,1.863154,8644.090564,3.726308,5.741248,3.726308,48.373047,0.020853,164.426905,0.39927,0.198237,0.000191,0.38614,0.000159,0.127804,0.000382,-4.840226,0.002254,22.472813,1,ESPRE.2021-03-09T06:08:32.009.fits
59282.76650024019,-19728.278383,0.19,2.49,1.897622,8645.465003,3.795244,5.944962,3.795244,48.386842,0.021241,162.905101,0.411078,0.196073,0.000195,0.384601,0.000164,0.126346,0.000394,-4.848905,0.002368,22.462274,1,ESPRE.2021-03-09T06:14:34.179.fits
59282.77069482999,-19729.054326,0.06,2.36,1.857648,8644.679703,3.715295,7.767133,3.715295,48.392611,0.020798,164.09692,0.396491,0.196572,0.00019,0.386209,0.000159,0.127487,0.00038,-4.842093,0.002248,22.451828,1,ESPRE.2021-03-09T06:20:36.379.fits
59282.77484053001,-19724.933537,-0.06,2.24,1.622584,8656.516961,3.245167,10.033149,3.245167,48.344285,0.018123,160.455276,0.313198,0.197061,0.000158,0.385611,0.000132,0.123999,0.0003,-4.86325,0.001865,22.441428,1,ESPRE.2021-03-09T06:26:38.577.fits
59282.77908095019,-19726.860947,-0.19,2.11,1.356901,8665.95512,2.713801,8.715962,2.713801,48.32006,0.015132,163.050037,0.228505,0.19628,0.000123,0.386324,0.000103,0.126485,0.000219,-4.848071,0.001314,22.430718,1,ESPRE.2021-03-09T06:32:40.740.fits
59282.78311125981,-19724.119413,-0.32,1.98,1.33883,8648.125931,2.67766,10.713754,2.67766,48.341295,0.014968,162.579852,0.22294,0.196313,0.000121,0.383581,0.000101,0.126034,0.000214,-4.850782,0.00129,22.420477,1,ESPRE.2021-03-09T06:38:40.189.fits
59282.78733518999,-19724.587151,-0.45,1.85,1.394544,8653.977902,2.789088,10.023176,2.789088,48.338285,0.015579,163.410023,0.240302,0.196087,0.000128,0.386274,0.000107,0.12683,0.00023,-4.846006,0.001375,22.409685,1,ESPRE.2021-03-09T06:44:39.756.fits
59282.791534829885,-19724.61371,-0.58,1.73,1.196591,8650.002009,2.393182,9.014906,2.393182,48.328397,0.013371,163.114431,0.181104,0.198789,0.000105,0.385585,8.7e-05,0.126546,0.000173,-4.8477,0.00104,22.398903,1,ESPRE.2021-03-09T06:50:39.346.fits
59282.79570670007,-19722.880584,-0.7,1.6,1.163817,8649.288621,2.327635,4.709352,2.327635,48.332507,0.013007,164.093644,0.171774,0.197268,0.000101,0.387319,8.4e-05,0.127484,0.000165,-4.842112,0.000974,22.388147,1,ESPRE.2021-03-09T06:56:41.382.fits
59282.79995974992,-19725.710162,-0.84,1.47,1.256588,8656.600448,2.513177,10.983356,2.513177,48.327147,0.01403,161.982667,0.198158,0.198449,0.000112,0.385949,9.3e-05,0.125462,0.00019,-4.854251,0.001156,22.377142,1,ESPRE.2021-03-09T07:02:43.383.fits
59282.80401880015,-19725.150896,-0.96,1.34,1.223136,8654.327633,2.446271,6.795278,2.446271,48.316225,0.013657,163.239018,0.188027,0.196265,0.000108,0.386578,9e-05,0.126666,0.00018,-4.846985,0.001078,22.366608,1,ESPRE.2021-03-09T07:08:45.533.fits
59282.80828694021,-19724.891577,-1.09,1.21,1.273364,8649.513221,2.546727,6.557502,2.546727,48.341765,0.014234,161.413725,0.202445,0.197375,0.000114,0.386871,9.5e-05,0.124917,0.000194,-4.857581,0.00119,22.355505,1,ESPRE.2021-03-09T07:14:47.652.fits
59282.81246857997,-19718.342375,-1.22,1.08,1.255185,8655.293559,2.510371,5.75221,2.510371,48.307923,0.014011,163.579707,0.196752,0.19635,0.000111,0.387878,9.3e-05,0.126992,0.000188,-4.845036,0.001123,22.344609,1,ESPRE.2021-03-09T07:20:49.797.fits
59282.81662312988,-19723.170163,-1.35,0.96,1.225546,8656.625598,2.451091,11.216218,2.451091,48.317861,0.013681,163.286802,0.188806,0.197016,0.000108,0.387369,9e-05,0.126711,0.000181,-4.846711,0.001082,22.33377,1,ESPRE.2021-03-09T07:26:51.858.fits
59282.82080591982,-19722.298075,-1.47,0.83,1.31595,8657.13711,2.631901,6.916103,2.631901,48.337108,0.014695,163.01755,0.215326,0.197236,0.000119,0.388132,9.9e-05,0.126454,0.000206,-4.848257,0.001238,22.322852,1,ESPRE.2021-03-09T07:32:54.023.fits
59282.82499499014,-19717.600742,-1.6,0.7,1.30759,8656.876898,2.61518,4.24663,2.61518,48.337894,0.014603,163.66364,0.212576,0.197449,0.000118,0.386516,9.8e-05,0.127072,0.000204,-4.844557,0.001212,22.311919,1,ESPRE.2021-03-09T07:38:56.194.fits
59282.829187999945,-19720.866625,-1.73,0.57,1.310925,8649.737838,2.62185,5.651846,2.62185,48.333292,0.01465,162.590936,0.214264,0.196391,0.000118,0.3857,9.8e-05,0.126045,0.000205,-4.850718,0.001239,22.300984,1,ESPRE.2021-03-09T07:44:58.379.fits
59282.83339856006,-19718.329555,-1.86,0.44,1.289182,8643.063435,2.578365,5.374546,2.578365,48.325353,0.014416,164.380085,0.207486,0.197809,0.000116,0.386467,9.6e-05,0.127759,0.000199,-4.840491,0.001172,22.290016,1,ESPRE.2021-03-09T07:50:58.266.fits
59282.83751372015,-19720.9348,-1.99,0.31,1.222402,8643.38794,2.444805,7.845867,2.444805,48.343001,0.013674,162.578084,0.188184,0.197982,0.000108,0.386883,8.9e-05,0.126033,0.00018,-4.850792,0.001089,22.279318,1,ESPRE.2021-03-09T07:57:00.378.fits
59282.84182594996,-19715.819802,-2.12,0.18,1.290641,8655.747747,2.581283,4.314438,2.581283,48.317123,0.014409,163.010402,0.207969,0.19707,0.000115,0.385148,9.6e-05,0.126447,0.000199,-4.848298,0.001196,22.268137,1,ESPRE.2021-03-09T08:03:02.553.fits
59282.84599306993,-19717.640674,-2.25,0.05,1.188924,8647.616687,2.377847,9.678225,2.377847,48.364839,0.013299,163.316492,0.178652,0.198145,0.000104,0.385997,8.6e-05,0.12674,0.000171,-4.846541,0.001023,22.257366,1,ESPRE.2021-03-09T08:09:04.735.fits
59282.85010557016,-19718.090065,-2.37,-0.07,1.193858,8652.922898,2.387715,7.356625,2.387715,48.349446,0.013342,162.67757,0.179136,0.197849,0.000105,0.385646,8.6e-05,0.126128,0.000172,-4.850217,0.001035,22.246776,1,ESPRE.2021-03-09T08:15:04.291.fits
59282.85431357008,-19719.185099,-2.5,-0.2,1.158847,8648.20061,2.317694,7.222444,2.317694,48.341263,0.012955,162.593308,0.169167,0.197623,0.000101,0.385981,8.3e-05,0.126047,0.000162,-4.850704,0.000978,22.235988,1,ESPRE.2021-03-09T08:21:03.714.fits
59282.85849621985,-19717.045442,-2.63,-0.33,1.104659,8653.180589,2.209317,8.817528,2.209317,48.330464,0.01234,162.133768,0.154384,0.198252,9.5e-05,0.385524,7.8e-05,0.125607,0.000148,-4.85337,0.000898,22.225318,1,ESPRE.2021-03-09T08:27:05.866.fits
59282.86263351003,-19717.669051,-2.76,-0.46,1.14442,8649.03886,2.28884,13.399529,2.28884,48.311037,0.012785,164.229482,0.164634,0.197913,9.9e-05,0.385772,8.2e-05,0.127614,0.000158,-4.841342,0.000932,22.214824,1,ESPRE.2021-03-09T08:33:05.696.fits
59282.8668645001,-19719.300547,-2.89,-0.59,1.222849,8646.580171,2.445699,10.357751,2.445699,48.371177,0.013682,163.019889,0.187365,0.196527,0.000108,0.385567,9e-05,0.126456,0.000179,-4.848244,0.001078,22.20416,1,ESPRE.2021-03-09T08:39:07.779.fits
59282.87105944008,-19720.374111,-3.02,-0.71,1.213692,8650.25934,2.427385,8.559925,2.427385,48.345361,0.013566,162.483955,0.184905,0.197217,0.000107,0.386642,8.9e-05,0.125942,0.000177,-4.851337,0.001071,22.19366,1,ESPRE.2021-03-09T08:45:09.872.fits
59282.87521346007,-19722.152324,-3.14,-0.84,1.141397,8644.023399,2.282795,7.214811,2.282795,48.366441,0.012773,162.637676,0.165308,0.198638,9.9e-05,0.385827,8.1e-05,0.12609,0.000158,-4.850448,0.000956,22.183342,1,ESPRE.2021-03-09T08:51:12.047.fits
59282.87934046006,-19722.19111,-3.27,-0.97,1.203824,8652.15405,2.407647,11.620071,2.407647,48.342023,0.013452,162.462392,0.182258,0.197874,0.000106,0.385626,8.7e-05,0.125922,0.000175,-4.851462,0.001056,22.173175,1,ESPRE.2021-03-09T08:57:11.876.fits
59282.88352701021,-19724.011339,-3.4,-1.1,1.424291,8639.30097,2.848583,1.28356,2.848583,48.415019,0.015964,163.026712,0.249463,0.198043,0.000133,0.385182,0.000111,0.126462,0.000239,-4.848205,0.001435,22.162953,1,ESPRE.2021-03-09T09:03:14.075.fits
59282.88777966006,-19724.808931,-3.53,-1.23,1.45067,8653.71079,2.901339,4.427148,2.901339,48.370778,0.016217,162.272794,0.255279,0.197762,0.000136,0.385581,0.000113,0.12574,0.000245,-4.852562,0.001483,22.15267,1,ESPRE.2021-03-09T09:09:16.255.fits
59282.891920929775,-19724.76659,-3.66,-1.35,1.474126,8640.186948,2.948251,6.44578,2.948251,48.383542,0.01651,163.806357,0.263994,0.197432,0.000139,0.385326,0.000116,0.127209,0.000253,-4.843744,0.001503,22.142759,1,ESPRE.2021-03-09T09:15:16.124.fits
59282.896164849866,-19722.821729,-3.79,-1.48,1.43443,8651.266919,2.86886,9.021353,2.86886,48.345691,0.016032,161.741002,0.248707,0.197649,0.000134,0.386161,0.000112,0.125231,0.000238,-4.855662,0.001455,22.132716,1,ESPRE.2021-03-09T09:21:18.346.fits
59282.90028919978,-19719.765544,-3.91,-1.61,1.616763,8647.873804,3.233527,5.237771,3.233527,48.347975,0.018078,162.137168,0.309342,0.195354,0.000157,0.385089,0.000131,0.12561,0.000296,-4.853351,0.0018,22.12307,1,ESPRE.2021-03-09T09:27:20.382.fits
