rjd,vrad,true_vrad1,true_vrad2,svrad,fwhm,sig_fwhm,bis_span,sig_bis_span,contrast,sig_contrast,s_mw,sig_s,ha,sig_ha,na,sig_na,ca,sig_ca,rhk,sig_rhk,berv,weight,file_rootpath
59215.635234650224,23491.733531,0.33,-1.0,2.275888,9536.514496,4.551775,-17.805348,4.551775,49.638994,0.023693,171.606817,0.744714,0.194306,0.000218,0.318462,0.000183,0.134681,0.000713,-4.838567,0.003815,21.127968,1,ESPRE.2021-01-01T03:08:32.654.fits
59215.63709429,23494.707646,0.32,-1.01,2.516448,9530.603402,5.032896,-13.113146,5.032896,49.602159,0.026194,172.493831,0.877494,0.193785,0.000249,0.319734,0.000209,0.13553,0.000841,-4.834047,0.004449,21.125671,1,ESPRE.2021-01-01T03:11:14.782.fits
59215.63898392022,23495.613056,0.32,-1.01,2.26892,9522.400608,4.537839,-13.271213,4.537839,49.633178,0.023652,180.859791,0.732006,0.19338,0.000219,0.320559,0.000183,0.143544,0.000701,-4.79358,0.003381,21.123286,1,ESPRE.2021-01-01T03:13:56.930.fits
59215.64086209983,23490.79234,0.31,-1.02,2.233522,9540.330526,4.467045,-15.901584,4.467045,49.614607,0.023231,174.348142,0.702929,0.195526,0.000215,0.320765,0.000179,0.137307,0.000673,-4.824747,0.003488,21.120864,1,ESPRE.2021-01-01T03:16:36.767.fits
59215.64272443019,23502.199292,0.31,-1.02,2.066904,9544.978794,4.133808,-21.357368,4.133808,49.642437,0.0215,174.293997,0.610214,0.197013,0.000195,0.319972,0.000162,0.137255,0.000584,-4.825015,0.00303,21.118414,1,ESPRE.2021-01-01T03:19:18.898.fits
59215.64459868986,23493.476767,0.3,-1.03,2.096349,9535.703189,4.192697,-24.285702,4.192697,49.595702,0.021806,170.599524,0.621287,0.195529,0.000198,0.320644,0.000165,0.133716,0.000595,-4.843758,0.003221,21.115898,1,ESPRE.2021-01-01T03:22:00.929.fits
59215.646449239925,23499.037712,0.3,-1.03,1.911817,9540.457357,3.823634,-20.430655,3.823634,49.632239,0.019892,171.304434,0.521981,0.196385,0.000176,0.322039,0.000146,0.134391,0.0005,-4.840119,0.002684,21.113366,1,ESPRE.2021-01-01T03:24:40.704.fits
59215.64831135981,23498.215265,0.29,-1.04,1.867955,9543.472602,3.73591,-19.773981,3.73591,49.58754,0.019412,172.076845,0.488651,0.19255,0.000171,0.32013,0.000142,0.135131,0.000468,-4.836166,0.002489,21.110769,1,ESPRE.2021-01-01T03:27:22.876.fits
59215.65019020997,23497.305624,0.28,-1.04,1.850793,9537.553992,3.701586,-16.174902,3.701586,49.653714,0.019271,174.785335,0.487811,0.196242,0.000169,0.321575,0.00014,0.137725,0.000467,-4.822583,0.002409,21.108101,1,ESPRE.2021-01-01T03:30:04.930.fits
59215.65207719989,23493.957274,0.28,-1.05,2.28946,9551.820079,4.578919,-9.802546,4.578919,49.605609,0.02378,165.682949,0.706985,0.194634,0.000223,0.322995,0.000186,0.129007,0.000677,-4.870026,0.003894,21.105371,1,ESPRE.2021-01-01T03:32:47.073.fits
59215.65393181984,23496.309532,0.27,-1.06,1.996317,9531.352508,3.992634,-21.317449,3.992634,49.640562,0.020794,172.400584,0.558788,0.195528,0.000187,0.321883,0.000155,0.135441,0.000535,-4.83452,0.002836,21.102641,1,ESPRE.2021-01-01T03:35:29.181.fits
59215.65581140015,23498.608454,0.27,-1.06,1.713559,9524.17496,3.427118,-16.848497,3.427118,49.634047,0.01786,175.399062,0.414584,0.195884,0.000154,0.322451,0.000127,0.138313,0.000397,-4.819563,0.002033,21.099827,1,ESPRE.2021-01-01T03:38:11.203.fits
59215.65768422,23498.525353,0.26,-1.07,1.773855,9540.406834,3.54771,-17.590013,3.54771,49.595783,0.018443,175.06086,0.440047,0.194864,0.00016,0.323242,0.000132,0.137989,0.000422,-4.821224,0.002166,21.096974,1,ESPRE.2021-01-01T03:40:53.292.fits
59215.65956389019,23496.990088,0.26,-1.07,1.746026,9538.429197,3.492051,-11.83554,3.492051,49.614301,0.018164,175.72432,0.424197,0.195566,0.000158,0.322786,0.00013,0.138625,0.000406,-4.817971,0.002072,21.094064,1,ESPRE.2021-01-01T03:43:35.298.fits
59215.66144071007,23498.092191,0.25,-1.08,1.737577,9529.707273,3.475154,-18.531209,3.475154,49.636848,0.018101,173.629887,0.421272,0.196367,0.000157,0.32239,0.000129,0.136619,0.000404,-4.828326,0.002108,21.091112,1,ESPRE.2021-01-01T03:46:17.447.fits
59215.66333384998,23501.42656,0.25,-1.08,1.663415,9530.712463,3.326829,-21.384338,3.326829,49.607102,0.017316,173.290884,0.385054,0.196709,0.000149,0.324025,0.000122,0.136294,0.000369,-4.830025,0.001934,21.088086,1,ESPRE.2021-01-01T03:48:59.522.fits
59215.66521152994,23497.917347,0.24,-1.09,1.625912,9533.000058,3.251825,-10.262696,3.251825,49.641426,0.016933,175.738111,0.366537,0.1956,0.000144,0.323007,0.000118,0.138638,0.000351,-4.817904,0.00179,21.085039,1,ESPRE.2021-01-01T03:51:41.655.fits
59215.667077600025,23500.840885,0.24,-1.09,1.617871,9535.776405,3.235742,-18.441592,3.235742,49.625251,0.016839,173.795641,0.360833,0.195649,0.000143,0.323691,0.000117,0.136777,0.000346,-4.827497,0.001802,21.081964,1,ESPRE.2021-01-01T03:54:23.791.fits
59215.66895591002,23500.037402,0.23,-1.1,1.574992,9535.004481,3.149983,-12.997646,3.149983,49.618895,0.016392,174.628176,0.341784,0.19538,0.000139,0.322333,0.000113,0.137575,0.000327,-4.823359,0.001691,21.078825,1,ESPRE.2021-01-01T03:57:05.925.fits
59215.67083929991,23502.209936,0.23,-1.1,1.585943,9532.869642,3.171885,-12.686559,3.171885,49.630418,0.016514,174.737239,0.346608,0.195935,0.00014,0.324318,0.000115,0.137679,0.000332,-4.82282,0.001712,21.075631,1,ESPRE.2021-01-01T03:59:47.929.fits
59215.67270065984,23507.67561,0.22,-1.11,1.573027,9532.951035,3.146053,-8.536708,3.146053,49.643294,0.016383,172.763905,0.338642,0.194945,0.000139,0.32384,0.000113,0.135789,0.000324,-4.83268,0.001711,21.07243,1,ESPRE.2021-01-01T04:02:30.088.fits
59215.67458323017,23507.472422,0.22,-1.11,1.500572,9530.538698,3.001143,-15.718484,3.001143,49.668094,0.01564,173.665873,0.306784,0.19419,0.000131,0.325366,0.000107,0.136653,0.000294,-4.828146,0.001534,21.069148,1,ESPRE.2021-01-01T04:05:12.256.fits
59215.67645320017,23507.392444,0.21,-1.12,1.466929,9527.344717,2.933859,-16.637685,2.933859,49.67219,0.015296,173.364869,0.29188,0.196216,0.000127,0.323434,0.000103,0.136365,0.00028,-4.829654,0.001465,21.065844,1,ESPRE.2021-01-01T04:07:54.225.fits
59215.67833433999,23506.184143,0.21,-1.12,1.501611,9526.215912,3.003221,-23.400272,3.003221,49.647968,0.015652,172.3147,0.30515,0.196433,0.000132,0.323327,0.000107,0.135359,0.000292,-4.834956,0.00155,21.062477,1,ESPRE.2021-01-01T04:10:36.302.fits
59215.68020612979,23509.343067,0.2,-1.13,1.476581,9516.686058,2.953161,-15.402402,2.953161,49.6831,0.015417,175.693991,0.29586,0.196057,0.000129,0.323652,0.000104,0.138596,0.000283,-4.818119,0.001446,21.059083,1,ESPRE.2021-01-01T04:13:18.413.fits
59215.68210414005,23508.418821,0.2,-1.13,1.502493,9523.596116,3.004986,-23.444956,3.004986,49.63038,0.01566,174.638475,0.304598,0.196113,0.000132,0.323716,0.000107,0.137585,0.000292,-4.823308,0.001506,21.055599,1,ESPRE.2021-01-01T04:16:01.343.fits
59215.68397240015,23507.527247,0.19,-1.14,1.521051,9530.484622,3.042102,-15.230635,3.042102,49.623909,0.01584,173.281427,0.311156,0.197075,0.000134,0.324543,0.000109,0.136285,0.000298,-4.830072,0.001563,21.052126,1,ESPRE.2021-01-01T04:18:43.431.fits
59215.68583978014,23504.890621,0.19,-1.14,1.55013,9534.664861,3.10026,-20.976512,3.10026,49.642268,0.016142,176.678608,0.323706,0.193982,0.000137,0.32555,0.000112,0.139539,0.00031,-4.813334,0.001565,21.048614,1,ESPRE.2021-01-01T04:21:25.555.fits
59215.68770434009,23506.665913,0.18,-1.15,1.51791,9530.447001,3.03582,-19.801098,3.03582,49.632787,0.01581,174.802051,0.309782,0.195124,0.000133,0.324779,0.000108,0.137741,0.000297,-4.8225,0.001529,21.045065,1,ESPRE.2021-01-01T04:24:05.264.fits
59215.68957138015,23509.254765,0.17,-1.15,1.719088,9530.314013,3.438177,-19.685763,3.438177,49.646783,0.017911,176.585971,0.393156,0.19548,0.000157,0.324024,0.000129,0.13945,0.000377,-4.813782,0.001902,21.041472,1,ESPRE.2021-01-01T04:26:47.326.fits
59215.69145159982,23506.850475,0.17,-1.16,1.631922,9531.62221,3.263843,-13.53575,3.263843,49.628377,0.016994,173.304077,0.356726,0.194435,0.000147,0.324392,0.000119,0.136307,0.000342,-4.829959,0.001792,21.037812,1,ESPRE.2021-01-01T04:29:29.382.fits
59215.69330086,23506.195273,0.16,-1.17,1.618115,9521.844784,3.23623,-23.435807,3.23623,49.634599,0.01687,177.459072,0.351919,0.197166,0.000146,0.324105,0.000118,0.140286,0.000337,-4.809578,0.001686,21.034173,1,ESPRE.2021-01-01T04:32:09.149.fits
59215.6951760198,23506.462392,0.16,-1.17,1.623432,9547.175764,3.246863,-14.442148,3.246863,49.60995,0.016872,174.633522,0.352474,0.194747,0.000145,0.323625,0.000118,0.13758,0.000338,-4.823333,0.001743,21.030443,1,ESPRE.2021-01-01T04:34:51.256.fits
59215.69704101002,23506.59421,0.15,-1.18,1.719885,9521.513557,3.439769,-21.910348,3.439769,49.65582,0.017939,174.031977,0.392313,0.195931,0.000158,0.325681,0.000129,0.137004,0.000376,-4.826318,0.001954,21.026695,1,ESPRE.2021-01-01T04:37:33.312.fits
59215.6989218602,23501.960158,0.15,-1.18,1.781964,9543.338189,3.563928,-27.581857,3.563928,49.589592,0.018519,176.50825,0.420156,0.195426,0.000164,0.32521,0.000135,0.139376,0.000402,-4.814158,0.002035,21.022876,1,ESPRE.2021-01-01T04:40:15.356.fits
59215.70079809986,23508.942343,0.14,-1.19,1.731466,9530.757272,3.462931,-24.466492,3.462931,49.633906,0.018034,177.479726,0.39964,0.19511,0.000159,0.324853,0.00013,0.140306,0.000383,-4.809479,0.001915,21.019028,1,ESPRE.2021-01-01T04:42:57.394.fits
59215.70267899986,23505.379537,0.14,-1.19,1.723985,9542.030993,3.44797,-21.692786,3.44797,49.612409,0.017927,175.042765,0.393845,0.19629,0.000158,0.324225,0.000129,0.137972,0.000377,-4.821313,0.001939,21.015132,1,ESPRE.2021-01-01T04:45:39.495.fits
59215.70456349012,23507.600557,0.13,-1.2,1.740844,9534.600429,3.481688,-16.792204,3.481688,49.630849,0.018123,174.725587,0.400817,0.194361,0.00016,0.325326,0.000131,0.137668,0.000384,-4.822878,0.00198,21.011191,1,ESPRE.2021-01-01T04:48:21.614.fits
59215.70641305996,23506.212963,0.13,-1.2,1.748152,9532.41032,3.496304,-20.620307,3.496304,49.64004,0.018207,177.726037,0.404089,0.195708,0.000161,0.325144,0.000131,0.140542,0.000387,-4.8083,0.001931,21.007286,1,ESPRE.2021-01-01T04:51:03.805.fits
59215.70828892989,23506.823399,0.12,-1.21,1.750352,9532.409779,3.500704,-18.435779,3.500704,49.612011,0.01822,173.56784,0.40321,0.194706,0.000161,0.325677,0.000132,0.136559,0.000386,-4.828636,0.002019,21.00329,1,ESPRE.2021-01-01T04:53:43.619.fits
59215.710158320144,23505.59124,0.12,-1.21,1.646888,9548.091679,3.293776,-21.479152,3.293776,49.577013,0.017102,174.207427,0.35711,0.196222,0.000149,0.325377,0.000121,0.137172,0.000342,-4.825446,0.001775,20.999272,1,ESPRE.2021-01-01T04:56:25.735.fits
59215.71205956023,23500.089105,0.11,-1.22,1.843662,9537.197297,3.687324,-24.52568,3.687324,49.587131,0.019172,172.1019,0.441902,0.197051,0.000173,0.324795,0.000141,0.135155,0.000423,-4.836039,0.002251,20.995149,1,ESPRE.2021-01-01T04:59:07.841.fits
59215.7139333901,23504.549035,0.11,-1.22,1.844072,9543.056455,3.688145,-19.705165,3.688145,49.58215,0.019162,170.947137,0.442218,0.197265,0.000173,0.325272,0.000141,0.134049,0.000424,-4.84196,0.002283,20.99105,1,ESPRE.2021-01-01T05:01:49.930.fits
59215.71577040013,23503.806501,0.1,-1.23,1.73812,9545.819387,3.476239,-27.006224,3.476239,49.562358,0.018049,173.010265,0.394819,0.195685,0.000159,0.325208,0.00013,0.136025,0.000378,-4.831437,0.00199,20.986999,1,ESPRE.2021-01-01T05:04:29.625.fits
59215.71762891999,23503.155888,0.1,-1.23,1.690848,9546.637013,3.381696,-18.64621,3.381696,49.569553,0.017559,176.490768,0.37369,0.195001,0.000154,0.325423,0.000126,0.139359,0.000358,-4.814243,0.00181,20.982866,1,ESPRE.2021-01-01T05:07:09.186.fits
59215.71947180992,23502.070468,0.09,-1.24,1.627305,9543.774402,3.254609,-16.685943,3.254609,49.586674,0.01691,175.660966,0.348048,0.194579,0.000146,0.326951,0.000119,0.138564,0.000333,-4.818281,0.001702,20.978736,1,ESPRE.2021-01-01T05:09:48.701.fits
59215.72132627014,23501.14317,0.09,-1.24,1.596308,9531.912394,3.192617,-17.078741,3.192617,49.600347,0.016613,175.109272,0.335203,0.194746,0.000143,0.325172,0.000116,0.138036,0.000321,-4.820986,0.001649,20.974548,1,ESPRE.2021-01-01T05:12:30.766.fits
59215.72320782021,23506.794312,0.08,-1.25,1.607834,9538.262094,3.215667,-23.395264,3.215667,49.566941,0.016711,176.135696,0.338914,0.196172,0.000145,0.324474,0.000117,0.139019,0.000325,-4.815966,0.001648,20.970267,1,ESPRE.2021-01-01T05:15:12.928.fits
59215.725077200215,23500.920045,0.08,-1.25,1.59397,9552.213987,3.18794,-16.206599,3.18794,49.564279,0.016542,174.60885,0.331256,0.197451,0.000143,0.324872,0.000116,0.137556,0.000317,-4.823455,0.001639,20.965981,1,ESPRE.2021-01-01T05:17:54.930.fits
59215.726965710055,23503.789725,0.07,-1.26,1.558104,9539.296665,3.116209,-22.995819,3.116209,49.557099,0.016189,177.210973,0.317926,0.197211,0.000139,0.325716,0.000112,0.140049,0.000305,-4.810768,0.001528,20.961619,1,ESPRE.2021-01-01T05:20:36.929.fits
59215.728835179936,23502.007561,0.07,-1.26,1.560141,9544.263845,3.120281,-18.575314,3.120281,49.556714,0.016201,173.344841,0.316101,0.194369,0.000139,0.324726,0.000112,0.136346,0.000303,-4.829754,0.001587,20.957271,1,ESPRE.2021-01-01T05:23:18.930.fits
59215.73070043,23502.169034,0.06,-1.27,1.54763,9536.600017,3.095261,-20.556343,3.095261,49.573884,0.01609,175.103727,0.311975,0.196172,0.000138,0.325708,0.000111,0.13803,0.000299,-4.821013,0.001535,20.952903,1,ESPRE.2021-01-01T05:26:01.085.fits
59215.7325643301,23497.907474,0.05,-1.27,1.566965,9549.328063,3.133931,-24.038585,3.133931,49.563233,0.016266,173.57328,0.318778,0.197564,0.00014,0.326366,0.000113,0.136564,0.000305,-4.828609,0.001596,20.948508,1,ESPRE.2021-01-01T05:28:40.652.fits
59215.7344486299,23498.649908,0.05,-1.28,1.64254,9537.240579,3.285081,-21.92967,3.285081,49.588091,0.017081,174.975274,0.347142,0.194902,0.000149,0.326231,0.000121,0.137907,0.000333,-4.821646,0.00171,20.944036,1,ESPRE.2021-01-01T05:31:22.817.fits
59215.73628576007,23499.431812,0.04,-1.28,1.590983,9536.208406,3.181966,-18.134571,3.181966,49.581854,0.016544,173.893583,0.328981,0.195708,0.000143,0.326399,0.000116,0.136871,0.000315,-4.827008,0.001641,20.939648,1,ESPRE.2021-01-01T05:34:01.760.fits
59215.7381337001,23496.399098,0.04,-1.29,1.571402,9545.546522,3.142804,-21.810313,3.142804,49.565632,0.016319,176.519705,0.320388,0.196094,0.000141,0.326412,0.000114,0.139387,0.000307,-4.814102,0.001551,20.935206,1,ESPRE.2021-01-01T05:36:41.568.fits
59215.73996783001,23497.496897,0.03,-1.3,1.558224,9543.836167,3.116449,-18.585244,3.116449,49.545922,0.016179,174.536561,0.3146,0.194916,0.000139,0.324212,0.000112,0.137487,0.000301,-4.823813,0.001558,20.930772,1,ESPRE.2021-01-01T05:39:21.168.fits
59215.74183965009,23494.687148,0.03,-1.3,1.579637,9546.378159,3.159274,-20.487633,3.159274,49.55374,0.016399,175.301604,0.322654,0.19645,0.000142,0.32609,0.000114,0.13822,0.000309,-4.820041,0.001584,20.92622,1,ESPRE.2021-01-01T05:42:03.288.fits
59215.74371238984,23495.431778,0.02,-1.31,1.538819,9545.39287,3.077638,-10.58007,3.077638,49.537506,0.015972,177.207,0.306514,0.197633,0.000137,0.325728,0.00011,0.140045,0.000294,-4.810787,0.001473,20.921639,1,ESPRE.2021-01-01T05:44:45.269.fits
59215.74557403987,23493.865202,0.02,-1.31,1.506815,9555.154779,3.013631,-17.282399,3.013631,49.574611,0.015635,174.248257,0.29192,0.195685,0.000134,0.326316,0.000108,0.137211,0.00028,-4.825243,0.00145,20.91706,1,ESPRE.2021-01-01T05:47:25.074.fits
59215.7474243301,23492.468549,0.01,-1.32,1.558602,9540.934952,3.117204,-15.355147,3.117204,49.562769,0.016193,176.286063,0.310894,0.195233,0.00014,0.325546,0.000113,0.139163,0.000298,-4.815235,0.001509,20.912484,1,ESPRE.2021-01-01T05:50:07.240.fits
59215.74932130985,23491.799771,0.01,-1.32,1.579335,9556.452661,3.15867,-21.237442,3.15867,49.53696,0.016373,172.754258,0.316936,0.196056,0.000142,0.325133,0.000115,0.13578,0.000304,-4.832729,0.001602,20.907767,1,ESPRE.2021-01-01T05:52:49.341.fits
59215.75118619995,23494.557739,0.0,-1.33,1.447221,9546.86501,2.894442,-12.973199,2.894442,49.561976,0.015026,175.286164,0.26678,0.196955,0.000127,0.32622,0.000102,0.138205,0.000256,-4.820117,0.00131,20.903106,1,ESPRE.2021-01-01T05:55:31.439.fits
59215.75306149013,23492.243882,-0.0,-1.33,1.494658,9546.184562,2.989315,-12.033756,2.989315,49.56864,0.015522,176.195186,0.286092,0.196181,0.000133,0.324386,0.000106,0.139076,0.000274,-4.815677,0.00139,20.898396,1,ESPRE.2021-01-01T05:58:11.294.fits
59215.75491882023,23491.938819,-0.01,-1.34,1.421664,9542.419607,2.843328,-13.938593,2.843328,49.558179,0.014767,174.439023,0.257298,0.196568,0.000125,0.326301,0.0001,0.137394,0.000246,-4.824296,0.001275,20.893708,1,ESPRE.2021-01-01T06:00:53.356.fits
59215.75678858021,23493.289087,-0.01,-1.34,1.514482,9540.740776,3.028964,-14.715976,3.028964,49.584085,0.015742,175.79796,0.293768,0.195703,0.000135,0.326672,0.000109,0.138695,0.000281,-4.817611,0.001434,20.888967,1,ESPRE.2021-01-01T06:03:32.930.fits
59215.75863257982,23490.029602,-0.02,-1.35,1.514339,9543.533891,3.028678,-16.735154,3.028678,49.561529,0.015729,177.589088,0.291196,0.198294,0.000136,0.325957,0.000109,0.140411,0.000279,-4.808955,0.001393,20.884269,1,ESPRE.2021-01-01T06:06:15.092.fits
59215.76052469993,23491.315427,-0.02,-1.35,1.485772,9538.636257,2.971544,-11.12883,2.971544,49.58362,0.015447,176.358262,0.282229,0.195919,0.000132,0.32639,0.000106,0.139232,0.00027,-4.814885,0.001369,20.879428,1,ESPRE.2021-01-01T06:08:57.200.fits
59215.76238590991,23492.171359,-0.03,-1.36,1.464964,9547.296439,2.929928,-14.326604,2.929928,49.567308,0.015211,175.168149,0.272816,0.197555,0.00013,0.327249,0.000104,0.138092,0.000261,-4.820697,0.001341,20.874646,1,ESPRE.2021-01-01T06:11:36.871.fits
59215.76426107995,23487.970564,-0.03,-1.36,1.543267,9537.567664,3.086534,-17.401693,3.086534,49.582396,0.016046,175.528059,0.303864,0.196886,0.000139,0.326932,0.000112,0.138437,0.000291,-4.818931,0.001488,20.869807,1,ESPRE.2021-01-01T06:14:18.931.fits
59215.76613804,23488.208209,-0.04,-1.37,1.426385,9540.299364,2.85277,-16.637676,2.85277,49.568942,0.014822,173.645565,0.257384,0.196514,0.000125,0.326527,0.0001,0.136634,0.000247,-4.828247,0.001288,20.864945,1,ESPRE.2021-01-01T06:17:01.344.fits
59215.76802306017,23490.443383,-0.04,-1.37,1.452934,9533.782148,2.905869,-12.743743,2.905869,49.61016,0.015121,176.490145,0.269067,0.197002,0.000129,0.325826,0.000103,0.139358,0.000258,-4.814246,0.001303,20.860043,1,ESPRE.2021-01-01T06:19:43.475.fits
59215.76987680979,23488.158551,-0.05,-1.38,1.474527,9536.952098,2.949055,-12.266093,2.949055,49.619056,0.015343,174.738548,0.275394,0.197354,0.000132,0.32651,0.000105,0.137681,0.000264,-4.822814,0.00136,20.855204,1,ESPRE.2021-01-01T06:22:25.639.fits
59215.7717530299,23489.837513,-0.05,-1.38,1.537528,9540.42829,3.075055,-14.870313,3.075055,49.588614,0.015983,172.918278,0.299738,0.197114,0.000138,0.327056,0.000111,0.135937,0.000287,-4.831901,0.001512,20.850289,1,ESPRE.2021-01-01T06:25:07.771.fits
59215.77363689011,23486.908673,-0.06,-1.39,1.500271,9535.67804,3.000543,-12.585348,3.000543,49.619558,0.015614,174.257051,0.287314,0.195975,0.000134,0.325959,0.000108,0.137219,0.000275,-4.825199,0.001427,20.845337,1,ESPRE.2021-01-01T06:27:49.840.fits
59215.77552299015,23486.049938,-0.07,-1.39,1.542816,9532.209221,3.085632,-16.373261,3.085632,49.585461,0.016051,174.302426,0.304115,0.196152,0.000138,0.326511,0.000112,0.137263,0.000291,-4.824974,0.00151,20.840363,1,ESPRE.2021-01-01T06:30:31.930.fits
59215.7773876898,23487.001498,-0.07,-1.4,1.470824,9525.947984,2.941648,-17.24779,2.941648,49.645816,0.015331,176.780982,0.277694,0.19629,0.000131,0.326822,0.000105,0.139637,0.000266,-4.812839,0.001341,20.83543,1,ESPRE.2021-01-01T06:33:14.113.fits
59215.77926761005,23485.980266,-0.08,-1.4,1.539396,9528.487841,3.078792,-15.881605,3.078792,49.646538,0.016042,175.774065,0.30347,0.19686,0.000139,0.326874,0.000112,0.138672,0.000291,-4.817728,0.001482,20.830441,1,ESPRE.2021-01-01T06:35:56.263.fits
59215.78114587022,23485.311206,-0.08,-1.41,1.536837,9522.810613,3.073673,-18.180492,3.073673,49.65428,0.016027,175.838543,0.302714,0.195977,0.000138,0.326436,0.000111,0.138734,0.00029,-4.817413,0.001477,20.825442,1,ESPRE.2021-01-01T06:38:38.395.fits
59215.78303000983,23486.133892,-0.09,-1.42,1.529432,9529.09938,3.058864,-15.024553,3.058864,49.639385,0.015934,174.125325,0.299285,0.196899,0.000138,0.327041,0.000111,0.137093,0.000287,-4.825854,0.001489,20.820414,1,ESPRE.2021-01-01T06:41:20.540.fits
59215.78490051022,23488.801693,-0.09,-1.42,1.455077,9531.77519,2.910153,-14.111093,2.910153,49.643152,0.015157,175.198072,0.270531,0.196588,0.000129,0.325772,0.000103,0.138121,0.000259,-4.82055,0.00133,20.815409,1,ESPRE.2021-01-01T06:44:02.676.fits
59215.78677516989,23487.468747,-0.1,-1.43,1.480532,9525.961799,2.961064,-12.663624,2.961064,49.609831,0.015421,174.036313,0.27999,0.196408,0.000132,0.326325,0.000106,0.137008,0.000268,-4.826297,0.001394,20.81038,1,ESPRE.2021-01-01T06:46:44.784.fits
59215.78864300996,23488.22985,-0.1,-1.43,1.515435,9523.222649,3.030869,-19.695109,3.030869,49.684483,0.015813,173.739472,0.294312,0.19583,0.000136,0.326584,0.000109,0.136724,0.000282,-4.827778,0.001471,20.805358,1,ESPRE.2021-01-01T06:49:26.858.fits
59215.79051957978,23485.975238,-0.11,-1.44,1.48649,9523.349288,2.972981,-16.84073,2.972981,49.640545,0.015497,176.422206,0.283294,0.195424,0.000133,0.326589,0.000106,0.139293,0.000271,-4.814575,0.001373,20.800301,1,ESPRE.2021-01-01T06:52:08.929.fits
59215.79239316005,23487.804228,-0.11,-1.44,1.59713,9520.225879,3.194259,-16.055826,3.194259,49.66182,0.016663,175.315014,0.326996,0.196016,0.000146,0.325793,0.000117,0.138233,0.000313,-4.819975,0.001605,20.795241,1,ESPRE.2021-01-01T06:54:50.929.fits
59215.79424341023,23486.516724,-0.12,-1.45,1.610812,9524.023699,3.221624,-17.278763,3.221624,49.641212,0.016792,176.42929,0.331573,0.197245,0.000147,0.328003,0.000119,0.1393,0.000318,-4.81454,0.001607,20.790235,1,ESPRE.2021-01-01T06:57:33.123.fits
