rjd,vrad,true_vrad,fwhm,bis_span,contrast,s_mw,ha,na,ca,rhk
59282.64532375988,-19713.799957,4.849677419354839,8644.718925,4.81656,48.366791,154.501576,0.196948,0.386913,0.118297,-4.900226
59282.64943401003,-19715.025649,3.7096774193548385,8642.649405,7.671718,48.370917,160.638269,0.195012,0.385063,0.124175,-4.862162
59282.65357078984,-19713.366207,5.459677419354839,8660.654306,3.819733,48.402106,162.94479,0.195531,0.384739,0.126384,-4.848676
59282.65768786008,-19714.184106,4.729677419354839,8656.18438,12.56244,48.376263,160.558197,0.195961,0.387011,0.124098,-4.862638
59282.66200113017,-19715.321697,3.6896774193548385,8654.096021,1.700327,48.365069,160.889011,0.196045,0.385621,0.124415,-4.860676
59282.66617213981,-19715.375315,3.7296774193548385,8662.279468,-1.014634,48.354808,159.64272,0.196086,0.384613,0.123221,-4.868115
59282.67020526016,-19718.462777,0.7296774193548388,8654.183869,9.740841,48.357314,161.891217,0.195758,0.385853,0.125375,-4.854784
59282.67436162988,-19715.576268,3.7096774193548385,8650.723476,4.604344,48.341344,160.911487,0.196061,0.386947,0.124436,-4.860543
59282.6785299601,-19719.35977,0.019677419354838747,8650.765301,14.306885,48.341413,159.004411,0.197397,0.384527,0.12261,-4.871975
59282.682885389775,-19717.407961,2.0696774193548384,8656.858433,10.086316,48.371329,157.884411,0.193518,0.38667,0.121537,-4.878832
59282.68704915,-19723.087512,-3.5203225806451615,8656.238041,1.030319,48.346502,163.719601,0.19622,0.384535,0.127126,-4.844238
59282.691198050044,-19718.052158,1.5996774193548389,8644.896164,8.810136,48.379776,162.557398,0.196161,0.386948,0.126013,-4.850912
59282.69527383009,-19715.720759,4.029677419354839,8647.31937,14.561731,48.365619,161.032452,0.195128,0.387361,0.124552,-4.859827
59282.69939314015,-19713.229998,6.609677419354839,8643.851867,6.3637,48.426533,160.088755,0.196302,0.386397,0.123648,-4.865438
59282.70359082986,-19721.756962,-1.8303225806451613,8643.235802,10.411814,48.41342,162.062277,0.196251,0.387079,0.125539,-4.853787
59282.70791620016,-19718.965854,1.0596774193548388,8640.24578,12.964795,48.388086,159.14432,0.195666,0.387319,0.122744,-4.871126
59282.71219690982,-19713.750338,6.369677419354839,8652.623137,12.423113,48.398871,161.842012,0.197044,0.387036,0.125328,-4.855072
59282.71626207,-19715.51771,4.689677419354839,8659.510633,11.411658,48.399767,162.863891,0.195406,0.38593,0.126306,-4.849142
59282.72034252016,-19717.198981,3.0996774193548386,8644.217895,5.329724,48.374208,162.235571,0.194996,0.387609,0.125705,-4.852778
59282.72451151023,-19717.242973,3.1496774193548385,8646.779843,14.787264,48.377874,157.809827,0.197896,0.385321,0.121465,-4.879293
59282.72887418978,-19729.870985,-9.380322580645162,8646.468747,0.277404,48.42461,162.988169,0.196165,0.386111,0.126425,-4.848426
59282.7331340299,-19719.621528,0.9596774193548387,8642.999324,7.293887,48.412032,159.025911,0.196487,0.385547,0.12263,-4.871844
59282.73707135022,-19729.707835,-9.04032258064516,8625.59349,3.349164,48.401205,163.374728,0.194914,0.384423,0.126796,-4.846208
59282.74155241018,-19730.287408,-9.52032258064516,8639.106292,-1.22718,48.454909,162.186674,0.193894,0.384893,0.125658,-4.853063
59282.7453656001,-19734.413466,-13.560322580645161,8631.537259,16.782048,48.439301,159.623101,0.196505,0.384111,0.123202,-4.868233
59282.74980460014,-19728.845826,-7.900322580645161,8640.218698,-8.587065,48.409895,156.528325,0.197077,0.383557,0.120238,-4.887282
59282.75388455996,-19735.198095,-14.160322580645161,8642.319056,5.40756,48.388322,162.344427,0.1965,0.38642,0.125809,-4.852146
59282.75818566978,-19731.789814,-10.660322580645161,8651.153981,-1.19234,48.349824,160.045197,0.198333,0.383866,0.123607,-4.865698
59282.76223296998,-19729.689293,-8.470322580645162,8644.090564,5.741248,48.373047,164.426905,0.198237,0.38614,0.127804,-4.840226
59282.76650024019,-19728.278383,-6.960322580645161,8645.465003,5.944962,48.386842,162.905101,0.196073,0.384601,0.126346,-4.848905
59282.77069482999,-19729.054326,-7.650322580645161,8644.679703,7.767133,48.392611,164.09692,0.196572,0.386209,0.127487,-4.842093
59282.77484053001,-19724.933537,-3.4303225806451616,8656.516961,10.033149,48.344285,160.455276,0.197061,0.385611,0.123999,-4.86325
59282.77908095019,-19726.860947,-5.270322580645161,8665.95512,8.715962,48.32006,163.050037,0.19628,0.386324,0.126485,-4.848071
59282.78311125981,-19724.119413,-2.4403225806451614,8648.125931,10.713754,48.341295,162.579852,0.196313,0.383581,0.126034,-4.850782
59282.78733518999,-19724.587151,-2.8103225806451615,8653.977902,10.023176,48.338285,163.410023,0.196087,0.386274,0.12683,-4.846006
59282.791534829885,-19724.61371,-2.7503225806451614,8650.002009,9.014906,48.328397,163.114431,0.198789,0.385585,0.126546,-4.8477
