rjd,vrad,true_vrad,fwhm,bis_span,contrast,s_mw,ha,na,ca,rhk
53986.5189026501,-2209.417138,43.71,7525.23925,-9.172724,56.981849,496.898957,0.329233,0.174994,0.446263,-4.565512
53986.52825046983,-2213.539752,38.36,7527.480866,-5.280714,57.096797,506.763083,0.330572,0.175679,0.455712,-4.555154
53986.538434360176,-2219.091143,32.53,7525.263537,-9.543586,57.090577,503.427908,0.329535,0.175187,0.452517,-4.558628
53986.54827849008,-2224.830814,26.9,7525.903688,-10.363433,57.1006,502.964348,0.330338,0.175763,0.452073,-4.559113
53986.555877720006,-2211.904377,22.56,7514.95536,-6.266528,57.18238,499.26135,0.327928,0.174704,0.448526,-4.563009
53986.56315174,-2199.78524,18.4,7516.305597,-11.35756,57.216165,501.049157,0.329061,0.174472,0.450239,-4.561124
53986.57034101989,-2205.946864,14.28,7528.079574,-10.38205,57.081576,501.726581,0.329551,0.173778,0.450888,-4.560412
53986.57761931978,-2223.219572,10.12,7545.650126,-10.839407,56.967648,501.379319,0.329211,0.174845,0.450555,-4.560776
53986.58497213991,-2244.003982,5.92,7548.274316,-7.779983,56.939262,502.403552,0.328938,0.173839,0.451536,-4.559701
53986.59245747002,-2267.411577,1.63,7545.75795,-4.22528,56.950077,501.754932,0.330108,0.174375,0.450915,-4.560382
53986.59966424992,-2285.285055,-2.49,7526.658545,-3.363703,57.074017,499.946362,0.328661,0.17369,0.449182,-4.562285
53986.60703280987,-2292.414055,-6.7,7511.910179,-5.553215,57.209045,501.115123,0.330438,0.173854,0.450302,-4.561054
53986.61430553999,-2281.570501,-10.86,7510.109745,-6.126115,57.206791,503.284817,0.330078,0.174508,0.45238,-4.558778
53986.62178857997,-2269.546912,-15.14,7521.691852,-9.687703,57.112077,514.424573,0.334515,0.175467,0.46305,-4.547275
53986.629072410055,-2271.52817,-19.31,7522.212467,-5.805936,57.116008,508.010871,0.333826,0.175197,0.456907,-4.553861
53986.63647616003,-2275.130795,-23.54,7525.614712,-6.508109,57.098408,508.201974,0.333514,0.175212,0.45709,-4.553663
53986.6437844201,-2280.676027,-27.72,7522.399833,-10.123739,57.094159,508.704695,0.331511,0.174297,0.457572,-4.553143
53986.65126917977,-2284.194048,-32.0,7526.020719,-6.542863,57.079711,504.953224,0.330885,0.175154,0.453978,-4.557036
53986.65867167013,-2288.250737,-36.24,7521.961883,-6.296467,57.101622,505.15836,0.329081,0.174873,0.454175,-4.556822
53986.66594533017,-2292.226253,-40.4,7523.590735,-6.318636,57.084002,502.113016,0.331067,0.174289,0.451258,-4.560006
