rjd,vrad,true_vrad,fwhm,bis_span,contrast,s_mw,ha,na,ca,rhk
59348.48116347008,-3217.736311,2.15,8575.376197,29.945589,47.210482,151.79503,0.19375,0.402049,0.115704,-4.963563
59348.48536689021,-3221.236363,-0.85,8575.076508,25.29914,47.1869,148.352973,0.19319,0.402147,0.112407,-4.987149
59348.48943977989,-3217.52849,3.35,8580.419766,22.395735,47.186311,153.481965,0.190157,0.401982,0.11732,-4.952456
59348.49359994009,-3222.152022,-0.77,8575.871405,25.057746,47.204208,153.876021,0.191922,0.402633,0.117697,-4.949901
59348.49779852014,-3222.879322,-0.99,8583.30804,21.519836,47.171768,152.08617,0.191023,0.402458,0.115983,-4.961626
59348.501973229926,-3220.243617,2.15,8577.180957,21.793627,47.20954,151.548104,0.193856,0.403728,0.115468,-4.965213
59348.506051199976,-3222.80019,0.09,8570.037582,22.994634,47.186669,152.06725,0.191717,0.402838,0.115965,-4.961752
59348.51030129986,-3224.544441,-1.14,8571.761198,21.489716,47.174177,151.43236,0.192407,0.404252,0.115357,-4.965989
59348.51465230016,-3226.622756,-2.7,8577.072952,27.969902,47.181862,153.102843,0.19377,0.402544,0.116957,-4.954927
59348.51859844988,-3219.92292,4.48,8573.794882,27.89346,47.210255,152.201254,0.191504,0.404051,0.116093,-4.960863
59348.52285984019,-3225.286889,-0.37,8582.228062,18.618173,47.192051,148.741075,0.192589,0.404095,0.112779,-4.984425
59348.527173969895,-3219.298738,6.14,8567.898474,24.962971,47.246318,154.691184,0.191856,0.402604,0.118478,-4.944665
59348.53132124012,-3217.605328,8.33,8567.02236,23.808096,47.265369,152.531576,0.192195,0.403456,0.11641,-4.958679
59348.5354523398,-3215.664244,10.77,8563.764164,26.244327,47.228208,151.049008,0.192764,0.401977,0.114989,-4.968568
59348.53965021996,-3214.186475,12.76,8569.940961,26.206739,47.2342,152.722164,0.193256,0.403053,0.116592,-4.957424
59348.54360265005,-3215.690299,11.73,8560.324852,20.473963,47.216578,153.410691,0.193474,0.403242,0.117252,-4.952919
59348.548030490056,-3213.460462,14.49,8557.470893,26.472859,47.260293,151.909843,0.191705,0.40318,0.115814,-4.962798
59348.55222201021,-3212.038071,16.42,8565.851983,22.77959,47.223654,152.313753,0.192132,0.402899,0.116201,-4.960118
59348.55624597008,-3213.150776,15.79,8569.9306,28.063888,47.200936,152.915524,0.193901,0.402449,0.116777,-4.956154
59348.560518130194,-3215.099594,14.36,8565.892519,28.644133,47.230116,153.805692,0.191368,0.403285,0.11763,-4.950356
59348.56460758997,-3215.410564,14.54,8568.534221,28.248239,47.215007,151.237734,0.192512,0.403442,0.11517,-4.967296
59348.56890698988,-3217.52086,12.95,8576.478253,22.635879,47.214877,151.868754,0.19305,0.405307,0.115775,-4.963072
59348.57315160008,-3216.456613,14.53,8571.78487,23.046852,47.24758,147.808718,0.192651,0.405027,0.111886,-4.990999
59348.5772396801,-3219.81497,11.66,8577.111304,16.36047,47.18459,150.851958,0.193041,0.405389,0.114801,-4.969899
59348.58153693005,-3226.707827,5.29,8584.206088,27.435746,47.166868,152.464268,0.191538,0.405621,0.116345,-4.959123
59348.5857531298,-3224.62712,7.88,8581.265194,17.442071,47.16188,152.453603,0.19531,0.404332,0.116335,-4.959193
59348.58987929998,-3224.506383,8.5,8581.867589,23.033232,47.158878,153.340207,0.194368,0.402531,0.117184,-4.953378
59348.59390761005,-3226.642595,6.85,8582.248582,19.162565,47.129064,154.387561,0.194152,0.402868,0.118187,-4.946608
59348.59815859981,-3226.049294,7.96,8587.618014,19.854597,47.12217,153.623173,0.19395,0.404177,0.117455,-4.951539
59348.60233948007,-3229.914791,4.59,8589.791521,25.068902,47.147385,153.84636,0.193738,0.402356,0.117669,-4.950093
59348.60636634007,-3231.099695,3.9,8578.239329,24.547095,47.150202,153.946955,0.194621,0.404789,0.117765,-4.949443
59348.61066207988,-3233.251318,2.26,8588.71445,24.491997,47.108698,154.645231,0.19399,0.404443,0.118434,-4.944958
