rjd,vrad,true_vrad,fwhm,bis_span,contrast,s_mw,ha,na,ca,rhk
58490.60611233022,38248.414932,89.94,20976.137638,-175.920264,24.574162,177.902644,0.213819,0.465604,0.140711,-4.718228
58490.611526470166,38246.077728,86.26,20972.911645,-177.416049,24.601205,175.355061,0.216073,0.465719,0.138271,-4.730819
58490.61695108004,38237.403981,82.57,21012.753708,-181.081473,24.646173,177.145752,0.215549,0.466508,0.139986,-4.72193
58490.62234015018,38229.141765,78.91,20953.870105,-190.195345,24.612366,179.717655,0.214356,0.466406,0.14245,-4.709475
58490.62777166022,38226.656688,75.22,21020.718689,-168.432906,24.634698,177.75742,0.216227,0.467655,0.140572,-4.718936
58490.63320008991,38234.014146,71.52,20994.417748,-185.78389,24.633238,177.097937,0.216716,0.465161,0.139941,-4.722165
58490.6385608702,38231.258017,67.88,20962.160437,-186.607739,24.61337,175.555891,0.213103,0.46552,0.138463,-4.729813
58490.64388193004,38220.897843,64.26,21024.200467,-174.764791,24.627036,177.331131,0.215821,0.466154,0.140164,-4.721021
58490.64935608022,38216.72462,60.54,20999.620383,-175.060128,24.603437,176.442575,0.213921,0.464117,0.139313,-4.725399
58490.65470923996,38211.77266,56.9,20975.598752,-188.847963,24.567114,177.234043,0.213887,0.465002,0.140071,-4.721497
58490.6601050701,38219.416994,53.23,21037.437074,-161.714022,24.62117,177.374824,0.214968,0.466876,0.140206,-4.720806
58490.66560526984,38204.885876,49.49,21073.262408,-195.146821,24.648867,174.879471,0.21506,0.466042,0.137816,-4.73321
58490.67095998023,38183.568698,45.85,21282.234314,-173.234185,24.639336,176.490363,0.21583,0.465404,0.139359,-4.725162
58490.67640647013,38174.663235,42.15,21380.460953,-171.976997,24.571009,177.491369,0.215865,0.4656,0.140317,-4.720236
58490.6817969,38166.185434,38.48,21580.169249,-155.57141,24.63215,176.356968,0.213688,0.465483,0.139231,-4.725823
58490.686979149934,38163.566501,34.96,21563.746114,-158.431588,24.610456,175.602217,0.215334,0.466891,0.138508,-4.729581
58490.69254268985,38154.440453,31.18,21660.672549,-150.416407,24.646756,175.963708,0.215896,0.466451,0.138854,-4.727777
58490.69795018993,38142.239693,27.5,21678.333157,-124.990909,24.679895,175.742955,0.213718,0.466135,0.138643,-4.728878
58490.70345532987,38133.545846,23.76,21693.6501,-131.210535,24.680614,174.07742,0.214542,0.464334,0.137047,-4.737273
58490.708677640185,38114.826512,20.21,21645.747691,-126.594302,24.585827,175.246398,0.215643,0.464334,0.138167,-4.731364
58490.71417343989,38097.970608,16.47,21659.068098,-172.728066,24.614325,175.028678,0.212642,0.466327,0.137959,-4.732458
58490.71946824994,38098.114601,12.87,21831.594034,-139.829995,24.708464,175.052111,0.213384,0.464571,0.137981,-4.73234
58490.72485271003,38092.671231,9.21,21768.102012,-108.716573,24.727957,173.706487,0.212281,0.46382,0.136692,-4.739165
58490.7301266999,38096.51562,5.62,21742.309431,-115.6713,24.757304,174.850643,0.212798,0.463853,0.137788,-4.733355
58490.73581050988,38119.149582,1.76,21765.828248,-136.792762,24.755884,173.648351,0.215137,0.46427,0.136636,-4.739463
58490.74116462981,38117.95064,-1.88,21706.502313,-103.859126,24.682555,171.656207,0.212686,0.464349,0.134728,-4.749775
58490.74651640002,38097.119965,-5.52,21648.85442,-98.535044,24.65957,171.880499,0.213128,0.464571,0.134943,-4.748602
58490.75180112012,38089.822313,-9.11,21493.706355,-101.32713,24.581021,170.228672,0.216208,0.464149,0.133361,-4.757318
58490.757315219846,38067.686934,-12.86,21532.47013,-118.031303,24.685875,171.119278,0.213691,0.464146,0.134214,-4.752597
58490.76308071986,38075.191876,-16.78,21433.958032,-128.566057,24.612081,168.327964,0.214214,0.46429,0.13154,-4.767569
58490.76811728999,38078.595858,-20.21,21405.521615,-153.508284,24.641399,170.978872,0.213483,0.465385,0.134079,-4.753338
58490.77344682999,38088.401895,-23.83,21365.50982,-172.684607,24.646687,170.713063,0.212811,0.466351,0.133825,-4.754744
58490.77880570991,38108.601705,-27.48,21159.976374,-201.498382,24.657393,173.045606,0.214178,0.463642,0.136059,-4.742557
58490.78451484023,38115.184487,-31.36,21158.244676,-227.394695,24.671642,174.036187,0.212471,0.46163,0.137008,-4.737483
58490.789493760094,38115.088309,-34.74,21082.159598,-244.324819,24.625198,173.879786,0.212704,0.46387,0.136858,-4.73828
58490.795265669934,38115.963128,-38.67,21036.550717,-252.9987,24.619923,175.065393,0.214488,0.46228,0.137994,-4.732274
58490.80065491982,38111.596968,-42.33,21028.225303,-243.87983,24.602004,174.989285,0.2136,0.463825,0.137921,-4.732657
58490.80583336018,38108.515973,-45.85,21090.236017,-240.079069,24.656235,174.358201,0.214025,0.463173,0.137316,-4.735847
58490.81133412989,38095.29024,-49.59,21077.747781,-230.904858,24.670678,176.869499,0.21191,0.463534,0.139722,-4.72329
58490.81662299018,38089.68932,-53.19,21114.831924,-224.561067,24.662333,176.653155,0.216173,0.461656,0.139515,-4.724357
