rjd,vrad,true_vrad,fwhm,bis_span,contrast,s_mw,ha,na,ca,rhk
59498.80033954978,5655.011632,-5.699259259259259,15484.041328,48.448333,28.616653,164.854605,0.214818,0.380687,0.128213,-4.811747
59498.805995679926,5659.529489,-0.5692592592592587,15464.588003,36.854539,28.608382,164.561153,0.216489,0.38486,0.127932,-4.813411
59498.81151003996,5667.190119,7.700740740740741,15456.567249,51.670792,28.635031,165.984128,0.216034,0.382228,0.129295,-4.805403
59498.81811464019,5667.222324,8.460740740740743,15476.327891,48.608078,28.629023,164.66445,0.214656,0.383217,0.128031,-4.812825
59498.82340564998,5665.228368,7.040740740740741,15452.027348,31.346981,28.639871,162.529904,0.216205,0.384661,0.125986,-4.825104
59498.82879706984,5662.71092,5.120740740740741,15474.672561,37.007671,28.595512,165.170546,0.214039,0.389745,0.128516,-4.809963
59498.8341524899,5665.925188,8.920740740740742,15465.950684,41.458631,28.626846,162.092135,0.215638,0.39028,0.125567,-4.827666
59498.83907116996,5658.414148,1.9507407407407413,15510.963355,62.874738,28.64974,163.702025,0.215611,0.390741,0.127109,-4.818318
59498.84488649992,5650.997495,-4.829259259259259,15437.556279,36.766568,28.634482,165.365055,0.214371,0.391559,0.128702,-4.808869
59498.850137029774,5653.044541,-2.209259259259259,15477.205551,72.866745,28.637774,160.491108,0.215022,0.394274,0.124034,-4.837166
