rjd,vrad,true_vrad,fwhm,bis_span,contrast,s_mw,ha,na,ca,rhk
58807.52838004008,29197.995991,-3.1601694915254237,7223.222034,-56.219101,58.762299,152.609692,0.191378,0.224144,0.116484,-5.062434
58807.53385236999,29201.490647,0.5798305084745763,7222.067905,-59.384478,58.770291,156.959501,0.193037,0.223061,0.120651,-5.03508
58807.53916746005,29200.845257,0.17983050847457632,7219.746275,-62.050826,58.785327,155.595278,0.189472,0.223478,0.119344,-5.043475
58807.54452402983,29199.753045,-0.6701694915254237,7218.348412,-58.042061,58.797921,144.832081,0.192547,0.222314,0.109035,-5.116103
58807.54996937001,29199.924967,-0.2601694915254237,7216.939865,-59.436501,58.78376,157.007836,0.190681,0.225321,0.120697,-5.034785
58807.555308789946,29200.753345,0.8098305084745764,7218.542639,-57.697498,58.784727,156.528076,0.189628,0.224033,0.120238,-5.037717
58807.56070224987,29201.231193,1.5298305084745762,7216.967471,-61.169898,58.77294,154.388967,0.191938,0.225275,0.118189,-5.051036
58807.56595078996,29200.880719,1.4198305084745761,7217.054872,-61.192723,58.772989,149.458036,0.191544,0.225267,0.113466,-5.083389
58807.57135376986,29199.220457,-0.0001694915254236744,7220.089553,-57.178369,58.785963,151.138911,0.189438,0.226238,0.115076,-5.072088
58807.57667011023,29196.886687,-2.0901694915254234,7214.2315,-59.269697,58.856584,159.391692,0.191944,0.226477,0.122981,-5.020503
58807.58215619018,29195.904228,-2.8301694915254236,7214.308968,-62.356928,58.815481,157.176256,0.191414,0.224729,0.120858,-5.03376
58807.58741510008,29199.183298,0.6898305084745763,7217.218919,-56.971604,58.7986,155.032397,0.192631,0.225383,0.118805,-5.046987
58807.592604720034,29201.152141,2.8898305084745766,7216.444233,-56.892809,58.824992,151.601248,0.193796,0.228649,0.115518,-5.06903
58807.59801026015,29197.656063,-0.36016949152542366,7232.771668,-59.6527,58.739614,156.262364,0.189052,0.227825,0.119983,-5.039349
58807.60364380013,29198.926096,1.1598305084745761,7218.009138,-59.952754,58.807864,147.327941,0.190597,0.224923,0.111425,-5.098147
58807.60881377012,29196.436691,-1.1001694915254239,7215.639909,-55.762287,58.842265,148.961867,0.192892,0.226064,0.11299,-5.086783
58807.614279360045,29196.598744,-0.6901694915254236,7217.235651,-64.724753,58.784476,148.972394,0.193356,0.226664,0.113,-5.08671
58807.61963680992,29201.542389,4.499830508474576,7218.733559,-55.746831,58.798719,151.798722,0.192241,0.225679,0.115708,-5.067731
