rjd,vrad,true_vrad,fwhm,bis_span,contrast,s_mw,ha,na,ca,rhk
59606.65040579997,-257.05586,0.4293750000000001,12323.890991,6.916266,31.469969,152.24965,0.202668,0.404503,0.11614,
59606.65691433987,-258.448635,0.05937500000000012,12273.278692,29.212251,31.413887,157.577323,0.201465,0.400998,0.121243,
59606.66333060991,-262.938737,-3.410625,12318.181987,-2.045051,31.477915,155.626309,0.20044,0.402061,0.119374,
59606.6697185901,-257.107362,3.419375,12325.834362,-8.134195,31.501446,154.497384,0.201581,0.40219,0.118293,
59606.676123130135,-234.414743,27.129375,12287.171075,-0.173713,31.547175,157.412006,0.199893,0.404844,0.121084,
59606.68256444996,-219.695948,42.859375,12280.891963,0.220068,31.476631,157.775688,0.201114,0.404263,0.121433,
59606.68903933978,-202.043395,61.539375,12307.878381,-45.758559,31.482316,156.987961,0.202625,0.404558,0.120678,
59606.69541082019,-214.864233,49.719375,12321.583392,-50.565917,31.478893,156.729561,0.202092,0.403293,0.120431,
59606.70194092021,-225.772293,39.839375000000004,12363.126645,-27.168814,31.397171,158.131461,0.200955,0.403838,0.121773,
59606.7083014301,-244.257058,22.359375,12379.089821,-23.190816,31.372472,160.132206,0.20175,0.402459,0.12369,
59606.71477069985,-257.857578,9.779375,12392.365941,-5.330123,31.359895,157.910264,0.201639,0.405165,0.121562,
59606.72120320005,-274.668579,-6.020624999999999,12392.307349,27.070083,31.360415,157.378533,0.201723,0.405826,0.121052,
59606.72763501992,-289.440824,-19.770625,12376.087111,47.646688,31.370206,159.41228,0.202043,0.404085,0.123,
59606.73404469993,-316.730949,-46.050625,12350.37505,47.303796,31.441838,157.949114,0.200772,0.404302,0.121599,
59606.74047514983,-325.800502,-54.110625,12306.919651,62.227381,31.490131,157.195789,0.202964,0.405171,0.120877,
59606.74699115986,-331.529996,-58.810625,12291.632034,40.049673,31.558046,156.205222,0.199786,0.404586,0.119928,
59606.75335113006,-328.830087,-55.110625,12264.584776,30.555479,31.601649,158.710213,0.202028,0.40589,0.122328,
59606.75980695011,-311.844981,-37.100625,12267.206118,16.377429,31.650797,156.636438,0.20254,0.405956,0.120341,
59606.76640499011,-293.641181,-17.860625,12270.954276,23.085354,31.566728,155.092057,0.201519,0.403675,0.118862,
59606.77271805005,-276.041586,0.7393750000000001,12250.250545,18.635918,31.601007,157.374694,0.200459,0.406581,0.121049,
59606.77909258008,-273.058049,4.729375000000001,12264.21736,12.278288,31.61172,156.603022,0.200708,0.403951,0.120309,
59606.78561834991,-280.670113,-1.860625,12279.185836,19.445778,31.512841,157.050331,0.19994,0.403949,0.120738,
59606.79170827987,-278.13465,1.639375,12291.861016,-6.721139,31.548493,154.349728,0.197944,0.403914,0.118151,
59606.79834091989,-275.954209,4.869375,12267.164489,26.220408,31.526622,156.618102,0.201382,0.407161,0.120324,
59606.8048980902,-278.994918,2.859375,12252.510939,5.722318,31.563227,155.756853,0.203114,0.404649,0.119499,
59606.81128482008,-277.025719,5.839375,12289.126064,12.656955,31.584646,156.710807,0.202199,0.403938,0.120413,
59606.8178807199,-270.061865,13.839375,12283.571053,-3.766871,31.573443,157.711649,0.20187,0.406401,0.121371,
59606.82422643015,-281.75998,3.1393750000000002,12282.381619,11.073562,31.55658,157.876156,0.201713,0.407741,0.121529,
59606.83071833989,-282.887499,3.039375,12292.390362,14.726907,31.524588,155.86615,0.201098,0.409588,0.119604,
59606.83715756005,-287.209802,-0.2706249999999999,12261.05331,34.916552,31.556934,156.088512,0.201963,0.409058,0.119817,
59606.843421129975,-285.892619,2.039375,12313.571024,9.410331,31.57119,156.680183,0.200719,0.407777,0.120383,
59606.85008822009,-288.475782,0.5093750000000001,12287.946221,5.89688,31.557291,154.312005,0.201259,0.407796,0.118115,
