rjd,vrad,true_vrad,fwhm,bis_span,contrast,s_mw,ha,na,ca,rhk
59215.66333384998,23501.42656,0.25,9530.712463,-21.384338,49.607102,173.290884,0.196709,0.324025,0.136294,-4.830025
59215.66521152994,23497.917347,0.24,9533.000058,-10.262696,49.641426,175.738111,0.1956,0.323007,0.138638,-4.817904
59215.667077600025,23500.840885,0.24,9535.776405,-18.441592,49.625251,173.795641,0.195649,0.323691,0.136777,-4.827497
59215.66895591002,23500.037402,0.23,9535.004481,-12.997646,49.618895,174.628176,0.19538,0.322333,0.137575,-4.823359
59215.67083929991,23502.209936,0.23,9532.869642,-12.686559,49.630418,174.737239,0.195935,0.324318,0.137679,-4.82282
59215.67270065984,23507.67561,0.22,9532.951035,-8.536708,49.643294,172.763905,0.194945,0.32384,0.135789,-4.83268
59215.67458323017,23507.472422,0.22,9530.538698,-15.718484,49.668094,173.665873,0.19419,0.325366,0.136653,-4.828146
59215.67645320017,23507.392444,0.21,9527.344717,-16.637685,49.67219,173.364869,0.196216,0.323434,0.136365,-4.829654
59215.67833433999,23506.184143,0.21,9526.215912,-23.400272,49.647968,172.3147,0.196433,0.323327,0.135359,-4.834956
59215.68020612979,23509.343067,0.2,9516.686058,-15.402402,49.6831,175.693991,0.196057,0.323652,0.138596,-4.818119
59215.68210414005,23508.418821,0.2,9523.596116,-23.444956,49.63038,174.638475,0.196113,0.323716,0.137585,-4.823308
59215.68397240015,23507.527247,0.19,9530.484622,-15.230635,49.623909,173.281427,0.197075,0.324543,0.136285,-4.830072
59215.68583978014,23504.890621,0.19,9534.664861,-20.976512,49.642268,176.678608,0.193982,0.32555,0.139539,-4.813334
59215.68770434009,23506.665913,0.18,9530.447001,-19.801098,49.632787,174.802051,0.195124,0.324779,0.137741,-4.8225
59215.68957138015,23509.254765,0.17,9530.314013,-19.685763,49.646783,176.585971,0.19548,0.324024,0.13945,-4.813782
59215.69145159982,23506.850475,0.17,9531.62221,-13.53575,49.628377,173.304077,0.194435,0.324392,0.136307,-4.829959
59215.69330086,23506.195273,0.16,9521.844784,-23.435807,49.634599,177.459072,0.197166,0.324105,0.140286,-4.809578
59215.6951760198,23506.462392,0.16,9547.175764,-14.442148,49.60995,174.633522,0.194747,0.323625,0.13758,-4.823333
59215.69704101002,23506.59421,0.15,9521.513557,-21.910348,49.65582,174.031977,0.195931,0.325681,0.137004,-4.826318
59215.6989218602,23501.960158,0.15,9543.338189,-27.581857,49.589592,176.50825,0.195426,0.32521,0.139376,-4.814158
59215.70079809986,23508.942343,0.14,9530.757272,-24.466492,49.633906,177.479726,0.19511,0.324853,0.140306,-4.809479
59215.70267899986,23505.379537,0.14,9542.030993,-21.692786,49.612409,175.042765,0.19629,0.324225,0.137972,-4.821313
59215.70456349012,23507.600557,0.13,9534.600429,-16.792204,49.630849,174.725587,0.194361,0.325326,0.137668,-4.822878
59215.70641305996,23506.212963,0.13,9532.41032,-20.620307,49.64004,177.726037,0.195708,0.325144,0.140542,-4.8083
59215.70828892989,23506.823399,0.12,9532.409779,-18.435779,49.612011,173.56784,0.194706,0.325677,0.136559,-4.828636
59215.710158320144,23505.59124,0.12,9548.091679,-21.479152,49.577013,174.207427,0.196222,0.325377,0.137172,-4.825446
59215.71205956023,23500.089105,0.11,9537.197297,-24.52568,49.587131,172.1019,0.197051,0.324795,0.135155,-4.836039
59215.7139333901,23504.549035,0.11,9543.056455,-19.705165,49.58215,170.947137,0.197265,0.325272,0.134049,-4.84196
59215.71577040013,23503.806501,0.1,9545.819387,-27.006224,49.562358,173.010265,0.195685,0.325208,0.136025,-4.831437
59215.71762891999,23503.155888,0.1,9546.637013,-18.64621,49.569553,176.490768,0.195001,0.325423,0.139359,-4.814243
59215.71947180992,23502.070468,0.09,9543.774402,-16.685943,49.586674,175.660966,0.194579,0.326951,0.138564,-4.818281
59215.72132627014,23501.14317,0.09,9531.912394,-17.078741,49.600347,175.109272,0.194746,0.325172,0.138036,-4.820986
59215.72320782021,23506.794312,0.08,9538.262094,-23.395264,49.566941,176.135696,0.196172,0.324474,0.139019,-4.815966
59215.725077200215,23500.920045,0.08,9552.213987,-16.206599,49.564279,174.60885,0.197451,0.324872,0.137556,-4.823455
59215.726965710055,23503.789725,0.07,9539.296665,-22.995819,49.557099,177.210973,0.197211,0.325716,0.140049,-4.810768
59215.728835179936,23502.007561,0.07,9544.263845,-18.575314,49.556714,173.344841,0.194369,0.324726,0.136346,-4.829754
59215.73070043,23502.169034,0.06,9536.600017,-20.556343,49.573884,175.103727,0.196172,0.325708,0.13803,-4.821013
59215.7325643301,23497.907474,0.05,9549.328063,-24.038585,49.563233,173.57328,0.197564,0.326366,0.136564,-4.828609
59215.7344486299,23498.649908,0.05,9537.240579,-21.92967,49.588091,174.975274,0.194902,0.326231,0.137907,-4.821646
59215.73628576007,23499.431812,0.04,9536.208406,-18.134571,49.581854,173.893583,0.195708,0.326399,0.136871,-4.827008
59215.7381337001,23496.399098,0.04,9545.546522,-21.810313,49.565632,176.519705,0.196094,0.326412,0.139387,-4.814102
59215.73996783001,23497.496897,0.03,9543.836167,-18.585244,49.545922,174.536561,0.194916,0.324212,0.137487,-4.823813
59215.74183965009,23494.687148,0.03,9546.378159,-20.487633,49.55374,175.301604,0.19645,0.32609,0.13822,-4.820041
59215.74371238984,23495.431778,0.02,9545.39287,-10.58007,49.537506,177.207,0.197633,0.325728,0.140045,-4.810787
59215.74557403987,23493.865202,0.02,9555.154779,-17.282399,49.574611,174.248257,0.195685,0.326316,0.137211,-4.825243
59215.7474243301,23492.468549,0.01,9540.934952,-15.355147,49.562769,176.286063,0.195233,0.325546,0.139163,-4.815235
59215.74932130985,23491.799771,0.01,9556.452661,-21.237442,49.53696,172.754258,0.196056,0.325133,0.13578,-4.832729
59215.75118619995,23494.557739,0.0,9546.86501,-12.973199,49.561976,175.286164,0.196955,0.32622,0.138205,-4.820117
59215.75306149013,23492.243882,-0.0,9546.184562,-12.033756,49.56864,176.195186,0.196181,0.324386,0.139076,-4.815677
59215.75491882023,23491.938819,-0.01,9542.419607,-13.938593,49.558179,174.439023,0.196568,0.326301,0.137394,-4.824296
59215.75678858021,23493.289087,-0.01,9540.740776,-14.715976,49.584085,175.79796,0.195703,0.326672,0.138695,-4.817611
59215.75863257982,23490.029602,-0.02,9543.533891,-16.735154,49.561529,177.589088,0.198294,0.325957,0.140411,-4.808955
59215.76052469993,23491.315427,-0.02,9538.636257,-11.12883,49.58362,176.358262,0.195919,0.32639,0.139232,-4.814885
59215.76238590991,23492.171359,-0.03,9547.296439,-14.326604,49.567308,175.168149,0.197555,0.327249,0.138092,-4.820697
59215.76426107995,23487.970564,-0.03,9537.567664,-17.401693,49.582396,175.528059,0.196886,0.326932,0.138437,-4.818931
59215.76613804,23488.208209,-0.04,9540.299364,-16.637676,49.568942,173.645565,0.196514,0.326527,0.136634,-4.828247
59215.76802306017,23490.443383,-0.04,9533.782148,-12.743743,49.61016,176.490145,0.197002,0.325826,0.139358,-4.814246
59215.76987680979,23488.158551,-0.05,9536.952098,-12.266093,49.619056,174.738548,0.197354,0.32651,0.137681,-4.822814
59215.7717530299,23489.837513,-0.05,9540.42829,-14.870313,49.588614,172.918278,0.197114,0.327056,0.135937,-4.831901
59215.77363689011,23486.908673,-0.06,9535.67804,-12.585348,49.619558,174.257051,0.195975,0.325959,0.137219,-4.825199
59215.77552299015,23486.049938,-0.07,9532.209221,-16.373261,49.585461,174.302426,0.196152,0.326511,0.137263,-4.824974
59215.7773876898,23487.001498,-0.07,9525.947984,-17.24779,49.645816,176.780982,0.19629,0.326822,0.139637,-4.812839
59215.77926761005,23485.980266,-0.08,9528.487841,-15.881605,49.646538,175.774065,0.19686,0.326874,0.138672,-4.817728
59215.78114587022,23485.311206,-0.08,9522.810613,-18.180492,49.65428,175.838543,0.195977,0.326436,0.138734,-4.817413
59215.78303000983,23486.133892,-0.09,9529.09938,-15.024553,49.639385,174.125325,0.196899,0.327041,0.137093,-4.825854
59215.78490051022,23488.801693,-0.09,9531.77519,-14.111093,49.643152,175.198072,0.196588,0.325772,0.138121,-4.82055
59215.78677516989,23487.468747,-0.1,9525.961799,-12.663624,49.609831,174.036313,0.196408,0.326325,0.137008,-4.826297
59215.78864300996,23488.22985,-0.1,9523.222649,-19.695109,49.684483,173.739472,0.19583,0.326584,0.136724,-4.827778
59215.79051957978,23485.975238,-0.11,9523.349288,-16.84073,49.640545,176.422206,0.195424,0.326589,0.139293,-4.814575
59215.79239316005,23487.804228,-0.11,9520.225879,-16.055826,49.66182,175.315014,0.196016,0.325793,0.138233,-4.819975
59215.79424341023,23486.516724,-0.12,9524.023699,-17.278763,49.641212,176.42929,0.197245,0.328003,0.1393,-4.81454
59215.796124599874,23491.470557,-0.12,9536.459011,-13.077783,49.626756,175.990234,0.196821,0.326435,0.13888,-4.816674
59215.798000779934,23488.680476,-0.13,9523.143376,-13.999799,49.668225,174.637943,0.196186,0.325936,0.137584,-4.823311
59215.799864130095,23488.803788,-0.13,9522.995542,-16.896568,49.663554,175.347744,0.19592,0.326984,0.138264,-4.819815
59215.80176394014,23488.757362,-0.14,9526.380042,-27.610059,49.623191,176.900402,0.195562,0.327161,0.139751,-4.812263
59215.80361824995,23488.677912,-0.14,9514.916595,-20.931593,49.659963,175.50696,0.19591,0.325296,0.138417,-4.819034
59215.80549381999,23490.734461,-0.15,9526.073856,-17.409264,49.634796,173.97236,0.196993,0.327717,0.136947,-4.826615
59215.80736819003,23489.352197,-0.15,9533.331755,-17.566817,49.609204,176.609659,0.196569,0.326223,0.139473,-4.813667
59215.80921048019,23493.62492,-0.16,9526.919529,-17.566411,49.603703,177.923856,0.196299,0.327148,0.140732,-4.807356
59215.811073230114,23493.989189,-0.16,9533.486967,-23.136554,49.623832,175.263246,0.196746,0.326219,0.138183,-4.820229
59215.81295681978,23496.271506,-0.17,9533.726879,-20.145799,49.588292,175.541179,0.196307,0.325903,0.138449,-4.818867
59215.814831070136,23495.67546,-0.17,9544.498588,-13.541393,49.561053,175.042218,0.195735,0.326218,0.137971,-4.821316
59215.81669822987,23498.935265,-0.18,9546.99132,-19.868468,49.580405,175.753539,0.196123,0.325576,0.138653,-4.817828
59215.81858099019,23495.59332,-0.19,9529.946395,-18.441756,49.607246,176.289054,0.19696,0.32675,0.139166,-4.815221
59215.82045857003,23495.16983,-0.19,9531.812854,-14.912624,49.61908,175.512754,0.196237,0.326232,0.138422,-4.819006
59215.82234789012,23496.102101,-0.2,9531.36144,-17.267793,49.632961,173.990677,0.196709,0.325871,0.136964,-4.826524
59215.82420630986,23495.044844,-0.2,9534.9162,-21.515,49.614847,175.766135,0.195199,0.327166,0.138665,-4.817767
59215.8260581498,23494.550475,-0.21,9542.389242,-12.2408,49.581907,176.082622,0.196921,0.326632,0.138968,-4.816224
59215.827929430176,23498.783055,-0.21,9539.038773,-18.393069,49.59374,175.127687,0.196244,0.325887,0.138053,-4.820896
59215.82980621001,23497.025309,-0.22,9540.053332,-17.248837,49.610085,174.114595,0.195968,0.325872,0.137083,-4.825907
59215.8316832399,23497.064545,-0.22,9531.426521,-17.861863,49.625104,175.086722,0.197167,0.325786,0.138014,-4.821097
59215.83357161004,23495.864739,-0.23,9537.301777,-17.97711,49.582835,175.596697,0.196066,0.325879,0.138503,-4.818595
59215.83543831017,23496.589276,-0.23,9541.51855,-14.401023,49.612231,175.993874,0.196765,0.323679,0.138883,-4.816656
59215.83731471002,23495.616378,-0.24,9532.699228,-17.592217,49.601636,175.334119,0.197175,0.325616,0.138251,-4.819881
59215.83920224989,23498.872599,-0.24,9540.557847,-17.396545,49.583822,176.94059,0.19495,0.325342,0.13979,-4.812069
59215.84106751019,23492.757233,-0.25,9530.065634,-20.224944,49.61292,175.256641,0.195806,0.323291,0.138177,-4.820262
59215.842939400114,23494.201596,-0.25,9532.303514,-22.067379,49.614716,176.581966,0.195962,0.325311,0.139446,-4.813801
59215.84481516015,23492.414466,-0.26,9536.651963,-21.621178,49.59968,177.005592,0.1955,0.324356,0.139852,-4.811756
59215.84667795012,23492.400008,-0.26,9526.118974,-13.580167,49.649727,174.15945,0.19693,0.324147,0.137126,-4.825684
59215.84855856979,23493.999141,-0.27,9536.289261,-17.841729,49.625039,174.937807,0.196196,0.323311,0.137871,-4.82183
59215.85039837007,23491.615486,-0.27,9529.540851,-14.648071,49.65808,175.270166,0.197406,0.324436,0.13819,-4.820195
59215.85225528991,23497.148056,-0.28,9530.228688,-19.276095,49.635103,175.5408,0.195885,0.323976,0.138449,-4.818868
59215.85412534978,23493.850023,-0.28,9539.264333,-11.601978,49.596936,176.364151,0.196294,0.323806,0.139238,-4.814856
59215.85601580003,23494.714601,-0.29,9534.11638,-14.606103,49.587109,171.582328,0.196405,0.324839,0.134657,-4.838693
59215.8578590299,23492.17846,-0.29,9532.932248,-15.019417,49.629025,175.676374,0.196353,0.32382,0.138579,-4.818205
59215.859743549954,23493.509622,-0.3,9540.007361,-20.718758,49.606311,175.857436,0.196075,0.323747,0.138752,-4.817321
59215.861596620176,23495.929041,-0.31,9531.911388,-14.277572,49.617023,177.520978,0.196774,0.325496,0.140346,-4.809281
59215.86345893983,23495.785325,-0.31,9527.530509,-15.521222,49.606064,176.505916,0.196267,0.324701,0.139373,-4.814169
59215.8653019201,23493.000079,-0.32,9541.318677,-17.90858,49.585428,174.697352,0.194785,0.324015,0.137641,-4.823017
59215.86714994023,23493.952575,-0.32,9542.225046,-17.35084,49.609909,177.88617,0.19689,0.321997,0.140696,-4.807536
59215.86901427014,23490.688618,-0.33,9532.581814,-14.387336,49.588874,177.069512,0.194578,0.323915,0.139913,-4.811448
59215.87085044012,23493.603163,-0.33,9524.322905,-15.1024,49.646689,176.158157,0.195783,0.323801,0.13904,-4.815857
59215.87271967018,23492.439596,-0.34,9535.159001,-20.321553,49.574097,174.959395,0.196888,0.322383,0.137892,-4.821724
59215.87459040014,23496.020169,-0.34,9540.38256,-16.248842,49.615234,177.352699,0.197446,0.323261,0.140185,-4.810088
59215.87647221983,23497.217158,-0.35,9542.848566,-16.373868,49.605936,173.430845,0.197923,0.323938,0.136428,-4.829323
59215.87836888013,23493.318115,-0.35,9533.936007,-12.008127,49.610617,173.988253,0.196381,0.32526,0.136962,-4.826536
59215.88022478996,23493.156015,-0.36,9537.082944,-15.919595,49.620856,179.261453,0.1956,0.323546,0.142013,-4.801026
59215.88210838009,23497.886382,-0.36,9535.285215,-15.325007,49.597752,177.058552,0.19484,0.323632,0.139903,-4.811501
59215.8839804302,23492.494695,-0.37,9542.365763,-18.902187,49.612752,173.629865,0.195046,0.322077,0.136619,-4.828326
59215.88585691014,23496.601409,-0.37,9532.462154,-18.286095,49.575246,173.583237,0.196739,0.324746,0.136574,-4.828559
59215.88772450015,23489.743311,-0.38,9541.162566,-15.277779,49.58135,175.548196,0.194405,0.324981,0.138456,-4.818832
