rjd,vrad,true_vrad,fwhm,bis_span,contrast,s_mw,ha,na,ca,rhk
59816.77427631011,25476.16923,32.64,7268.010361,-42.797498,57.568036,352.238339,0.269763,0.232402,0.3077,-4.858463
59816.777440419886,25483.634769,30.09,7259.655654,-39.049122,57.60924,347.124525,0.268556,0.232836,0.302801,-4.867043
59816.780538199935,25481.407114,27.6,7259.409102,-39.444199,57.570879,354.534157,0.27106,0.232598,0.309899,-4.854666
59816.783656740095,25482.223383,25.09,7260.425256,-38.089909,57.593689,352.262674,0.269688,0.232219,0.307723,-4.858423
59816.786769079976,25480.304822,22.58,7257.439787,-40.979767,57.551144,353.141509,0.268316,0.231969,0.308565,-4.856966
59816.789885079954,25477.930903,20.07,7265.645097,-39.370308,57.535363,354.492376,0.268645,0.231403,0.309859,-4.854735
59816.7929847599,25470.925825,17.57,7277.708321,-46.590088,57.482706,356.95276,0.270372,0.232412,0.312215,-4.850701
59816.79610106023,25465.252765,15.06,7268.832948,-41.601271,57.4975,362.48217,0.269501,0.234018,0.317512,-4.841771
59816.79922589008,25460.763243,12.55,7276.668215,-43.643542,57.488053,355.973528,0.270081,0.233152,0.311277,-4.852302
59816.802335340064,25453.909807,10.04,7276.902555,-44.880435,57.461001,357.34331,0.268995,0.231396,0.312589,-4.850065
59816.805446220096,25446.478926,7.54,7275.92189,-42.43568,57.464056,352.855017,0.270997,0.232255,0.30829,-4.85744
59816.80858404981,25444.024287,5.01,7282.940379,-37.557398,57.474321,353.346364,0.270281,0.23317,0.308761,-4.856627
59816.81165979989,25433.509864,2.53,7284.263818,-35.013952,57.429857,352.874077,0.271722,0.232022,0.308309,-4.857409
59816.81477166014,25430.022285,0.02,7274.553131,-37.462096,57.496491,354.583302,0.268775,0.233023,0.309946,-4.854585
59816.81783590978,25422.616838,-2.44,7277.143776,-36.767764,57.450094,356.627957,0.271472,0.232619,0.311904,-4.851232
59816.82106892997,25420.928686,-5.05,7280.34478,-36.715605,57.503242,355.25046,0.270626,0.231129,0.310585,-4.853488
59816.82416761015,25410.578092,-7.54,7259.868642,-40.386301,57.586919,353.777087,0.275383,0.235122,0.309173,-4.855915
59816.82723043021,25414.661127,-10.01,7267.26744,-40.56443,57.585142,354.506615,0.267459,0.230473,0.309872,-4.854711
59816.83038750989,25409.550504,-12.55,7260.915602,-38.101822,57.627543,346.738957,0.269732,0.233678,0.302432,-4.867697
59816.83348724991,25417.66915,-15.05,7267.97711,-41.741194,57.565144,352.782248,0.268181,0.232252,0.308221,-4.857561
59816.83662626008,25414.913033,-17.58,7272.467647,-47.559603,57.590648,350.043752,0.269839,0.231341,0.305597,-4.862124
59816.83976292983,25418.569469,-20.1,7257.882622,-36.720863,57.563754,348.728356,0.269815,0.22908,0.304338,-4.864334
59816.84285048023,25414.801753,-22.59,7260.730242,-46.62055,57.551648,352.688325,0.272654,0.230513,0.308131,-4.857716
59816.84596107993,25414.328957,-25.1,7261.693554,-38.555119,57.570594,356.952192,0.270219,0.229344,0.312215,-4.850702
59816.84905296983,25413.993029,-27.59,7263.581011,-35.717913,57.559312,356.313,0.272197,0.23131,0.311602,-4.851747
59816.85218403023,25409.573504,-30.11,7266.558276,-43.390753,57.59167,358.87261,0.270875,0.233286,0.314054,-4.84758
59816.85530382022,25406.974269,-32.62,7269.618735,-38.79948,57.530248,354.713883,0.269583,0.232446,0.310071,-4.85437
59816.85841228021,25403.194006,-35.12,7261.152665,-42.808526,57.554624,352.835932,0.27068,0.231585,0.308272,-4.857472
59816.86153808981,25404.317649,-37.64,7264.214715,-40.141444,57.536577,351.972512,0.26926,0.231411,0.307445,-4.858905
59816.864616310224,25399.435967,-40.12,7260.244218,-38.61299,57.533094,354.683898,0.267555,0.230957,0.310042,-4.85442
59816.86775525008,25397.535554,-42.65,7265.929182,-37.709723,57.563837,349.17657,0.267691,0.230394,0.304767,-4.86358
59816.87087222002,25394.465057,-45.16,7268.482988,-42.200117,57.564422,352.565797,0.268113,0.231663,0.308013,-4.85792
59816.873988249805,25390.239936,-47.67,7260.581442,-40.627075,57.552057,351.231441,0.270962,0.22885,0.306735,-4.860139
59816.87712791003,25390.808435,-50.2,7260.029606,-40.582285,57.556158,357.690052,0.271505,0.233196,0.312922,-4.8495
59816.880250450224,25387.943295,-52.71,7270.064922,-37.472452,57.524903,351.667488,0.270232,0.228104,0.307153,-4.859413
59816.88338848017,25382.874917,-55.24,7263.883926,-39.059253,57.574226,348.505336,0.273013,0.232338,0.304124,-4.864709
59816.88643225003,25381.398046,-57.69,7271.66298,-50.92154,57.556012,358.643745,0.272854,0.232366,0.313835,-4.847951
59816.88958925009,25378.91486,-60.23,7262.60155,-41.636311,57.553673,354.073093,0.271214,0.232425,0.309457,-4.855426
59816.89266863,25377.252575,-62.71,7266.139214,-40.590242,57.569984,354.164788,0.270363,0.231716,0.309545,-4.855275
59816.89581215009,25372.682837,-65.25,7262.247279,-48.119754,57.503972,356.472117,0.26896,0.232245,0.311755,-4.851486
59816.89890182996,25369.698488,-67.73,7269.357718,-38.374783,57.596797,354.473183,0.26738,0.231258,0.30984,-4.854767
59816.90190189006,25369.071215,-70.15,7272.148681,-44.465204,57.562239,358.450494,0.271594,0.23379,0.31365,-4.848264
59816.90515219979,25365.874414,-72.77,7274.665345,-44.975096,57.510555,351.919126,0.267983,0.23318,0.307394,-4.858994
59816.90823664004,25364.241266,-75.25,7260.197353,-34.895676,57.538807,350.492105,0.269692,0.23336,0.306027,-4.861374
