rjd,vrad,true_vrad,fwhm,bis_span,contrast,s_mw,ha,na,ca,rhk
59739.62362312013,1315.069582,-2.43,6980.279576,-47.167368,59.0799,184.16218,0.209889,0.217652,0.146707,-4.860433
59739.62893712986,1314.940352,-2.71,6981.563614,-46.284898,59.068309,182.117732,0.210356,0.217464,0.144749,-4.869563
59739.63399176998,1314.215408,-2.97,6976.873973,-44.591508,59.094857,184.09627,0.210117,0.216591,0.146644,-4.860724
59739.6393103702,1318.399931,-3.25,6978.221393,-47.006261,59.082443,180.967133,0.209524,0.217234,0.143647,-4.874787
59739.64445475023,1316.124179,-3.52,6976.772293,-45.278419,59.090944,182.772941,0.209803,0.217722,0.145376,-4.866616
59739.649434790015,1319.717571,-3.78,6979.898187,-47.081165,59.081702,186.422593,0.209763,0.217778,0.148872,-4.850556
59739.65481457999,1321.217311,-4.06,6987.585499,-46.800733,59.057906,184.644171,0.209142,0.218172,0.147169,-4.858308
59739.65999101987,1321.877993,-4.33,6983.831097,-42.704148,59.053916,183.568831,0.210885,0.217439,0.146139,-4.863063
59739.66520205978,1322.522135,-4.6,6984.369314,-42.852586,59.058439,180.730347,0.208992,0.216842,0.14342,-4.87587
59739.67037989991,1321.785309,-4.87,6987.355092,-46.950208,59.024977,183.193984,0.208066,0.216885,0.14578,-4.864733
59739.67565341992,1321.677726,-5.14,6976.097361,-42.91636,59.060503,183.741106,0.207548,0.217796,0.146304,-4.862297
59739.68083939003,1321.063165,-5.41,6982.592929,-42.329761,59.073596,184.277471,0.20848,0.216874,0.146818,-4.859923
59739.68600095995,1321.44664,-5.68,6982.672565,-41.693116,59.051604,182.739876,0.209609,0.217579,0.145345,-4.866764
59739.69126822986,1321.38541,-5.95,6981.951988,-45.650585,59.040476,182.349625,0.208542,0.217834,0.144971,-4.868518
59739.69621618977,1322.927154,-6.21,6984.838438,-40.694502,59.040015,184.104448,0.207935,0.217627,0.146652,-4.860688
