rjd,vrad,true_vrad,fwhm,bis_span,contrast,s_mw,ha,na,ca,rhk
58737.66569763003,-14839.423922,-2.34,8861.039929,-10.769156,48.445647,169.056833,0.194303,0.378424,0.132238,-4.842366
58737.66852340987,-14842.090568,-2.77,8852.38518,-12.437723,48.49218,169.130013,0.194319,0.378114,0.132308,-4.841979
58737.67129208008,-14843.120869,-3.18,8851.068814,-13.215152,48.499332,169.372335,0.194439,0.378006,0.132541,-4.8407
58737.67392659001,-14843.025621,-3.57,8843.695432,-17.633615,48.539925,169.417363,0.194534,0.378891,0.132584,-4.840462
58737.67672770005,-14843.730214,-3.99,8842.701852,-19.987578,48.555683,168.742952,0.193598,0.378207,0.131938,-4.84403
58737.679492069874,-14843.209017,-4.4,8840.672073,-21.70941,48.557706,169.053807,0.19446,0.37865,0.132235,-4.842382
58737.68218547991,-14838.600778,-4.8,8843.159156,-22.528538,48.554418,168.677483,0.193988,0.377965,0.131875,-4.844378
58737.68493551016,-14832.386201,-5.22,8845.884773,-23.307112,48.534886,168.797153,0.194083,0.378428,0.13199,-4.843742
58737.68765485007,-14825.455723,-5.62,8854.717351,-19.044315,48.498603,169.213137,0.194483,0.378117,0.132388,-4.84154
58737.69034818001,-14818.314348,-6.02,8861.032535,-20.254769,48.471172,169.320461,0.194025,0.379178,0.132491,-4.840973
58737.69320783997,-14815.572426,-6.45,8869.13371,-19.394339,48.437309,169.437019,0.194502,0.37829,0.132603,-4.840359
58737.695862660185,-14809.489545,-6.85,8871.516951,-16.271161,48.405728,169.116584,0.194567,0.37822,0.132296,-4.84205
58737.69861298008,-14807.901817,-7.26,8873.750652,-16.554412,48.405141,168.678029,0.194471,0.37828,0.131876,-4.844375
58737.701387810055,-14809.858203,-7.67,8870.260972,-18.007549,48.409897,169.101234,0.194447,0.378659,0.132281,-4.842131
58737.70410689013,-14808.461456,-8.08,8873.419906,-19.834503,48.409659,168.906928,0.194927,0.378832,0.132095,-4.84316
58737.70685346984,-14810.284319,-8.49,8870.996722,-18.22795,48.409913,169.280731,0.194421,0.378897,0.132453,-4.841183
58737.70956424996,-14809.627554,-8.89,8874.336289,-19.258305,48.405968,169.59137,0.194973,0.378812,0.13275,-4.839547
58737.712254889775,-14810.120333,-9.29,8871.283676,-18.993502,48.420671,169.21895,0.194809,0.378536,0.132394,-4.841509
58737.715079499874,-14812.177083,-9.71,8874.180901,-18.100842,48.410518,169.657046,0.194993,0.378424,0.132813,-4.839201
58737.71772941016,-14811.609078,-10.11,8869.472047,-17.5563,48.41054,168.801171,0.194989,0.378015,0.131993,-4.843721
58737.72051576013,-14811.494188,-10.53,8873.947201,-16.517448,48.433488,169.008727,0.194865,0.377905,0.132192,-4.842621
58737.7232669401,-14812.126514,-10.94,8873.657693,-14.778966,48.405643,168.858535,0.19494,0.378258,0.132048,-4.843417
58737.72600100003,-14811.851928,-11.34,8872.790885,-14.338622,48.418837,169.053108,0.195164,0.378134,0.132235,-4.842386
58737.728673980106,-14812.675849,-11.74,8874.125383,-18.014709,48.407568,168.908967,0.195068,0.378331,0.132097,-4.843149
58737.73145199986,-14811.364641,-12.16,8874.001771,-15.431007,48.399977,168.496135,0.195026,0.377728,0.131701,-4.845343
58737.73413064983,-14814.738814,-12.56,8871.432996,-16.361465,48.409366,168.632191,0.194203,0.378004,0.131832,-4.844619
58737.73692278005,-14811.658989,-12.97,8872.200129,-17.01249,48.41495,168.745579,0.194598,0.377175,0.13194,-4.844016
58737.73969017016,-14814.521131,-13.39,8872.2576,-16.577703,48.418221,168.703857,0.194223,0.377481,0.1319,-4.844238
58737.74235020997,-14813.205534,-13.78,8870.240225,-13.602572,48.435103,167.420504,0.194326,0.376883,0.130671,-4.851112
58737.74520738004,-14814.372594,-14.21,8873.855725,-14.18617,48.418379,168.542511,0.194137,0.377691,0.131746,-4.845096
58737.7478784998,-14814.621376,-14.61,8875.509215,-14.600398,48.425056,168.749577,0.193626,0.376832,0.131944,-4.843995
58737.75064201001,-14815.856561,-15.02,8874.714912,-14.073642,48.425835,167.794895,0.194577,0.376964,0.13103,-4.849096
58737.75343063986,-14817.889581,-15.44,8870.50259,-15.000097,48.458664,167.995158,0.193989,0.37682,0.131221,-4.848021
58737.75614790991,-14815.590471,-15.84,8874.722755,-16.86465,48.418697,167.971324,0.194356,0.377333,0.131199,-4.848148
58737.75884426991,-14815.907242,-16.25,8870.676637,-14.622027,48.431372,168.207979,0.194406,0.37694,0.131425,-4.846881
58737.76155479997,-14815.930487,-16.65,8873.057333,-17.296704,48.432002,167.102715,0.194016,0.377515,0.130367,-4.852832
