rjd,vrad,true_vrad,fwhm,bis_span,contrast,s_mw,ha,na,ca,rhk
59257.55085190991,34562.63004,83.06,8075.262909,-18.201884,57.04938,164.105443,0.201449,0.24677,0.127496,-5.087419
59257.55626617,34557.312213,79.48,8088.267183,-19.903568,56.981596,166.597903,0.201398,0.24692,0.129883,-5.073823
59257.561543489806,34552.429313,76.0,8071.676768,-26.557971,57.025312,167.580268,0.201216,0.247061,0.130824,-5.068579
59257.56711013988,34550.475582,72.32,8076.75097,-20.471506,57.0308,164.117295,0.199982,0.249151,0.127507,-5.087353
59257.572250689846,34547.795437,68.92,8077.860143,-20.179834,57.017305,167.407432,0.198972,0.248687,0.130658,-5.069497
59257.57750857994,34544.347874,65.44,8082.44032,-23.697284,57.02119,165.348374,0.199345,0.246834,0.128686,-5.080586
59257.58293276001,34543.011925,61.85,8075.077342,-25.888898,57.018251,168.254348,0.201682,0.247734,0.13147,-5.065017
59257.58822868019,34535.419321,58.35,8079.405953,-26.940869,57.018824,169.338347,0.200036,0.248195,0.132508,-5.05935
59257.59361066995,34534.599747,54.8,8075.413672,-19.544138,57.006982,168.937421,0.199853,0.247841,0.132124,-5.061437
59257.59894052986,34530.62675,51.27,8079.32882,-25.273341,57.033634,166.443405,0.200305,0.248335,0.129735,-5.074653
59257.6042694198,34528.23138,47.75,8085.957314,-24.916742,57.008054,166.250356,0.199173,0.248777,0.12955,-5.075693
59257.609647459816,34524.328148,44.19,8082.152856,-23.239226,57.004464,167.430353,0.19911,0.248644,0.13068,-5.069375
59257.61500717001,34520.607048,40.65,8081.115585,-22.280457,57.016833,166.882991,0.198306,0.248474,0.130156,-5.072295
59257.62027881993,34515.604591,37.16,8078.229864,-24.551738,57.009022,168.764216,0.199544,0.250127,0.131958,-5.062342
59257.6256357301,34515.707302,33.62,8083.493684,-22.70921,57.004447,166.567919,0.199434,0.249031,0.129854,-5.073984
59257.63095872011,34512.642706,30.1,8085.087972,-21.844939,57.011379,168.932304,0.198748,0.248746,0.132119,-5.061464
59257.63629624015,34511.401081,26.57,8083.861215,-26.56829,57.007742,167.894428,0.199805,0.248403,0.131125,-5.066915
59257.64169798978,34512.025505,23.0,8082.649458,-23.955027,57.009819,165.154788,0.199597,0.247818,0.128501,-5.081643
59257.64708459005,34508.584329,19.44,8081.110559,-24.783018,56.989716,167.632085,0.198808,0.247635,0.130874,-5.068304
59257.65239547007,34502.523589,15.93,8087.007793,-24.573231,56.962964,168.842799,0.198877,0.247101,0.132033,-5.061931
59257.65765486984,34493.117804,12.45,8084.550974,-18.785511,56.994455,167.082042,0.199179,0.248488,0.130347,-5.071231
59257.66312312009,34492.317376,8.84,8086.210158,-19.717402,56.936427,167.926315,0.200162,0.246876,0.131155,-5.066747
59257.66848728992,34479.358393,5.29,8078.282528,-24.88284,56.985131,166.751405,0.199011,0.247613,0.13003,-5.072999
59257.67364495993,34475.583775,1.88,8077.582706,-15.899556,57.010018,165.919786,0.199346,0.246623,0.129234,-5.07748
59257.67900680984,34467.320595,-1.66,8082.511971,-18.022801,56.977585,167.645125,0.198617,0.245875,0.130886,-5.068235
59257.68459365983,34458.076946,-5.36,8079.526158,-27.506086,57.047011,169.81881,0.203972,0.246673,0.132968,-5.056861
59257.68988776021,34462.436365,-8.86,8078.245008,-23.21089,56.979097,166.593916,0.199577,0.245742,0.129879,-5.073844
59257.69515966019,34456.549355,-12.34,8071.49069,-26.051286,57.03019,169.012488,0.200511,0.246704,0.132196,-5.061046
59257.70063928981,34456.493651,-15.97,8079.698818,-27.784375,57.026292,165.889341,0.198707,0.2475,0.129204,-5.077645
59257.705827950034,34453.84797,-19.4,8082.044453,-24.624915,57.035697,166.659828,0.1994,0.245616,0.129942,-5.073491
59257.71120201983,34454.159215,-22.95,8077.633579,-20.707399,57.052543,167.222028,0.200001,0.245749,0.130481,-5.070484
59257.71658226987,34449.81063,-26.51,8080.375446,-30.182276,56.991089,166.883666,0.199015,0.245964,0.130157,-5.072291
59257.72184988018,34447.788643,-29.99,8081.974222,-25.065606,57.002689,167.588794,0.200131,0.246078,0.130832,-5.068534
59257.727188109886,34443.016072,-33.52,8079.028534,-22.735401,57.02592,169.393296,0.200345,0.246434,0.132561,-5.059064
59257.73259415012,34441.234909,-37.09,8084.556902,-23.217031,57.012834,167.653239,0.199434,0.244075,0.130894,-5.068192
59257.73774095019,34436.358649,-40.49,8083.893699,-26.54423,56.988944,165.294436,0.197216,0.245376,0.128635,-5.08088
59257.74335063994,34431.513999,-44.2,8084.60779,-23.563941,56.990756,166.06437,0.199046,0.246544,0.129372,-5.076698
59257.748690439854,34427.272311,-47.73,8078.492121,-24.858661,57.030727,167.841144,0.198328,0.244522,0.131074,-5.067197
59257.75399748981,34425.614219,-51.24,8077.272004,-22.00517,57.012283,168.402986,0.197987,0.24712,0.131612,-5.064236
59257.75923669012,34422.975733,-54.71,8080.321454,-20.364968,57.022404,166.371435,0.197124,0.245364,0.129666,-5.075041
59257.7645803201,34420.816945,-58.24,8076.469672,-26.21287,57.034757,167.389198,0.198218,0.245318,0.130641,-5.069594
59257.76993734995,34415.813083,-61.78,8075.291546,-25.487517,57.009835,166.754321,0.201405,0.24525,0.130033,-5.072984
59257.77516651992,34414.489268,-65.24,8091.557051,-25.825117,56.979965,165.855925,0.199965,0.24395,0.129172,-5.077826
59257.78050433006,34407.938935,-68.77,8081.669203,-19.246438,56.976743,169.709635,0.201538,0.244579,0.132864,-5.057425
