rjd,vrad,true_vrad,fwhm,bis_span,contrast,s_mw,ha,na,ca,rhk
59298.60305509018,-19715.882706,6.02,8647.758587,6.463079,48.342779,160.117071,0.198868,0.383795,0.123675,-4.865268
59298.60638098,-19714.502804,5.94,8648.334058,6.393505,48.335423,162.646432,0.197205,0.383617,0.126098,-4.850397
59298.6096142102,-19716.161422,5.85,8649.174002,10.486966,48.304738,160.978801,0.197238,0.384125,0.124501,-4.860144
59298.61289496021,-19715.052385,5.77,8653.800673,19.80855,48.367246,162.927539,0.19673,0.38461,0.126367,-4.848775
59298.616165469866,-19717.989032,5.68,8653.175941,7.895361,48.311744,160.917824,0.198907,0.384432,0.124442,-4.860505
59298.61942698015,-19715.073378,5.6,8637.819536,7.325223,48.349945,162.729549,0.198145,0.384085,0.126178,-4.849917
59298.62268930022,-19717.221479,5.51,8645.09681,14.89302,48.350766,161.736175,0.197924,0.382631,0.125226,-4.85569
59298.6259912001,-19716.702203,5.42,8652.595446,12.630718,48.320316,162.453568,0.198531,0.384996,0.125913,-4.851513
59298.62916179001,-19717.78711,5.34,8650.096811,6.858588,48.322399,162.089249,0.196183,0.38393,0.125564,-4.85363
59298.63243133016,-19714.954044,5.26,8650.486447,7.887943,48.320284,164.648986,0.197482,0.384211,0.128016,-4.838974
59298.635650109965,-19716.448573,5.17,8642.865277,8.930742,48.368495,163.146557,0.19654,0.383432,0.126577,-4.847516
59298.63897051988,-19713.929602,5.09,8647.823776,11.125469,48.366218,160.61997,0.19865,0.383486,0.124157,-4.862271
59298.64220049977,-19716.042107,5.0,8649.358972,7.541546,48.328857,165.165702,0.197833,0.383027,0.128511,-4.836075
59298.64550156007,-19718.549719,4.91,8642.856998,11.19623,48.377565,160.528283,0.197948,0.384599,0.124069,-4.862816
59298.64870439004,-19715.614316,4.83,8648.759158,8.485585,48.345062,162.161562,0.197208,0.384003,0.125634,-4.853209
59298.65204240009,-19715.733397,4.74,8645.216913,8.404614,48.364966,162.027449,0.198353,0.386071,0.125505,-4.85399
59298.65524782008,-19714.845112,4.66,8645.067423,4.925748,48.328858,163.361659,0.196583,0.384855,0.126783,-4.846283
59298.65849414002,-19716.726556,4.58,8641.77992,2.276671,48.374411,161.899369,0.197565,0.384339,0.125383,-4.854737
59298.66173769999,-19713.92785,4.49,8649.46856,6.053717,48.344074,161.491861,0.197272,0.38432,0.124992,-4.857122
59298.665040850174,-19718.727492,4.4,8649.070126,8.391644,48.350458,162.261018,0.197394,0.384832,0.125729,-4.85263
59298.66826897999,-19715.05725,4.32,8653.620541,8.953806,48.333754,162.427874,0.198691,0.384396,0.125889,-4.851662
59298.67160233995,-19715.300994,4.23,8650.757801,6.117604,48.326387,162.915328,0.197683,0.384886,0.126356,-4.848846
59298.67478516,-19714.836154,4.15,8654.504356,12.01984,48.326245,162.791404,0.198976,0.384966,0.126237,-4.84956
59298.67801224999,-19716.524893,4.07,8645.025357,11.148758,48.349764,162.261134,0.198081,0.386986,0.125729,-4.85263
59298.68127423991,-19717.574792,3.98,8652.529487,11.345352,48.32934,160.551812,0.197681,0.385168,0.124092,-4.862676
59298.68454529997,-19717.332749,3.9,8640.860309,15.072254,48.386172,162.502601,0.198586,0.384604,0.12596,-4.851229
59298.6878064801,-19720.354661,3.81,8647.071314,10.634449,48.378226,163.034944,0.199188,0.382702,0.12647,-4.848157
59298.69107501023,-19722.295929,3.72,8639.815899,3.710013,48.386216,161.680314,0.197583,0.385424,0.125173,-4.856017
59298.69432418002,-19719.507835,3.64,8643.74541,8.725941,48.393051,162.879525,0.198328,0.385629,0.126321,-4.849052
59298.697616669815,-19726.647989,3.55,8636.738366,6.20844,48.412695,161.378979,0.197619,0.38423,0.124884,-4.857785
59298.70084825018,-19724.571016,3.47,8645.695606,2.621404,48.395888,160.011324,0.19901,0.38518,0.123574,-4.865901
59298.7042175699,-19732.001517,3.38,8628.437723,6.39615,48.404641,160.712935,0.19932,0.384698,0.124246,-4.861719
59298.7072468698,-19733.539518,3.3,8642.101189,10.308611,48.392351,161.013575,0.198959,0.383935,0.124534,-4.859939
59298.71059494978,-19730.124111,3.21,8634.27222,3.902155,48.393541,161.17935,0.197981,0.384323,0.124693,-4.858961
59298.71389475977,-19731.161715,3.13,8638.668738,13.178755,48.390709,164.926066,0.197991,0.382117,0.128282,-4.837417
59298.71714163991,-19731.298491,3.04,8643.366414,8.648957,48.350526,160.792905,0.196741,0.383795,0.124323,-4.861245
59298.72042000014,-19729.150834,2.96,8643.826566,6.933115,48.376433,160.65277,0.197675,0.384037,0.124188,-4.862076
59298.72364437021,-19731.160076,2.87,8656.50659,10.692464,48.339694,160.76012,0.198073,0.384734,0.124291,-4.861439
59298.7268456202,-19731.201983,2.79,8645.523012,6.546111,48.378318,161.680593,0.197389,0.383813,0.125173,-4.856016
59298.73023485998,-19729.022192,2.7,8659.128265,8.111608,48.335089,163.281465,0.197866,0.384937,0.126706,-4.846742
59298.733409919776,-19726.622249,2.62,8650.716715,14.694751,48.34351,162.718377,0.198674,0.382682,0.126167,-4.849981
59298.73673614999,-19730.253334,2.53,8648.72291,6.820781,48.34001,162.782142,0.196999,0.3831,0.126228,-4.849613
59298.73995443992,-19729.498331,2.45,8652.273729,6.606572,48.350317,162.447997,0.197734,0.384064,0.125908,-4.851546
59298.74317354988,-19729.931894,2.36,8657.334857,12.249896,48.324111,164.161554,0.19886,0.386505,0.127549,-4.841727
59298.74648506008,-19724.61918,2.28,8652.219434,11.253133,48.351012,161.934614,0.197278,0.383489,0.125416,-4.854531
59298.74973883014,-19728.85391,2.19,8647.963119,12.657852,48.321026,161.826118,0.196765,0.384007,0.125312,-4.855164
59298.75303892,-19723.660345,2.11,8654.756122,11.85487,48.343504,162.28898,0.198369,0.384324,0.125756,-4.852468
59298.75625063991,-19725.189438,2.02,8654.595271,10.928608,48.296983,162.667608,0.199244,0.383786,0.126118,-4.850275
59298.7594359098,-19728.616396,1.94,8652.380604,12.180093,48.344279,163.477504,0.199304,0.381497,0.126894,-4.84562
59298.76274891989,-19725.449648,1.85,8657.371503,13.500232,48.3135,163.072599,0.197367,0.381602,0.126506,-4.847941
59298.76603143988,-19725.139533,1.77,8661.413083,6.436091,48.343661,161.527436,0.196691,0.38132,0.125026,-4.856913
59298.76925184997,-19723.464228,1.68,8649.895937,9.585725,48.312707,161.923816,0.198592,0.381508,0.125406,-4.854594
59298.77246771008,-19726.69016,1.6,8657.664246,7.591188,48.339163,162.484841,0.199302,0.381965,0.125943,-4.851332
59298.775839040056,-19722.065566,1.51,8652.74087,10.185039,48.351188,162.826315,0.197744,0.380702,0.12627,-4.849359
59298.77900314005,-19720.143211,1.43,8657.299225,7.403708,48.308737,161.796974,0.198687,0.381267,0.125284,-4.855335
59298.78227778012,-19721.491632,1.34,8650.789711,14.635807,48.327278,162.009264,0.198482,0.380903,0.125488,-4.854096
59298.78555668006,-19721.974616,1.26,8659.092438,2.326768,48.307471,163.281113,0.199588,0.381405,0.126706,-4.846744
59298.78879341995,-19722.336058,1.17,8660.308572,8.984589,48.316213,161.723419,0.19821,0.381156,0.125214,-4.855765
