rjd,vrad,true_vrad,fwhm,bis_span,contrast,s_mw,ha,na,ca,rhk
59233.67626061011,34510.89245,38.28,8071.765865,-21.389023,57.090206,162.913822,0.20183,0.241163,0.126354,-5.094073
59233.680695069954,34512.200924,35.36,8072.849977,-19.792531,57.064632,166.015493,0.201415,0.24022,0.129325,-5.076962
59233.68491351977,34506.733863,32.58,8074.065404,-25.651021,57.094537,161.000314,0.201393,0.240127,0.124521,-5.104975
59233.6892248299,34506.435638,29.74,8070.305653,-21.27119,57.090051,162.529785,0.201375,0.239607,0.125986,-5.096239
59233.6934763398,34506.370222,26.94,8068.140788,-19.205856,57.093806,162.71021,0.201815,0.239079,0.126159,-5.09522
59233.69790071016,34506.932405,24.03,8071.464757,-20.655807,57.038692,162.876828,0.200992,0.23827,0.126319,-5.094281
59233.70202611992,34501.082241,21.31,8076.728668,-17.035715,57.052139,163.832064,0.201968,0.240261,0.127234,-5.088937
59233.70637717983,34499.1458,18.45,8064.798286,-19.325353,57.075072,162.052296,0.201742,0.239941,0.125529,-5.098948
59233.71050931001,34494.684515,15.73,8077.103439,-18.147409,57.009274,155.941087,0.199352,0.238502,0.119675,-5.135193
59233.72250343021,34480.43371,7.83,8068.921107,-19.847317,57.051422,161.540252,0.201657,0.239876,0.125039,-5.101871
59233.72673437977,34476.052306,5.04,8069.627816,-23.736956,57.034445,159.729307,0.201967,0.239904,0.123304,-5.112371
59233.73096226994,34470.525455,2.26,8074.618637,-20.258292,57.074043,163.746492,0.199908,0.23886,0.127152,-5.089413
59233.73519915016,34465.442858,-0.53,8075.058353,-21.789117,57.049801,166.098253,0.200657,0.238227,0.129404,-5.076515
59233.73944325,34462.490999,-3.32,8069.194912,-18.621424,57.07961,161.456978,0.202093,0.238088,0.124959,-5.102348
59233.74382058997,34456.824669,-6.21,8060.116447,-22.201717,57.070462,164.427377,0.200613,0.239665,0.127804,-5.085639
59233.74809839018,34451.916799,-9.02,8068.839017,-20.25948,57.054042,161.527843,0.201154,0.238908,0.125027,-5.101942
59233.752358180005,34453.668422,-11.83,8073.957575,-21.621539,57.073529,160.750996,0.201838,0.239223,0.124283,-5.106416
59233.75667785015,34452.083933,-14.67,8068.191108,-19.812899,57.082972,160.990335,0.198648,0.239451,0.124512,-5.105033
59233.76095499005,34449.918169,-17.49,8079.046809,-19.088797,57.073809,161.233525,0.201305,0.237698,0.124745,-5.103632
59233.76526704012,34448.105014,-20.33,8075.617046,-24.805291,57.083472,162.341129,0.202594,0.239307,0.125806,-5.097307
59233.76948138978,34446.978267,-23.1,8070.644943,-18.392605,57.107125,162.738952,0.201276,0.237285,0.126187,-5.095058
59233.77384488005,34447.869284,-25.97,8074.308088,-21.270027,57.083311,161.430783,0.203166,0.239512,0.124934,-5.102499
59233.77804849995,34438.637434,-28.74,8070.916358,-22.546189,57.088881,164.401274,0.199578,0.238985,0.127779,-5.085783
59233.78239188995,34441.446355,-31.6,8067.116177,-17.61502,57.081974,163.327103,0.200245,0.238715,0.12675,-5.091754
59233.786658559926,34434.918461,-34.41,8073.710108,-25.954999,57.033856,160.155379,0.201554,0.237685,0.123712,-5.109878
59233.79098598985,34434.032161,-37.26,8072.02267,-25.927068,57.046152,159.310432,0.203321,0.239186,0.122903,-5.114837
59233.79528603004,34428.571851,-40.09,8061.96358,-24.051137,57.112299,161.46025,0.202566,0.239282,0.124962,-5.10233
59233.79952565022,34429.518229,-42.88,8088.020882,-25.642485,56.992613,157.076014,0.202864,0.238925,0.120762,-5.128229
59233.80382008013,34427.576088,-45.71,8058.803762,-22.320899,57.078177,156.078236,0.200859,0.238778,0.119807,-5.134345
59233.808038040064,34423.26731,-48.49,8073.959917,-21.436393,57.057288,165.711447,0.203088,0.237964,0.129034,-5.07861
59233.81241609016,34420.41946,-51.37,8072.94034,-18.631929,57.037434,156.335759,0.201024,0.237741,0.120053,-5.132759
59233.81663531996,34416.924644,-54.15,8060.529376,-16.008284,57.050478,161.65868,0.198506,0.240486,0.125152,-5.101193
59233.82097333996,34413.609367,-57.01,8061.473902,-22.532967,57.056618,163.345005,0.201346,0.238496,0.126767,-5.091653
59233.82523427019,34410.829277,-59.81,8081.330486,-27.115664,57.021446,159.667205,0.200597,0.239129,0.123244,-5.112736
59233.82953934977,34404.915303,-62.65,8056.809525,-29.314623,57.031547,160.888222,0.20173,0.238093,0.124414,-5.105622
59233.8337318101,34407.322037,-65.41,8067.806348,-27.655929,57.036687,156.475578,0.198296,0.238297,0.120187,-5.131899
59233.83800690994,34409.801369,-68.22,8073.847648,-19.458924,57.083392,171.598537,0.200672,0.239701,0.134673,-5.047765
59233.84232974006,34403.260227,-71.07,8069.698021,-19.237478,57.024092,162.191883,0.205822,0.238123,0.125663,-5.098154
59233.84663362987,34397.08883,-73.9,8058.048146,-25.264095,57.013595,160.443141,0.20291,0.238898,0.123988,-5.108202
59233.85083747003,34393.306987,-76.67,8067.974657,-13.861503,57.08958,163.423574,0.201822,0.23795,0.126843,-5.091214
59233.85513901012,34391.415113,-79.5,8061.77428,-26.942799,57.001645,154.700415,0.205691,0.238635,0.118487,-5.142936
59233.85938186012,34390.621628,-82.29,8082.150864,-36.970973,56.99784,157.785048,0.202594,0.23783,0.121442,-5.123934
