rjd,vrad,true_vrad,fwhm,bis_span,contrast,s_mw,ha,na,ca,rhk
59375.75683323015,-15861.10182,11.92,9858.176259,-36.517028,53.956085,168.152791,0.198306,0.246284,0.131372,-4.906136
59375.76043127989,-15861.614137,10.79,9866.744878,-34.83811,53.934091,170.36671,0.197934,0.245324,0.133493,-4.894564
59375.76400524983,-15865.871073,9.67,9865.975127,-37.677978,53.951339,169.265206,0.19635,0.247773,0.132438,-4.900283
59375.7676109001,-15870.552936,8.55,9854.287113,-35.553048,53.968142,171.119383,0.19745,0.245945,0.134214,-4.890699
59375.77115772991,-15873.290286,7.44,9854.35713,-29.372264,53.960306,169.424736,0.199418,0.244966,0.132591,-4.89945
59375.77482974995,-15873.327756,6.29,9853.890224,-38.334037,53.963168,168.863049,0.197117,0.24569,0.132053,-4.90239
59375.77841146989,-15877.953949,5.17,9848.896944,-26.408469,54.007946,170.637311,0.199338,0.247462,0.133752,-4.89317
59375.7819895898,-15874.983067,4.05,9855.359537,-34.293508,53.984124,171.491834,0.198087,0.246684,0.134571,-4.888799
59375.78555891989,-15880.619292,2.93,9849.482157,-32.330965,54.005798,169.510014,0.198035,0.245967,0.132672,-4.899005
59375.78905397002,-15880.748067,1.84,9851.185552,-38.014016,53.987006,172.059534,0.199784,0.246147,0.135114,-4.885918
59375.79271382,-15879.786145,0.7,9842.733595,-34.843645,54.013463,169.931878,0.199459,0.247745,0.133077,-4.896812
59375.79632154014,-15874.961451,-0.43,9846.818959,-40.997557,54.014295,172.548137,0.197695,0.24649,0.135583,-4.883455
59375.79994411999,-15874.674703,-1.56,9848.224448,-35.817949,53.999487,172.304043,0.200007,0.247606,0.135349,-4.884684
59375.80345804989,-15876.818108,-2.66,9847.816536,-33.665894,54.003786,170.317571,0.198048,0.247539,0.133446,-4.894817
59375.807038240135,-15874.608087,-3.78,9850.728474,-32.071686,53.983469,171.040389,0.197603,0.247243,0.134138,-4.891103
59375.81064247014,-15880.116521,-4.91,9851.672728,-33.794142,54.010291,172.583978,0.198049,0.246871,0.135617,-4.883275
59375.81423105998,-15874.631711,-6.03,9846.78551,-37.13116,53.99904,169.225553,0.198843,0.247873,0.1324,-4.90049
59375.81784129981,-15880.67129,-7.16,9846.062782,-32.358423,54.026295,171.797254,0.19848,0.247681,0.134863,-4.887247
59375.82142785005,-15878.178705,-8.28,9848.777123,-30.498144,54.015227,172.13279,0.197597,0.247841,0.135185,-4.885548
59375.82502460992,-15882.148192,-9.41,9853.223095,-33.150692,54.045928,171.002075,0.199561,0.246076,0.134102,-4.891299
59375.82862894004,-15881.493133,-10.53,9850.715754,-32.063837,54.007956,169.923365,0.198863,0.247474,0.133068,-4.896857
59375.83216856001,-15882.934179,-11.64,9849.201387,-33.698572,53.995119,171.062753,0.198587,0.245496,0.13416,-4.890988
59375.83577685989,-15885.906426,-12.77,9853.275767,-35.196559,54.010139,171.56492,0.199734,0.246833,0.134641,-4.888427
59375.83943436016,-15883.606588,-13.91,9847.030147,-38.207785,54.0039,170.754597,0.200805,0.247261,0.133865,-4.892568
59375.8429698199,-15884.523028,-15.02,9854.287093,-38.493751,53.995897,169.964148,0.198572,0.246155,0.133107,-4.896645
59375.84652807983,-15886.031997,-16.13,9858.647305,-35.383099,53.997939,169.672675,0.199512,0.247013,0.132828,-4.898159
59375.85011238,-15886.617102,-17.25,9851.349179,-37.003854,53.998386,174.217061,0.198155,0.245143,0.137181,-4.875144
59375.8537723599,-15886.547138,-18.4,9843.874376,-39.013104,54.012837,171.4704,0.199703,0.246105,0.13455,-4.888908
59375.85742285987,-15892.379218,-19.54,9847.174877,-34.078148,54.014059,172.325185,0.198865,0.247063,0.135369,-4.884577
59375.86098098988,-15893.124799,-20.65,9858.290533,-39.203227,53.985251,170.344209,0.19867,0.24758,0.133471,-4.89468
59375.86439689994,-15892.276693,-21.72,9844.995426,-35.696882,54.031293,170.427387,0.196348,0.246312,0.133551,-4.894251
59375.8681119699,-15891.791453,-22.88,9840.672385,-34.920431,54.039377,170.001938,0.200104,0.246782,0.133144,-4.896449
59375.87174553005,-15898.024889,-24.02,9847.540705,-31.893627,54.028244,172.205311,0.198353,0.245354,0.135254,-4.885182
59375.87530905008,-15895.864225,-25.13,9852.539839,-31.123319,54.024618,170.122871,0.19778,0.246527,0.133259,-4.895823
59375.878802299965,-15896.420219,-26.22,9845.293012,-42.814008,54.052627,171.103043,0.19906,0.247223,0.134198,-4.890782
59375.88248343999,-15898.339319,-27.37,9855.359388,-32.148047,54.01337,171.712298,0.198685,0.24681,0.134782,-4.887678
59375.88605384016,-15898.708465,-28.49,9850.183017,-38.577442,54.018163,171.060393,0.196879,0.245506,0.134157,-4.891
59375.8896073699,-15900.280031,-29.6,9857.777792,-36.568288,53.995828,170.067362,0.19793,0.245531,0.133206,-4.896111
59375.89326308016,-15904.368086,-30.74,9849.005904,-35.093837,54.025811,169.489117,0.196381,0.245734,0.132652,-4.899114
59375.8968270598,-15899.338211,-31.86,9848.720371,-35.484193,53.996575,172.767306,0.197754,0.246333,0.135792,-4.882354
59375.900457050186,-15904.445191,-32.99,9852.737768,-38.536246,54.055689,170.00775,0.197017,0.245929,0.133149,-4.896419
59375.90399120981,-15900.49459,-34.1,9846.463129,-38.181488,54.018022,170.980604,0.198687,0.246499,0.134081,-4.891409
59375.90760196978,-15911.759196,-35.23,9843.995857,-38.845646,53.999911,167.63471,0.196867,0.246713,0.130876,-4.90889
