rjd,vrad,true_vrad,fwhm,bis_span,contrast,s_mw,ha,na,ca,rhk
60135.6302912198,-31323.063262,0.3,7266.423372,-23.734622,61.216688,406.914295,0.280772,0.199495,0.360071,-4.474847
60135.636486880016,-31319.501213,0.28,7261.30888,-22.624132,61.269295,394.30719,0.282883,0.199072,0.347995,-4.492238
60135.64233200019,-31326.442509,0.25,7264.286907,-30.061308,61.168949,385.932206,0.281604,0.197381,0.339973,-4.504187
60135.64812951023,-31320.861525,0.23,7267.445379,-29.678451,61.226271,411.826733,0.282976,0.200244,0.364777,-4.468255
60135.65411046008,-31319.817227,0.21,7272.376347,-27.932409,61.208347,415.685326,0.285405,0.198976,0.368473,-4.463146
60135.65979560977,-31319.168081,0.19,7263.584025,-29.917234,61.205825,412.425405,0.281144,0.199796,0.36535,-4.467458
60135.665387410205,-31319.356204,0.17,7273.69276,-27.4894,61.145917,414.323793,0.28216,0.198589,0.367168,-4.464942
60135.6713488102,-31324.08134,0.15,7272.338891,-31.427815,61.150627,406.552179,0.280994,0.198327,0.359724,-4.475337
60135.676999640185,-31325.061993,0.13,7269.929475,-35.629417,61.162562,407.555807,0.28033,0.198798,0.360686,-4.47398
60135.68303437019,-31322.398951,0.11,7286.284509,-36.350695,61.043913,412.101094,0.280538,0.197548,0.365039,-4.46789
60135.6889608698,-31325.707343,0.09,7283.77732,-36.998089,61.058573,406.490565,0.287962,0.198568,0.359665,-4.47542
60135.69460973982,-31321.827883,0.07,7289.073201,-34.339195,61.076273,398.185177,0.283522,0.199077,0.35171,-4.486814
60135.70055487985,-31330.19435,0.05,7273.787833,-36.761413,61.101329,412.220533,0.283366,0.198163,0.365154,-4.467731
60135.70615871996,-31328.861266,0.03,7280.372483,-28.912353,61.121703,392.43342,0.285689,0.198149,0.346201,-4.494883
60135.71216828004,-31333.557152,0.01,7285.495495,-33.385516,61.108971,412.469229,0.280286,0.196745,0.365392,-4.4674
60135.71789757023,-31339.429369,-0.01,7284.139504,-45.866192,60.976645,410.052108,0.286076,0.199269,0.363077,-4.470625
60135.72371019982,-31337.591685,-0.03,7279.749963,-38.837153,60.993644,407.559938,0.286125,0.19922,0.36069,-4.473975
60135.72958676983,-31336.042262,-0.05,7291.679171,-26.767525,61.015731,378.829118,0.289658,0.197814,0.33317,-4.514587
60135.73545910977,-31341.135033,-0.07,7290.959071,-29.791544,61.033987,409.848008,0.286771,0.198797,0.362881,-4.470898
60135.7414448699,-31339.800976,-0.09,7282.534046,-24.481359,61.067554,404.272898,0.28958,0.196853,0.357541,-4.478433
60135.74689644994,-31342.406588,-0.11,7283.853358,-29.026305,61.01726,392.415376,0.285668,0.199467,0.346183,-4.494908
60135.75274286,-31343.642612,-0.13,7275.694406,-34.382798,61.098798,401.915699,0.289541,0.195659,0.355283,-4.481659
60135.75864432007,-31341.625011,-0.15,7273.400306,-21.68802,61.057108,416.929184,0.281504,0.197946,0.369664,-4.461512
60135.76447866997,-31345.959889,-0.17,7282.687992,-33.996684,61.063698,410.917444,0.287215,0.199457,0.363906,-4.469468
60135.77014440019,-31350.98503,-0.19,7274.640717,-37.233724,61.116933,400.952431,0.283688,0.200566,0.354361,-4.482984
60135.77621687995,-31350.715479,-0.21,7273.844232,-27.382374,61.103625,390.436346,0.279774,0.196545,0.344288,-4.49772
60135.78184230998,-31350.565604,-0.23,7283.716218,-35.728129,61.023575,390.876477,0.282703,0.198352,0.344709,-4.497093
60135.78786014998,-31345.141641,-0.26,7259.486138,-26.523573,61.087508,378.684511,0.284883,0.200529,0.333031,-4.514801
60135.79358675983,-31343.504066,-0.28,7263.810771,-18.564479,61.107626,378.903477,0.283451,0.196411,0.333241,-4.514477
60135.79937914992,-31348.113525,-0.3,7269.381905,-32.250231,61.151501,394.2133,0.283017,0.199225,0.347905,-4.49237
60135.8051850698,-31343.451953,-0.32,7269.643557,-41.254086,61.025388,387.908277,0.282254,0.196647,0.341866,-4.501338
60135.81107245013,-31338.030867,-0.34,7275.669554,-31.183596,61.025425,395.648661,0.284105,0.196897,0.34928,-4.490354
60135.816840949934,-31336.028306,-0.36,7295.394506,-28.862513,61.008324,368.159851,0.28147,0.196668,0.32295,-4.530691
60135.82277589012,-31336.084321,-0.38,7274.552861,-28.489248,61.056216,403.481749,0.280676,0.19938,0.356783,-4.479513
60135.828463760205,-31338.437607,-0.4,7276.475076,-24.62869,61.025731,378.265386,0.281546,0.197415,0.33263,-4.515423
60135.83389620995,-31338.519633,-0.42,7275.682395,-21.536757,60.941501,382.4085,0.284119,0.195912,0.336598,-4.509315
60135.84023053991,-31338.871705,-0.44,7281.167946,-22.754895,61.047027,338.72749,0.287467,0.199315,0.294758,-4.578485
60135.84588778997,-31336.978232,-0.46,7248.05365,-38.546795,60.985452,330.496354,0.2844,0.194218,0.286874,-4.592849
60135.852240739856,-31335.795138,-0.48,7269.544023,-23.458013,60.912538,378.888957,0.27935,0.197249,0.333227,-4.514498
60135.85772618,-31335.539138,-0.5,7268.937426,-34.060525,60.967637,378.15766,0.282036,0.199655,0.332526,-4.515583
60135.8634898602,-31335.672459,-0.52,7275.050431,-21.159976,61.046827,383.850946,0.28435,0.197476,0.33798,-4.507209
60135.86928417999,-31332.276494,-0.54,7276.290448,-28.859236,61.056519,360.681641,0.279651,0.198379,0.315787,-4.542345
60135.87501800014,-31334.861783,-0.56,7280.807484,-45.815193,61.021003,382.468387,0.290489,0.198804,0.336656,-4.509228
60135.88093279023,-31341.156992,-0.58,7304.251381,-36.949854,60.89094,382.95756,0.280822,0.196127,0.337124,-4.508512
60135.88679593988,-31337.335413,-0.6,7286.416524,-19.165456,60.789006,342.190486,0.281251,0.20071,0.298075,-4.572581
